id,year,Lat,long,date_median,forb_kg_ha,grass_kg_ha,litter_kg_ha,pasture,season,low,high,shape,radius_m,herb_kg_ha,NDVI,DFI,NDTI,SATVI,NDII7,SAVI,RDVI,MTVI1,NCI,NDCI,PSRI,NDWI,EVI,TCBI,TCGI,TCWI,BAI_126,BAI_136,BAI_146,BAI_236,BAI_246,BAI_346,BLUE,GREEN,RED,NIR1,SWIR1,SWIR2
mbs4,2017,43.073200952,-116.761991,2017-08-07,300.28,202.35,633.26,mbs,peak production,,,circular,60,502.63,0.4934794656397655,11.545725801152189,0.20556790327729416,0.21217302874331403,0.1875946451207083,0.27529451053590576,26.855903662008444,0.1959746242820325,0.5558977743213916,0.5080366689444858,0.043107116048428075,-0.018207421474026902,0.26661707534061796,0.30971712427006104,0.09191956754883132,-0.17505737995840376,148.94720946068443,160.57083729680517,123.03313826312986,173.2032187622955,120.78300722128506,112.63656003688448,398.7724084438994,653.497193696068,747.3426343063826,2209.9434191483388,2288.6125275326463,1508.7050142926219
mbs5,2017,43.07346037,-116.7602584,2017-08-09,244.02,175.74,523.61,mbs,peak production,,,circular,60,419.76,0.4799114310889793,12.392105473996114,0.21465938599703796,0.20612498389664854,0.19497809258367482,0.26512631227891514,25.916055412710588,0.18538969363128635,0.5498000025660092,0.4955915549784102,0.048935256892103145,-0.020296086931933827,0.2556239630523472,0.3042791042829103,0.0881189363674953,-0.16888367987184416,148.97141643239075,159.53491683333579,123.83018277078918,171.06967653817406,121.60944794611818,113.58534891555074,401.3351423225889,651.5537632041866,755.9813200105524,2156.5396012124925,2241.712998660101,1449.8376530653939
wbs1,2017,43.168158005,-116.7130521,2017-06-07,116.35,134.72,416.63,wbs,peak production,,,circular,60,251.07,0.31010343231410914,12.716178214402964,0.1390351365747895,0.15209785571328538,0.048482943458086916,0.1869614261363688,17.98450960295713,0.11327582693411392,0.4818617298934878,0.3904098201936035,0.10684638675061908,-0.09110544398527666,0.18373654323825625,0.37469639286522394,0.05172548200449881,-0.2127165386449728,150.0733075511383,152.35869578367527,132.87839819285045,155.9496256289489,131.55079657633883,126.79192007080816,671.3321952602195,934.5757693149716,1172.7151612114376,2217.3371894750676,2668.503789065856,2026.8885672792167
wbs2,2017,43.170171842,-116.7223203,2017-06-08,148.44,145.64,255.92,wbs,peak production,,,circular,60,294.08,0.2996268376749071,12.086025096230536,0.12697037891108592,0.15058904802139952,0.022344642978628454,0.17713281404696907,17.093606397004095,0.10354458017287202,0.48567348802049665,0.39220839007096775,0.11160713131405087,-0.10494263731749091,0.1735807946101097,0.3648366583789302,0.046382174542523226,-0.21267351815300262,151.7890777319697,153.39194455612426,135.53587426332479,156.26116671539134,134.23282860525268,129.79138093212993,657.5020972724913,907.5336423964371,1145.0209508398016,2121.3584528539473,2619.5057340510266,2032.0076615857374
wbs3,2017,43.17160272,-116.7223271,2017-06-08,138.29,171.85,343.85,wbs,peak production,,,circular,60,310.14,0.28549829858875414,12.068206685409123,0.12249857857621091,0.14092553851103443,0.018284115803416438,0.16653000175255556,16.109650483846718,0.093262654756511,0.4755384245351505,0.37863689416389185,0.11755509367542469,-0.10446191486782067,0.16186811249742908,0.35678115423547374,0.04210560382718824,-0.20525352745066497,151.07862293789762,152.52925853372685,136.8994351342144,155.31784453779358,135.9204125019414,131.98457582429936,648.3258584096842,901.7490702592444,1144.1623929842792,2054.4341506343944,2534.6731842550985,1984.773997146462
wbs4,2017,43.170576769,-116.7170546,2017-06-08,122.75,163.51,416.61,wbs,peak production,,,circular,60,286.26,0.28570477781244485,12.391355131513182,0.1269280793714668,0.14162898521795403,0.025900538508777257,0.17213762145541447,16.565597910612844,0.09832577084598265,0.4735915229152763,0.37629997834149403,0.1178511139641676,-0.10135957018658652,0.16798690091453608,0.37830430565739565,0.044789637489959296,-0.21569274053021414,149.4259878461861,150.94905073284139,134.8867937724327,153.94374196946475,133.97543600216588,130.09635607913248,687.5817448325704,960.0722867701479,1218.6924518074552,2181.682150361641,2679.972014039378,2086.145719403719
wbs5,2017,43.172316258,-116.7162871,2017-06-07,119.75,158.27,371.87,wbs,peak production,,,circular,60,278.02,0.2851018509533366,12.420347773700433,0.12690191333221423,0.14574696086647884,0.01768242590115941,0.1711557954416487,16.479287787181114,0.09672683691973408,0.48145185052169853,0.3827398895079788,0.12026783304076188,-0.10948322518284474,0.16683477623041063,0.3767743169685817,0.04410789904965373,-0.21875502322844667,150.31175918739382,151.34975476658704,135.4773491879134,153.87771661559515,134.47136465618473,130.70574201429758,680.1480662213087,946.4649864446617,1207.687116721342,2162.3919031303435,2698.913864909554,2099.663621933866
los1,2018,43.14323135,-116.7361871,2018-06-27,135.43,55.25,298.72,los,peak production,,,circular,60,190.68,0.3613140181706147,12.856845899315358,0.16279486409064634,0.16943611306755396,0.0947378683460993,0.21200281983872796,20.48830814144339,0.14444101274847881,0.481880514525541,0.4210548133887276,0.06808312443522654,-0.06820312212284028,0.20975681294085505,0.3533111307451765,0.06229838688081738,-0.19654197264595563,147.17489387222338,156.02348565607605,130.3877897741003,166.2293685975467,129.31682848791954,122.49280349386507,606.1787268994943,885.0195264268199,1033.2669079580317,2196.9308264812803,2522.843168776651,1828.5151588935332
los2,2018,43.127015833,-116.7368355,2018-06-26,55.72,96.18,147.02,los,peak production,,,circular,60,151.9,0.4199333577120518,12.535850224933,0.18227658889620763,0.1962365321880573,0.12604896100913113,0.242207570148372,23.480402264529594,0.17593224722147532,0.5046307408935848,0.46628861378556563,0.03904893886594808,-0.05741154233111451,0.24407046921217257,0.34037445674406525,0.07460542056251683,-0.19238346059917097,148.98353815891775,161.30806863339419,127.65912902681944,174.67202144291346,125.86890468632603,117.43899694750118,561.8209414125203,819.8735189443606,905.9661201700897,2220.9848216470964,2485.280873858688,1720.088250325659
los3,2018,43.128021228,-116.7388411,2018-06-26,58.59,97.97,133.25,los,peak production,,,circular,60,156.56,0.43893743985012756,12.361019458044813,0.19030227297267763,0.1994766258063101,0.15941067603926745,0.264630751594899,25.457233857135122,0.1966318878169326,0.5096557993778263,0.46458803503720714,0.04390886182446581,-0.03147486454078221,0.2654538060779344,0.3575487882016554,0.08787971961421452,-0.195413831156808,146.79682659708666,158.6437813377219,122.64665841070394,171.98762051479622,120.73437713688125,112.7985582000755,555.6502638790719,835.8131220556917,940.5739698490784,2419.564109242835,2569.6423595850447,1750.0492738167247
los4,2018,43.124853241,-116.7540157,2018-06-25,49.15,92.58,94.29,los,peak production,,,circular,60,141.73,0.3923692504415898,11.553927641419909,0.15372051169000903,0.17590210685337473,0.1019632594185099,0.22990161002242104,22.21715084515711,0.15837990112269484,0.5000000861692356,0.43623965385611374,0.06637691535024084,-0.05236608877553919,0.22527565707958613,0.34660172893396474,0.07077869963078684,-0.19548911607584787,147.57756476836653,156.5254427940484,128.12925723050435,166.71187413199402,126.68697120132646,119.55883547575581,547.1568268187141,825.9615994824642,972.6462320776235,2231.415008518871,2476.2019487037223,1818.8783881475006
los5,2018,43.127137719,-116.7549636,2018-06-25,18.02,74.52,192.83,los,peak production,,,circular,60,92.53999999999999,0.37533581958131623,11.718410611176656,0.1491127384395508,0.17739738050266823,0.07465585590898051,0.21781701891401306,21.08562964806854,0.1465809943713163,0.5046652251192025,0.43848286975663897,0.07162409222674176,-0.07516592220713252,0.21430235279466692,0.3470002726473223,0.06411685048415092,-0.20214966213540295,149.53222187931576,157.33456473095885,130.6995700080271,166.09899284922483,129.2070418641717,122.30364318649106,567.095565962168,830.7737686897692,985.16214120857,2170.339783460301,2521.9594902108856,1869.967816308696
mbs1,2018,43.064119139,-116.7489159,2018-07-19,70.78,82.48,481.94,mbs,peak production,,,circular,60,153.26,0.5135809356432058,10.503605640695236,0.19648270969771317,0.2136015648847638,0.1956135584855889,0.29033490201209056,28.247253942373685,0.21936329095729448,0.5289481391023921,0.5147123359561417,0.012928880662068945,-0.0004254312698436473,0.2885919781796822,0.3169486793567967,0.09640133193784886,-0.1748716190311339,146.8676485353596,164.1231206544034,121.84264276818872,183.08976834775524,119.79858577251981,110.62239763091631,432.0212548580075,704.8700721822543,733.7180588160863,2288.326231539505,2287.9529317426645,1538.642788075773
mbs2,2018,43.072781143,-116.7701807,2018-07-18,63.04,145.92,350.58,mbs,peak production,,,circular,60,208.95999999999998,0.529078900501989,11.518036102013413,0.2313813325911785,0.2297320649475367,0.2279318867571284,0.3018219917892442,29.334598749764297,0.22889123857145416,0.5519503631479564,0.5318002548530287,0.017097319258226554,-0.003467532490256264,0.2979042006796614,0.3213762172523758,0.1039981223778894,-0.1779511773640082,146.0608179214134,162.57448108399186,119.33698891072913,181.02796211815144,117.20665052841609,108.38241289243074,407.3682076022969,686.8434942045685,727.3870697770279,2360.8317667267356,2379.6580391805624,1495.353958999972
mbs3,2018,43.071059894,-116.769988,2018-07-18,66.49,60.69,477.7,mbs,peak production,,,circular,60,127.17999999999999,0.5219651426309275,10.308345592016169,0.19634744603283272,0.22728582804330913,0.17954664456741268,0.2952757056953537,28.72152077710059,0.22282287390953784,0.5496644856453423,0.5344702152490826,0.013231570496562818,-0.017359779979549038,0.29348791286830705,0.3215963523147942,0.09767607269579838,-0.18610951254110544,147.9049227334752,164.93622930183776,121.84401453401735,183.4664249234803,119.65588153985988,110.50491282729502,424.94368678283985,694.064231415756,724.983042273429,2305.85948951881,2389.7939054864446,1605.3384236082507
mbs4,2018,43.073200952,-116.761991,2018-07-18,112.7,101.43,328.35,mbs,peak production,,,circular,60,214.13,0.4793747922060704,11.027931030292342,0.18519448116977802,0.21793001729210495,0.15166588663749278,0.281123435548531,27.17241071973706,0.21047101791727305,0.5404322774604303,0.5058713402612338,0.03174536172249026,-0.034404393867677546,0.27993874233828386,0.34295927130747933,0.09317545097966866,-0.19890327239392772,148.16875732516513,161.97685111973715,122.7148458138005,177.23567702914426,120.64897332263129,112.24323353364494,482.15325381235425,755.8002366112477,831.1229842298796,2374.326918575572,2536.5536184862867,1746.3929399914684
mbs5,2018,43.07346037,-116.7602584,2018-07-18,80.69,96.88,440.98,mbs,peak production,,,circular,60,177.57,0.50074359218297,11.089196679394853,0.2000490556388705,0.21436959647467457,0.1968369368439626,0.2922997728878721,28.26370572817868,0.22158190353015256,0.5285685738790832,0.5033108470581998,0.022263960445693842,-0.0031276465407437137,0.2903055740695392,0.33314316614192335,0.09915031261398616,-0.1824067483743497,145.73458487543607,161.67476145028064,120.21315311857755,179.6303575689272,118.20556845998424,109.48564437502604,455.1370595843033,741.0787147368972,793.6780181447565,2389.4238157959967,2404.003434406865,1602.6921744603092
wbs1,2018,43.168158005,-116.7130521,2018-06-11,20.04,82.39,456.43,wbs,peak production,,,circular,60,102.43,0.25247132236033476,11.816967005426832,0.1096989022624676,0.1515375609158465,-0.04599686106191414,0.15484765453652138,14.848726272510017,0.08703586884671989,0.4784818998909402,0.39199370295298924,0.11486821259694038,-0.15490530424230073,0.15425107720204503,0.4015795902122027,0.03213038346754224,-0.2478615359447749,150.7492529631042,153.1137665897941,140.01025771201267,156.7565608878349,139.62697220263325,136.13111766684773,768.0716793455033,1042.9741446442595,1291.33144659466,2164.800946254261,2955.486765865032,2369.8325171036013
wbs2,2018,43.170171842,-116.7223203,2018-06-06,30.63,51.87,406.94,wbs,peak production,,,circular,60,82.5,0.28122172972313236,11.84702564194292,0.12022037308580866,0.15013580259256323,-0.008713260992701356,0.16143780744271377,15.662541330003025,0.0919697966494405,0.4822594914169823,0.39589250741767656,0.10820778269647785,-0.12879994944423273,0.1577834884362456,0.3564530154157585,0.0373621487666531,-0.21479813928970604,151.4483434544926,154.635922044054,139.46056366271662,158.9076061895828,138.80238354996598,134.49378510447104,654.691718539827,908.8893686951792,1125.5676346866767,1998.9815662430253,2596.6816650450346,2050.70866615429
wbs3,2018,43.17160272,-116.7223271,2018-06-07,33.57,38.53,608.64,wbs,peak production,,,circular,60,72.1,0.26807493345252364,11.904297042212828,0.116854197229306,0.1396527220223624,-0.006998244890491367,0.15364680627060412,14.912754003783883,0.08367899019606868,0.4718729883494206,0.3793893986079941,0.11681004869799008,-0.12377284771140208,0.14923237627878747,0.3535676569234012,0.03490695063221421,-0.20837103609997548,150.7586393657296,153.18759690963074,139.89327631696426,156.84989565408983,139.45423319867194,135.82189136818917,655.2983957733275,912.9540822617294,1143.6005556309246,1974.571667031363,2536.762347391492,2016.4207610714898
wbs4,2018,43.170576769,-116.7170546,2018-06-11,46.58,61.23,495.28,wbs,peak production,,,circular,60,107.81,0.24727217545674005,12.084497852042631,0.11330466824933645,0.13650055311044287,-0.024237714058393704,0.14792773385784594,14.263290330379407,0.07813263940902009,0.46742027825895627,0.37210206355965436,0.1245557950522632,-0.13718872423644154,0.14475145020480126,0.38843440080588837,0.03118759953809548,-0.23093146013129812,149.26417544610396,151.0226147385966,139.806041463606,154.25570843758518,139.73203362209873,136.95797894377478,737.3101873404528,1019.651445817686,1282.6292289047656,2110.109600922852,2794.3703412276027,2244.2069608247075
wbs5,2018,43.172316258,-116.7162871,2018-06-11,22.54,42.75,443.95,wbs,peak production,,,circular,60,65.28999999999999,0.24651802949211343,11.98598062946199,0.1118665851831307,0.14209090650596629,-0.03466424306668272,0.1489596666607695,14.324895514332352,0.07918523231555846,0.47322895571849916,0.3790629286598299,0.1241826441608317,-0.14602569121694364,0.1460493860224332,0.39149623226428787,0.03103307289346192,-0.23686526731095028,149.68094134482493,151.42818635217714,140.0599165683214,154.6237221418639,139.93022287986162,137.11597627973308,739.8819681959974,1020.5706675750873,1282.8128710602243,2116.8060381382793,2845.7964887209437,2286.3228546132773
los1,2019,43.14323135,-116.7361871,2019-06-24,22.77,32.87,159.44,los,peak production,,,circular,60,55.64,0.39915119633916396,12.124920162811366,0.16487623881540384,0.17545570789604487,0.12960176552075198,0.23971879224079026,23.0647048743434,0.1746593187504358,0.47521230088058425,0.42951346362646625,0.04778710207388288,-0.03582285668596548,0.24116145762897095,0.3590518052145947,0.0750544192813104,-0.19260622797450155,145.91207292378743,157.72991209958616,126.00123541862898,171.2471049558095,124.57658276690431,116.70797862020581,604.8631718147772,893.0658454156306,1003.959778748909,2337.0068089602096,2511.2186271256105,1801.3028124245504
los2,2019,43.127015833,-116.7368355,2019-06-24,43.96,80.5,142.76,los,peak production,,,circular,60,124.46000000000001,0.41779877580188735,13.007360469882897,0.18850601477505427,0.20045231953970472,0.12955765722395057,0.24526191234261627,23.697980684488474,0.17917471578646524,0.5066366200395098,0.4664163788575061,0.041071810392108096,-0.06036973052407237,0.2472319587112224,0.3503748119842496,0.07659202040995695,-0.1981414925861629,148.12568436022136,160.28375355618996,126.55068013394111,173.70646889031423,124.78442866894622,116.49555094895175,575.0565411126619,842.6795868146164,936.4603173172125,2282.324968323256,2573.1051755175918,1756.2153532937723
los3,2019,43.128021228,-116.7388411,2019-06-24,53.23,64.67,121.92,los,peak production,,,circular,60,117.9,0.44735502302088737,12.250659789738009,0.1917922566382603,0.20542846791068375,0.16136416661815248,0.2715280561638066,26.08885232125367,0.20254890163203712,0.5177978992907084,0.47207882339232654,0.04349246029353247,-0.031355917794733915,0.2726205664441972,0.3618503979384662,0.09117205949419876,-0.19952045751414646,147.32081038323375,158.89080069959653,121.68406443174823,171.86951707047527,119.59138621113026,111.66253255061878,554.4040954068454,831.9423175655362,939.7157055854631,2463.059803940642,2617.979857424039,1772.9878870268833
los4,2019,43.124853241,-116.7540157,2019-06-25,41.46,83.36,157.73,los,peak production,,,circular,60,124.82,0.3921993586165146,11.776724575883094,0.15618559196000853,0.17548495941197267,0.10661431720976014,0.2300089912587037,22.21852024961102,0.15890298471839714,0.49640960586214367,0.4342290140703797,0.06469052255978201,-0.05033722983671644,0.22650860891312855,0.34634153986491506,0.07074322607102076,-0.19355221148900703,147.93784473383786,156.87600694179204,128.0191557406872,167.0251314339681,126.47124693646245,119.24616519983972,557.4402260903713,830.5032037971457,973.4489059773722,2231.7996994392647,2466.551702127105,1800.464583002803
los5,2019,43.127137719,-116.7549636,2019-06-25,36.55,71.12,152.95,los,peak production,,,circular,60,107.67,0.3702632408231683,11.905872455365294,0.1487806258847522,0.17872577412935475,0.06826621725946104,0.21589917152040436,20.877775774003016,0.14495536895511232,0.5048738518013506,0.43859292572068653,0.07271090829044055,-0.08129181642203233,0.21293842541214242,0.3510397707856508,0.06293503612356786,-0.2057653736001142,149.80234894243316,157.31468408825717,130.9922151968336,165.85989782300987,129.47081896455842,122.63232733871386,581.1557157453501,843.509099237081,1000.7917556958729,2177.815806825621,2562.3800243364803,1898.9473361669502
