ID,Pasture,Treatment,Date,Date_mean,Year,Season,Low,High,Biomass_kg_ha,long,lat,PP_g,ID_yr,NDVI,DFI,NDTI,SATVI,NDII7,SAVI,RDVI,MTVI1,NCI,NDCI,PSRI,NDWI,EVI,TCBI,TCGI,TCWI,BAI_126,BAI_136,BAI_146,BAI_236,BAI_246,BAI_346,BLUE,GREEN,RED,NIR1,SWIR1,SWIR2
19,F,IMP,2023-10-16,2023-10-16,2023,10,42.0,47.66666667,4852.0,-81.1906,27.153,121.3,19_2023,0.7503392758399061,7.729970947642245,0.3732734115197182,0.2749441620201465,0.5321136656087441,0.4618506341251438,44.27012775597456,0.3904470672999479,0.5906052571320122,0.6488766925947335,-0.029180687637679108,0.19905211505934156,0.4695882207084055,0.3102175247039014,0.1886150436084396,-0.121804041929194,141.16305120653612,168.5160994952165,97.13703423444969,197.86977472583263,94.26594153253674,86.2861130084953,231.28062198236933,523.3286939097156,433.0330608824013,3046.650759130227,2033.4819386705071,928.2463037411527
19,F,IMP,2023-02-20,2023-02-20,2023,2,24.0,25.33333333,2556.0,-81.1906,27.153,63.9,19_2023,0.5511992239289996,12.983705132658255,0.2892231992014583,0.297154082372585,0.22539528726855665,0.3272960264955026,31.557705413051536,0.25439401133091594,0.6132161175892297,0.596780786530252,0.014931690364626488,-0.06817493627178091,0.32758929844856977,0.3532157121409617,0.11592446393929337,-0.21793345098809977,147.1437538050339,163.84799952524338,116.01450203472001,182.25644268245523,113.50717328792174,104.97475545556277,423.7019369647438,701.1868994862444,739.7028066855538,2548.053451505056,2918.8927690664405,1609.7693656223646
19,F,IMP,2023-03-31,2023-03-31,2023,4,30.0,31,3432.0,-81.1906,27.153,85.8,19_2023,0.5506470200705036,13.084188879717331,0.2905881997386731,0.3167804506260016,0.20381524090928083,0.33425073061932425,32.12111902321977,0.2639582817126683,0.6284475702535789,0.6121565501632806,0.014972928670495492,-0.09219299397397884,0.3365387344570675,0.3740099127944752,0.11907975260543886,-0.24223255774477137,147.43648953041105,164.23263197288748,115.5930504129313,182.96071502121816,113.0843345857865,104.70762616389896,444.7801434758789,729.00081836667,769.7495435523601,2646.9376188414985,3192.508537570202,1754.041695109028
19,F,IMP,2023-08-11,2023-08-11,2023,8,46.0,47.33333333,3656.0,-81.1906,27.153,91.4,19_2023,0.7758133505118071,7.122092316702895,0.3926148238710175,0.23265672793330539,0.6278980287371154,0.4869011836569678,46.55549500866951,0.4268735692310774,0.5000190566014223,0.6116548554099352,-0.048223386001920485,0.31237114616922873,0.49395401829055224,0.3036348121122942,0.2047717317338282,-0.08378980828113541,133.32284118131955,166.55747605679426,92.38464481769348,204.9902805961931,90.0008948178295,81.9248240105958,200.0859772609958,561.4653297320351,408.2773783267147,3206.7235506312113,1684.433463896852,735.0579398154928
19,F,IMP,6/16/2023,2023-06-16,2023,6,27.0,28.66666667,2176.0,-81.1906,27.153,54.4,19_2023,0.7439345720974273,8.022956553525207,0.37567039375659417,0.22456595001726531,0.5792037013873249,0.4361449960038774,42.15552968376894,0.36265284614330145,0.5134764353112099,0.5978467769718674,-0.04099795408644221,0.262381079794799,0.4327061001485774,0.28086233218280954,0.17315120260073943,-0.09195507789575592,135.88290506314803,165.87123341852435,99.56461533478144,200.19055939874784,97.2017375001516,88.376093716198,199.07250597348863,534.4289171701917,418.0872105044229,2810.4729042783233,1679.8958903345192,766.3652606557258
20,F,IMP,2023-10-16,2023-10-16,2023,10,48.0,49.33333333,5932.0,-81.1913,27.1541,148.3,20_2023,0.7641063658706595,7.372246554422192,0.3817568120487155,0.2816808077524093,0.5661533860162287,0.5015767821125687,47.66956481282681,0.44821815859807723,0.5679811518220873,0.6449690509042543,-0.036609742296651995,0.2358004344970559,0.5179919364837076,0.3397422944906633,0.21585531678368944,-0.1208030165762341,136.36581559278096,167.51767893116772,90.90094651070238,202.90604246603118,88.31561676366408,80.89672639147166,243.24325409497135,584.494903165795,457.679180332225,3432.9215819713936,2120.8282723137418,948.7032377880238
20,F,IMP,2023-02-16,2023-02-16,2023,2,24.0,27,3640.0,-81.1913,27.1541,91,20_2023,0.550564985399748,13.179304872207174,0.294203266637568,0.2975294260144636,0.2382643203483311,0.33386849822372583,32.07909573306777,0.260700765794001,0.6143723534605878,0.5911175216582394,0.021145857818813275,-0.05988448582212977,0.3339027701008533,0.3624315227758629,0.12112601488927893,-0.21986031189585398,146.67537885953837,162.26483832996453,114.1669286295064,179.6007683201078,111.60965048692168,103.46170856719387,429.9814034842561,711.5694581814428,767.2198454910425,2637.929749757005,2972.839358065346,1622.3913107711192
20,F,IMP,2023-04-03,2023-04-03,2023,4,32.0,35.66666667,3808.0,-81.1913,27.1541,95.2,20_2023,0.558664868966955,13.09001971564305,0.2998675734579868,0.3212007075252156,0.22489784206015495,0.3472085632092688,33.251469991746475,0.27882696431453796,0.6285366694838755,0.612136846128341,0.015256637672637229,-0.08019146561437905,0.34808803338021765,0.3853611555736423,0.12766737272200748,-0.2447770971096185,144.84132368659647,162.26755773806457,112.76987093077234,182.43621571592206,110.42825214253116,102.32541085222427,437.09050632955945,745.8513220687588,789.4522141776159,2772.984877257614,3267.136981351565,1760.6225421518207
20,F,IMP,2023-08-14,2023-08-14,2023,8,46.0,47.33333333,4952.0,-81.1913,27.1541,123.8,20_2023,0.8020546751202797,6.303303792968958,0.4013431486727744,0.2497582592996701,0.6544252932479708,0.5370681347937668,50.96564391753533,0.4968608216120114,0.5010298663060587,0.6332847872353031,-0.05249632289595854,0.3434660641290933,0.555258427128947,0.33413315971202484,0.2387685628920839,-0.08503841684560541,130.45554465165827,166.88521758916866,85.76611375406783,209.8892847226777,83.48486907544937,76.20078688201615,197.67988854207275,594.8810403010912,404.8948581679217,3649.4988664959556,1788.6208118571983,764.1671680522439
20,F,IMP,6/16/2023,2023-06-16,2023,6,36.0,37,1560.0,-81.1913,27.1541,39,20_2023,0.7691303796005531,7.330318054491317,0.38921327481846774,0.2460401963486302,0.593722022364106,0.4681889901770626,44.96976353592035,0.40118801310126073,0.5313329294538489,0.6313019551215745,-0.04626048688828712,0.2677794393894632,0.46913923841361405,0.29721927125164604,0.1914057777035606,-0.09737248395656134,134.3664357712856,166.606152598034,95.55292944597122,203.82887767824877,93.19476935859626,84.8202689218204,189.87312837424835,544.3169132260025,403.6885100186578,3037.368941969456,1787.602207725899,789.7381140151413
21,F,IMP,2023-10-16,2023-10-16,2023,10,45.0,47.33333333,5004.0,-81.1892,27.1541,125.1,21_2023,0.7562850606395162,7.604153237450179,0.37932228730010653,0.2871169629194117,0.5503562668051547,0.49569859099074265,47.12176668259264,0.4411944749554043,0.5773537976360635,0.6463210600738377,-0.033453363197394864,0.2172075490241013,0.5116405595459171,0.342108850538108,0.21257102876485567,-0.12747236207297086,137.08331800299698,167.35027592188945,91.71901123993125,201.58958350367539,89.11026954018023,81.69031713642772,250.20491318566263,586.3784606234861,470.0419060287638,3407.8611590747887,2187.282409122088,984.5601943774994
21,F,IMP,2023-02-16,2023-02-16,2023,2,26.0,26.33333333,2524.0,-81.1892,27.1541,63.1,21_2023,0.5319370909670731,13.766642524206432,0.29098545093299727,0.3082184615547151,0.2004880637300112,0.32254538447107484,30.992206874704575,0.24974469030314597,0.6246192432483629,0.5978807829691827,0.026539542364791675,-0.09551245725409402,0.3208906457819254,0.3712785273584879,0.11473235872653938,-0.23817743824621282,146.62078974719714,161.66353528333386,116.2410328324068,178.64905619934152,113.8674187200033,105.80516228293858,438.49753908630447,729.5812161916787,796.9906466793462,2604.3556568128333,3153.411781270252,1733.8093807481591
21,F,IMP,2023-04-03,2023-04-03,2023,4,18.0,19.66666667,2248.0,-81.1892,27.1541,56.2,21_2023,0.5565258256807958,12.91245862498492,0.292314430754253,0.3224225229910293,0.2046714614200168,0.3395937016219787,32.587253939883524,0.27135387262442695,0.6266590220071808,0.6184620803289174,0.00825118805607336,-0.09283037503249715,0.3398515481799601,0.37617020847303134,0.12107863336471514,-0.24471020862225668,144.65392477596157,163.7272863334674,114.91173513318947,185.9780302475657,112.72168450681309,104.20667725863517,427.80195422238546,739.872783076724,761.6076097081979,2669.5555651174814,3222.774800282793,1765.3682202964783
21,F,IMP,2023-08-11,2023-08-11,2023,8,54.0,58.66666667,3600.0,-81.1892,27.1541,90,21_2023,0.8041591083596777,6.329067663896613,0.41068619124229,0.2504657495667371,0.6623956759631542,0.538434641067645,51.09593466906318,0.49911447484697324,0.49776917798309467,0.6348499418550042,-0.05436914697870123,0.3457940261741804,0.5578689357993132,0.3335703171460871,0.2394795315375593,-0.08323732444065696,130.3544050215847,167.1956830550988,85.55892019598303,210.59736657877718,83.27130151819509,75.95947878447559,198.92979872170812,597.8454926312368,400.8770658442092,3653.567345484465,1780.4132527606596,743.8951514049253
21,F,IMP,6/16/2023,2023-06-16,2023,6,29.0,29,2548.0,-81.1892,27.1541,63.7,21_2023,0.7760963414081251,7.193593117406486,0.3987937498702403,0.22830955929801502,0.630364591521817,0.4751001534482985,45.586346730038514,0.40836182821778155,0.5064938725161439,0.6133269152887952,-0.04624076746896778,0.31131265397682195,0.4719883867804112,0.29164401536613754,0.1966186474250197,-0.08292693895361511,132.3441112880444,164.81105781926325,93.9873739222873,203.44611099455176,91.76526501404098,83.5032860379535,163.31355121472555,536.4063202192369,393.23954760282993,3073.9882398918726,1646.2415225092038,711.0265781652008
28,J,IMP,2023-10-13,2023-10-13,2023,10,61.0,61.33333333,7936.0,-81.1887,27.1648,198.4,28_2023,0.5549782239110992,12.320268121614154,0.28704012184503513,0.2823141747851855,0.2449382289014809,0.3344588945252311,32.16960265869632,0.25432163832753235,0.625276331461207,0.5892653802961938,0.04088553830083697,-0.035005001934118464,0.32624474908306744,0.3464245881967536,0.12363023322778482,-0.20778091018559192,146.96583617493386,159.8882697620552,114.43964974955826,174.54895803294062,111.92026779941388,104.61822258384022,355.82025074508755,637.11378131059,729.8419813003633,2596.4200196749266,2784.299706246829,1576.4447350159176
28,J,IMP,2023-02-20,2023-02-20,2023,2,24.0,25.66666667,5364.0,-81.1887,27.1648,134.1,28_2023,0.5306412163971719,13.644642586311493,0.2865632559047666,0.31312702217554,0.17452708998131555,0.31206389479640273,30.132627274158445,0.23631511323563775,0.6374476648327712,0.6119170735810292,0.028580844959256446,-0.11690438675775344,0.3131119730151687,0.3580289634277451,0.10696745184660619,-0.24001014632438852,151.0265185578484,164.89102728443663,119.53456695707814,179.70724878797893,116.7869514370714,108.66606112895701,438.3021596171623,689.0150600442208,753.7247732721281,2464.904137849845,3117.481336717717,1732.053153345825
28,J,IMP,2023-04-03,2023-04-03,2023,4,31.0,32.66666667,2360.0,-81.1887,27.1648,59,28_2023,0.5248365214562547,13.331289171961988,0.2721378403733152,0.323474606071199,0.15230766082692213,0.3250273767410616,31.118964458765156,0.25654076745356513,0.6320647734633945,0.609846429946745,0.021397516147866325,-0.12520385169548126,0.3219681819873936,0.3950215776032481,0.11385792416225249,-0.2696927452223044,144.6188735224844,161.54720799807473,117.05004950890518,181.68612193547017,115.096146035298,106.89481313979364,450.1036643401322,778.1841843542326,836.7003989396289,2681.6260720568994,3451.095571353292,1975.0478884950764
28,J,IMP,2023-08-10,2023-08-10,2023,8,44.0,44.66666667,3540.0,-81.1887,27.1648,88.5,28_2023,0.7740689145847437,7.462930303818156,0.41398741433122754,0.24284136885178237,0.6433430557697042,0.5037365284757587,47.942254527060854,0.4532506872552692,0.4982025603117171,0.6105793820694314,-0.04743316391592278,0.3134992775736243,0.5080067239506728,0.32219200569856193,0.21862989796592697,-0.08671247556353244,129.35772920804192,163.24289959351472,89.05087633488857,205.5738441854728,86.95186095993486,79.26231766319235,188.9225295984058,599.6127118688856,439.524611797473,3413.6700537705897,1792.6370455992433,744.2598007892276
28,J,IMP,6/14/2023,2023-06-14,2023,6,42.0,42,1720.0,-81.1887,27.1648,43,28_2023,0.7503625000227281,7.830300772986405,0.37869409223612116,0.2466875626986169,0.5719722804292842,0.4599809039981601,44.102007012116296,0.393684570477214,0.527863617521432,0.6169894022460535,-0.04370031045925233,0.24769226154227167,0.4570493525997195,0.30075426189942955,0.187757791199529,-0.10106569895842593,132.99570047070696,164.68289895927975,96.12249331656122,202.8331511825187,93.96874008984037,85.54973831519203,191.06681117032304,563.9334100069907,431.78989235202846,3022.555043206473,1825.2804992121032,825.1712670314135
29,J,IMP,2023-10-13,2023-10-13,2023,10,63.0,64,6828.0,-81.187,27.1655,170.7,29_2023,0.544984267396851,12.447594149457778,0.2808001367928199,0.27227850891260813,0.24005128831947278,0.3242122137116942,31.261712015421367,0.24396532025204096,0.6177743137420734,0.5790108132216596,0.04422170733767532,-0.033782756231265386,0.314572739007442,0.3375469866986801,0.11883429864372667,-0.20043154835782193,146.6565215962275,159.36961524026987,115.81734562597738,174.136372341941,113.41529549888664,106.15224616491193,347.5744867745628,630.1212709491361,724.9845120687658,2521.956636143094,2688.0700692079636,1538.7153103821245
29,J,IMP,2023-02-20,2023-02-20,2023,2,27.0,27.33333333,4968.0,-81.187,27.1655,124.2,29_2023,0.5458365270695867,13.087991821904835,0.28740033530807285,0.3148137518647988,0.19514503169708555,0.32894489288768747,31.630320049444514,0.2563097565004219,0.6312984668062427,0.6128408071044558,0.021251906206642288,-0.09647234291589284,0.3322346933115443,0.36772488105066914,0.1159592890863223,-0.24010997911845156,149.106218603939,164.87794677315657,116.7551488765147,181.95179473212698,114.09848359183738,105.97843442709177,442.02276280321144,709.8295905184534,758.8566610189931,2591.8981853141745,3145.5067920914344,1745.2840935445026
29,J,IMP,2023-04-04,2023-04-04,2023,4,37.0,44.33333333,2056.0,-81.187,27.1655,51.4,29_2023,0.5294832055505162,13.505718852013805,0.2809959614804155,0.3213862125683292,0.17570774688157195,0.3311266261998723,31.65713005202459,0.26403918663906967,0.6254759801731492,0.6045235227090267,0.0194384077412849,-0.11106151486465689,0.32932920856914233,0.39669181087207445,0.1181952930081276,-0.2629811542991529,143.8580469582252,161.0611764506852,115.36341535355511,181.78617365430793,113.36164106638066,105.1971877655634,457.3566910763615,787.9817681326444,842.2604137511344,2734.6677426091496,3419.848739026733,1920.2742852118959
29,J,IMP,2023-08-11,2023-08-11,2023,8,37.0,37.66666667,3488.0,-81.187,27.1655,87.2,29_2023,0.8019987962184428,6.51479157987138,0.4230797147413685,0.24461950351606285,0.6668344395766058,0.5227416755354131,49.75890919382981,0.47136959370109033,0.5098942886785822,0.6364519618531838,-0.04822307070908699,0.3428272264452221,0.5334079374702294,0.3178393294173126,0.22880852572199187,-0.0808297197702251,131.77487501213201,166.19211384964254,87.65261286150579,206.2368115875022,85.28522503656278,77.81377233486356,175.92233099707815,552.1197827268787,387.4829891400945,3482.5264190119838,1720.8418266854885,703.1087680428639
29,J,IMP,6/13/2023,2023-06-13,2023,6,29.0,30.33333333,2264.0,-81.187,27.1655,56.6,29_2023,0.7878298993352886,6.909029878479826,0.41017243639792456,0.227111383870089,0.6647277323157119,0.5086245456532461,48.433315765590905,0.45904466032843705,0.46384230820189054,0.6034322203676112,-0.05684081894911906,0.3515010949487942,0.5197031652953501,0.31244969621217067,0.21870818735715591,-0.07463319501981752,129.5121530836169,166.14740837030126,89.0160482552333,209.436187623042,86.8587094073692,78.96731664019322,196.3299949078727,596.5923689820003,403.79659920643945,3382.744656452617,1640.8291509269145,688.8304894427268
30,J,IMP,2023-10-13,2023-10-13,2023,10,73.0,73.66666667,4384.0,-81.1851,27.1654,109.6,30_2023,0.6924587099895622,9.024500087506404,0.3417871684665009,0.2689317259438689,0.43187445692120924,0.4004664390462819,38.81217725948705,0.3154588156368693,0.6246570402064343,0.6400060360879661,-0.001049640268079517,0.11684918659567906,0.3987342723232091,0.29787022046028133,0.15410271122793595,-0.14321857914549235,148.1837077252011,167.21390515530192,106.38112534423597,186.90299865675306,103.20606086160873,95.1203544637941,253.93192880332322,497.4557944513164,488.2703074965793,2669.005582996095,2143.7695715166706,1078.0354103971354
30,J,IMP,2023-02-16,2023-02-16,2023,2,21.0,22,2076.0,-81.1851,27.1654,51.9,30_2023,0.6770469151788825,9.499979252806344,0.3287043152524971,0.2724227081427986,0.426042230634663,0.4113536859090692,39.5237998243966,0.34221523767453,0.5779293594111333,0.61027259105839,-0.020488268566057517,0.1148066078109849,0.42423402933853255,0.32700872700740463,0.16038119389007463,-0.15141533030172202,145.01873667835616,168.8973844351251,103.80069996736883,194.5839389997687,100.81976905209491,92.35039877435207,346.0224334952986,617.3248351312106,557.2772753650879,2868.7204583582475,2300.6204493512855,1169.0187148541652
30,J,IMP,2023-04-04,2023-04-04,2023,4,17.0,17,1804.0,-81.1851,27.1654,45.1,30_2023,0.6232543429791575,10.593295164357697,0.2969611325223355,0.27294527965189536,0.34731504860684326,0.38700503132559194,37.03943002282133,0.3128247107181187,0.5985140061572588,0.5907026157900509,0.010409919869248944,0.06337494760896503,0.3911508317100621,0.34729583783879664,0.15053522711566583,-0.17962910618348368,146.56536671223336,164.0715445051275,106.68662383349985,182.91596885422985,103.82758753057007,96.10074232671181,366.6581979733436,636.6387691004237,663.2091707499233,2864.387596968262,2558.3875549753975,1403.7940548589052
30,J,IMP,2023-08-11,2023-08-11,2023,8,67.0,68.66666667,4884.0,-81.1851,27.1654,122.1,30_2023,0.8044882791692715,6.483837386574329,0.4337922051639324,0.21198650447788786,0.6764644960879885,0.46472225196237626,45.174782314019176,0.39247201433471113,0.5046243520417766,0.6354393904831647,-0.05033065831126314,0.3485478372323717,0.4712042272985094,0.26404465012995143,0.1894663481673678,-0.06606251224796147,139.28994517536,170.4754667378034,97.10641293797157,202.92170154023262,94.27404344086685,85.54082537381339,171.22650101753186,463.3536550400513,320.0811250764526,2890.3693171624923,1417.4984872881653,580.9904970557424
30,J,IMP,6/13/2023,2023-06-13,2023,6,43.0,45.33333333,3220.0,-81.1851,27.1654,80.5,30_2023,0.793805650728459,6.466178872238884,0.3918339206718071,0.25704798354968156,0.620133882277488,0.5119902535738976,48.75655518169323,0.4552860707307964,0.5406428037365608,0.6468576496214566,-0.04491633248980034,0.30234407103601824,0.5310826539133255,0.31808271320953896,0.21924307373522706,-0.0947598686673616,136.96494022910974,169.85589974680013,90.06377975100688,205.49765011649205,87.36352573741229,79.80732035490902,216.47325534470252,543.1681195172055,389.85419214947837,3385.472928687193,1819.7355739790282,795.9682349955499
31,I,IMP,2023-10-11,2023-10-11,2023,10,52.0,55.33333333,2732.0,-81.2069,27.1804,68.3,31_2023,0.5878381447871776,11.695493084631769,0.29700512887948227,0.27774863834868735,0.2799443681287842,0.33902922698741,32.88712569271616,0.25666913101895844,0.6279179258033938,0.6010708099090994,0.0285950048809765,-0.011015378734938755,0.3264269250988103,0.3176642001661134,0.12471001506219515,-0.185368464027243,146.20637022505133,161.1174858133629,114.39697406615626,178.32585687857028,111.88235566648692,103.99375458898407,289.74117425375357,571.1265155978605,630.5192442469663,2477.285887915154,2527.633892309902,1388.7624309325847
31,I,IMP,2023-02-02,2023-02-02,2023,2,43.0,46.33333333,2364.0,-81.2069,27.1804,59.1,31_2023,0.5593453773093534,12.470880956973833,0.283318283196921,0.3076703968923906,0.22142396219531696,0.344827246402872,33.05089010591765,0.2657149503839369,0.6468711855280093,0.6034248991266175,0.03813789066415509,-0.06551220865619664,0.3358545914987019,0.37074474398896523,0.12847210069324022,-0.23510278785820451,146.6981074949442,159.4514577448423,112.88741858688921,174.30070322225137,110.3448904812593,102.9678292379974,370.8277084795087,665.847986834931,767.3774465416084,2722.610405556738,3100.797626012858,1733.3418691063825
31,I,IMP,2023-04-10,2023-04-10,2023,4,19.0,21.33333333,2664.0,-81.2069,27.1804,66.6,31_2023,0.63649991268434,10.305934531857572,0.3034806974745381,0.27987056719729636,0.35450696356793265,0.38994198292239307,37.416668804343686,0.3248478499557008,0.5708622346552636,0.600905017671182,-0.01777219890809013,0.06167285775305431,0.39217281914107593,0.34794164624340357,0.1488945682926221,-0.18150917471712283,139.41290000145926,164.51265397377063,106.5183404455799,194.11909975132195,104.35432873841424,95.71143633365676,350.3410966447923,690.9705965643777,642.4180689756467,2845.7073443357776,2592.967668456119,1397.7454408468382
31,I,IMP,2023-08-09,2023-08-09,2023,8,44.0,54.33333333,4712.0,-81.2069,27.1804,117.8,31_2023,0.8198736318418833,5.775701112055971,0.4139042299837255,0.25458316413789794,0.653478354963073,0.5206118596434963,49.69640116798608,0.4560208152430109,0.5638734547916238,0.6737249936635328,-0.04121552642206199,0.3303898930209182,0.5238451506792322,0.30188089873439683,0.22399983865617618,-0.08470885145970973,135.03680302940637,167.14590703032627,89.33273433528025,203.35711123468886,86.76520988284031,79.3395053156028,126.94002518644035,470.50301783831384,332.00131464869565,3348.769019825297,1693.9566630132706,703.9605009214921
31,I,IMP,6/8/2023,2023-06-08,2023,6,31.0,32,2936.0,-81.2069,27.1804,73.4,31_2023,0.7763724565357848,7.258679136239303,0.4044068009189749,0.22569087122712925,0.6558008181009999,0.499396718844651,47.62258558486639,0.4504062194940989,0.46269241676131645,0.5853796757099017,-0.05288544216610933,0.3429295883720624,0.49917246699644596,0.3126966281222736,0.21542641631808016,-0.07872275300792493,127.04286639218154,162.44994997244902,89.69701288923922,207.7628032082748,87.86617817228918,79.92813441197872,160.82833936533103,601.8122015125442,419.68245885208967,3350.196206345618,1679.6595627438148,711.9828847911472
32,I,IMP,2023-10-11,2023-10-11,2023,10,25.0,27.66666667,2300.0,-81.2085,27.1805,57.5,32_2023,0.559781951746452,12.90491981016488,0.3000735191252736,0.2863609875996304,0.2499034437847366,0.3230666892455552,31.308198252178165,0.23841037811754204,0.6370646619640447,0.5959553723194506,0.03854050709202568,-0.04987982753284967,0.31143739511254875,0.3268474095427043,0.11638774688412776,-0.200006760484864,148.448359118238,160.5901592867748,116.21931823632286,174.183488491412,113.53636537375282,105.76662645081171,330.8189611871337,593.0146060088116,682.2790841520655,2434.6098946235215,2696.360873050157,1464.9095316900282
32,I,IMP,2023-02-02,2023-02-02,2023,2,16.0,17,1896.0,-81.2085,27.1805,47.4,32_2023,0.5073738949022389,14.236024612086329,0.27744124755241556,0.3081308458979333,0.1740262079772061,0.31955415407617543,30.531677838540254,0.2400179121517063,0.6453299871068932,0.5834597680420669,0.05861605652543047,-0.10894364506789178,0.31406471711517786,0.39586062420873364,0.11704799474105063,-0.26047873677203515,149.6714687905199,157.77068737368478,115.52202128962887,167.37632032117477,112.81078826173221,105.9733267381009,457.7768222189923,732.3481753417456,891.2620301446016,2730.209762790101,3391.735044341889,1915.968162739113
32,I,IMP,2023-04-10,2023-04-10,2023,4,13.0,13.33333333,1924.0,-81.2085,27.1805,48.1,32_2023,0.6001340483520707,11.708196106667668,0.3059870285374484,0.29691995377480873,0.3110218155319988,0.37544228224394427,35.92961566140306,0.31405403809902305,0.5806128687115395,0.5931878076661457,-0.007985413017498676,0.00892126840786918,0.38062445516065,0.37284267121968984,0.14287422302226382,-0.21001231847684,140.5603669079066,163.46489992486465,108.10148755853022,190.87760031711318,105.94666335772425,97.47112826582465,410.37149822784556,748.4409527070086,726.9818342545844,2884.665276063229,2933.271037181157,1560.4042324266156
32,I,IMP,2023-08-09,2023-08-09,2023,8,45.0,52.66666667,3640.0,-81.2085,27.1805,91,32_2023,0.7165710255465635,9.219095653647225,0.38707771080123055,0.220717965150787,0.5930576283205431,0.44575664892043154,42.694873582214775,0.3744521475893149,0.525221260013445,0.5562118046533622,-0.014771053963847414,0.26871909691461504,0.43727056450527535,0.3059676630645892,0.18742412529378794,-0.09380637425059103,134.89415056517373,159.23348648849276,95.43345014226034,189.34194230301077,93.02607047619311,85.27892085747159,209.15587916198479,557.4733934341126,512.6323270304721,3064.416641130104,1791.4065715408508,794.8482130673362
32,I,IMP,6/8/2023,2023-06-08,2023,6,43.0,49.33333333,2084.0,-81.2085,27.1805,52.1,32_2023,0.7151322487287208,9.01557638140167,0.3722117703505232,0.18420889140616792,0.6269457369544628,0.43878845364654545,42.15030780568942,0.3770173618178359,0.41695336790091353,0.4903344435114821,-0.03521536195856198,0.33481729801230886,0.42763004233576407,0.29275183541512095,0.18295650259341603,-0.0749805476794133,128.1868459076274,158.2005369637387,96.08544916890953,197.9970022090486,94.52797362785014,86.03486966042315,179.02342836454812,600.183927363048,489.90970392708994,2988.62208560644,1569.1092645324998,715.6039804726121
33,I,IMP,2023-10-11,2023-10-11,2023,10,45.0,50.33333333,2524.0,-81.2104,27.1804,63.1,33_2023,0.6116816585672594,11.323871587924685,0.3085138505441219,0.2861495766937712,0.3216083777698735,0.3666630770758499,35.29789710339067,0.28903212321377203,0.6164079113917004,0.6019116197322957,0.011574595505489104,0.015856032679431635,0.3614830327032584,0.33475538808990474,0.13869318104477824,-0.1844435952647973,145.00685779844247,162.4847212817118,109.57815820977866,182.3557460350081,106.91345998497908,98.79450471961043,329.0250116522299,615.4779841613987,644.7058456112186,2683.5368844997174,2595.4829943916257,1375.75077398748
33,I,IMP,2023-02-03,2023-02-03,2023,2,45.0,48.33333333,3332.0,-81.2104,27.1804,83.3,33_2023,0.4661101507758568,15.57208686869231,0.27122369025288934,0.2982202841729087,0.1443696764178034,0.29446370475549377,28.122357169422585,0.21235870601260787,0.6406499485239916,0.5630569329205055,0.07803487126288437,-0.13231327796694384,0.28817564986744515,0.40285031724049153,0.10562240441200403,-0.2682183331042217,151.40270664490748,155.6273135776241,118.23383418341437,161.33224642120302,115.47416882440372,109.17552170641156,500.7399688126883,762.6371193902315,968.9565896982571,2667.1825853972846,3472.30264015624,1988.1415341872198
33,I,IMP,2023-04-10,2023-04-10,2023,4,22.0,22.33333333,2596.0,-81.2104,27.1804,64.9,33_2023,0.591441457559851,11.734839857623768,0.29718117181366543,0.3034863928477359,0.2833590751147986,0.37268074950022184,35.59433871406093,0.30976330662700563,0.5975112852383729,0.6018968126421091,-0.0022476272207106,-0.014686019573165133,0.3781049345968955,0.3757266269385786,0.14120874600511724,-0.21503927613398216,141.59292408820565,163.4439303592224,108.64579989096947,189.25746419170306,106.407986843408,98.11542130958301,417.81936492977957,747.8764909655553,739.5923404165509,2881.751917787114,2968.439681436301,1609.3512238765466
33,I,IMP,2023-08-09,2023-08-09,2023,8,37.0,44.33333333,3136.0,-81.2104,27.1804,78.4,33_2023,0.7677940150426146,7.4838121604054155,0.39775260115474287,0.2537954271496439,0.6136858092243194,0.5007508829853989,47.66951000382802,0.44712595943470435,0.5361326228290266,0.6194801016336505,-0.03677874082018191,0.2862094322639752,0.5019716318813403,0.32858234274892084,0.21803849405128847,-0.09912180677257389,131.19490708644932,162.32318555670426,89.58910878800155,201.7107945744739,87.3751200551422,79.93160537923912,186.6277696701978,583.2342660198981,457.0555907627215,3425.4034108640053,1909.0878521532711,824.0812627333012
33,I,IMP,6/7/2023,2023-06-07,2023,6,22.0,23.66666667,1504.0,-81.2104,27.1804,37.6,33_2023,0.7010376692593,9.317155714381059,0.36091709484096507,0.27531264093484487,0.5046042183105186,0.46100545160965434,43.809042736547354,0.4107445018103019,0.5413562342995664,0.5966336241868946,-0.031257490446921596,0.17792869544341886,0.46151969390607106,0.35592267278440615,0.1953791952798405,-0.1414470264318299,130.76450668860522,160.35676190266366,94.22570062010988,200.14711875146892,92.34879590177758,84.54702868294187,265.6541261889309,688.2905416682208,584.1828983587383,3323.7919917894515,2346.591177819955,1106.3642342482487
