Pasture,Date,Sample#,DW kg/ha,%moist,NDVI,DFI,NDTI,SATVI,NDII7,SAVI,RDVI,MTVI1,NCI,NDCI,PSRI,NDWI,EVI,TCBI,TCGI,TCWI,BAI_126,BAI_136,BAI_146,BAI_236,BAI_246,BAI_346,BLUE,GREEN,RED,NIR1,SWIR1,SWIR2
P11,2023-07-25,3.0,5205.6,62.8,0.7739119412922227,7.052851703592687,0.3829900850793852,0.2623071523976071,0.6429921439503712,0.584150550441193,55.13102962808098,0.5966127217639642,0.4824536393489546,0.5868366928979937,-0.04230424151527537,0.34558866015787293,0.619314202497224,0.4210075065425032,0.2893236899649015,-0.10307752660639462,125.48938884502039,160.85484168669228,76.61720806552606,210.49479665982804,74.66576875338973,68.67408372075691,282.96862104086495,775.3330529355433,583.3823080054781,4518.579568803215,2198.6358422753724,984.1525758437067
P11,2023-08-24,3.0,5122.4,54.2,0.6768587633961414,9.584297226649724,0.3376552463981356,0.23986209677316878,0.5585361670697657,0.5336532616378056,50.40815221743968,0.5574714865836061,0.4505364114756022,0.4986060829733281,-0.0218035968362602,0.27673067676195245,0.5540537570610133,0.4801048541892875,0.27138313342725656,-0.1364902005738988,121.40358605672566,149.37881555200954,78.2122221578868,198.20269607469723,76.76188099672063,70.86071504806065,410.8104174069048,1004.4816632688802,899.8211539258587,4657.768703412628,2638.5910408694117,1320.3405940252076
P11,2023-10-10,3.0,7686.4,50.8,0.5364956669514499,13.046330704913336,0.27649456973946124,0.2025429339916969,0.4046333023376321,0.4059991041321951,38.28944709744819,0.36727788987159826,0.48347186798880215,0.4286720314883199,0.04430941835639404,0.1469090274026345,0.4031821581020522,0.47793531376289883,0.190941344269705,-0.18110901865817053,128.95805938087523,141.92044099653475,91.73174650812922,163.07897569747956,90.18656690265635,84.87236125767322,544.7173243882648,1035.5032394467405,1204.9340098258567,3939.0249129559984,2951.8159719399164,1686.3138606367345
P13,2023-05-25,3.0,1748.0,70.0,0.6499978829481088,9.78220167406375,0.31152042297134197,0.27116787666509845,0.4055490012487665,0.4277603742571878,40.645975955164126,0.38180919564832977,0.5305760159960071,0.5898340268288379,-0.027074413683675254,0.12018061227017612,0.4441807883301361,0.37132412964033407,0.17451891131233008,-0.16634322475601065,135.02058600266832,164.6898390175004,100.30910842599519,199.9845419661648,98.40072114461353,90.31706266467513,384.6751858411672,768.0139610235018,668.2441468755268,3211.6129291064003,2527.241924323863,1358.5606793296465
P13,2023-06-26,3.0,2880.0,46.8,0.7130719433494402,8.58275933726181,0.34529072710239483,0.28544894356576656,0.5009772656780003,0.48897867890295865,46.27616600932575,0.45421712762139965,0.5365477696548043,0.6068105762307485,-0.03801562179597837,0.18893711760768206,0.5095563395548378,0.3822610695948272,0.21305638992792963,-0.14822833179030634,131.97585410901587,164.34307353393416,90.97679994674506,205.32358831524917,88.85990227826431,81.42950850760622,331.0455554610402,741.2491194965957,602.4384405050728,3606.3458134128655,2457.9425107982615,1197.200775910518
P13,2023-07-25,3.0,3886.4,56.6,0.7700719446770458,7.211029475917496,0.38446598999650117,0.28288797567039864,0.6023497662354476,0.5513335436927594,52.04534099353919,0.5394415806669961,0.5078981727673598,0.621970604089074,-0.0518836021066766,0.28418762380292256,0.5869522642114556,0.39114229112429283,0.25524735664944975,-0.11790467514508421,128.41429848819882,166.2315442172054,82.7311809457627,213.21062318951044,80.6378870162051,73.81387688574848,294.7193271785041,734.4728677652299,524.9962140586188,4044.1852605083745,2251.5028388767614,1001.6230165637788
P13,2023-08-24,3.0,4315.2,55.6,0.7236314837537758,8.90952531435424,0.3835151878828809,0.25537350865532504,0.5993720349431566,0.5241951488224139,49.468176906624805,0.5090382909532898,0.485344792726583,0.559649811883248,-0.03305939182716239,0.2824841325647338,0.5443726370534098,0.39731589217660057,0.2465894376208331,-0.11299203779796203,126.21900473835198,158.25428598323566,83.31736639810666,202.84563677155984,81.44405702170882,74.79093627231933,305.3640898168872,774.8388012442986,635.7428714976819,4020.0437458922484,2238.574587160065,999.4480542690959
P13,2023-10-10,3.0,5032.8,51.8,0.6812043156526515,9.692033822785673,0.3451596828343609,0.2604032594036793,0.5016698769293189,0.45998216507635215,43.596357796943465,0.395906155874003,0.5867928513957805,0.5648923499600526,0.012288545175607277,0.1893295318259484,0.45692566007913454,0.36355352092301907,0.2031049551702123,-0.1404324309125539,138.44392055988004,156.4489167039514,92.7093603535328,178.42660834590956,90.06801833739206,83.48079045929526,275.45335263676924,609.3260865368109,648.7102338492734,3440.7246981183516,2337.9234890474636,1137.0708734606199
P15,2023-05-25,3.0,2132.8,69.4,0.6763039738281795,9.088403212651123,0.3130088443636444,0.27277671951763366,0.42600635724478775,0.4364702560874908,41.56495314468865,0.38920778947568285,0.5273744793448171,0.6013917710861723,-0.041442839129335864,0.13633659575833465,0.4556428980860712,0.35728781604207216,0.1758970655971393,-0.15580871909205016,135.68658198565979,167.78065614118321,99.85136728061414,205.31250382788733,97.72690506828309,89.20475872456862,370.4502296540618,739.218733374561,603.5620089601292,3159.432428870072,2401.4748824434555,1269.5156957274662
P15,2023-06-26,3.0,2737.6,46.8,0.7142959376967658,8.708717824212926,0.35475187247491824,0.27307040127083043,0.5232737763593948,0.4853200772168592,45.98262906324843,0.44416391294378793,0.5361917544023749,0.596190710729379,-0.030940286066722566,0.20821022881058676,0.5006382391876355,0.37014486492315074,0.21227932224552323,-0.1356607467923689,132.72638723748582,162.88616572644187,90.96829221106779,200.93601890263437,88.74978272037109,81.40762180225943,307.6789312878417,701.5757807680143,590.0519599003005,3553.706104958805,2322.8822024305155,1107.5938184150757
P15,2023-07-25,3.0,4463.2,63.6,0.7709734967750717,7.291232316379485,0.39253982299671775,0.2703101110120738,0.6167839663532706,0.5402777143543025,51.05751458964279,0.5159235155596574,0.508183283131733,0.6146735712760505,-0.04769011271542703,0.2962298651755231,0.5692996854978142,0.37183896074273676,0.24661373997546357,-0.10725140246688764,129.81204905840104,165.76761075307746,84.10733341578208,209.80064523884283,81.89436666030942,74.94142490320169,273.26359881120237,686.6289683400921,501.94489317939053,3884.6726698084735,2106.3229558595917,918.7203604626648
P15,2023-08-24,3.0,4899.2,51.0,0.6643343994469366,10.77023159123773,0.36508280605236043,0.23470679759846153,0.5462351379667524,0.46115271421996346,43.600682977004524,0.41411236725985157,0.5074656440742248,0.51932934370858,-0.0016617952037639198,0.22981563411204398,0.463374390645389,0.3756133584236967,0.20791566495837646,-0.1210996649486982,130.83888248962631,153.8609942628967,90.1721547876985,184.64313757074342,88.07299830805135,81.32388110500608,320.1063337565418,728.1821613679616,715.2757050343585,3577.07403886637,2236.2598130612528,1044.870372467257
