ID,Date,NDVI,NDVI_smooth,ID_simp,Year
1_AD_2023,2023-08-11,0.6998659252362992,0.680465012839847,1_AD,2023
1_AD_2023,2023-08-12,,0.6789838866686263,1_AD,2023
1_AD_2023,2023-08-13,,0.6774608669407987,1_AD,2023
1_AD_2023,2023-08-14,,0.6758634818963923,1_AD,2023
1_AD_2023,2023-08-15,,0.6742315662916315,1_AD,2023
1_AD_2023,2023-08-16,,0.6726054125218712,1_AD,2023
1_AD_2023,2023-08-17,,0.6710257706215963,1_AD,2023
1_AD_2023,2023-08-18,,0.6695338482644217,1_AD,2023
1_AD_2023,2023-08-19,0.6466207287571408,0.6679238716151153,1_AD,2023
1_AD_2023,2023-08-20,,0.6661817274555574,1_AD,2023
1_AD_2023,2023-08-21,,0.6642911445709445,1_AD,2023
1_AD_2023,2023-08-22,0.6629186488398441,0.6622336937497899,1_AD,2023
1_AD_2023,2023-08-23,,0.6599887877839228,1_AD,2023
1_AD_2023,2023-08-24,,0.6576779134170728,1_AD,2023
1_AD_2023,2023-08-25,,0.6554344056469068,1_AD,2023
1_AD_2023,2023-08-26,,0.6532940211438844,1_AD,2023
1_AD_2023,2023-08-27,0.6594107529151269,0.6512932094291338,1_AD,2023
1_AD_2023,2023-08-28,,0.6494691128744512,1_AD,2023
1_AD_2023,2023-08-29,,0.6478595667023009,1_AD,2023
1_AD_2023,2023-08-30,,0.6465030989858155,1_AD,2023
1_AD_2023,2023-08-31,,0.6454389306487954,1_AD,2023
1_AD_2023,2023-09-01,0.6334060459407738,0.6447069754657093,1_AD,2023
1_AD_2023,2023-09-02,,0.6440942133243803,1_AD,2023
1_AD_2023,2023-09-03,,0.6435843012603149,1_AD,2023
1_AD_2023,2023-09-04,,0.6431589081159523,1_AD,2023
1_AD_2023,2023-09-05,,0.642797714540666,1_AD,2023
1_AD_2023,2023-09-06,,0.6424784129907618,1_AD,2023
1_AD_2023,2023-09-07,,0.642176707729479,1_AD,2023
1_AD_2023,2023-09-08,,0.6418663148269909,1_AD,2023
1_AD_2023,2023-09-09,,0.6414593841086327,1_AD,2023
1_AD_2023,2023-09-10,,0.6410769572556153,1_AD,2023
1_AD_2023,2023-09-11,,0.640732483708227,1_AD,2023
1_AD_2023,2023-09-12,,0.6404380543442794,1_AD,2023
1_AD_2023,2023-09-13,,0.6402732640190658,1_AD,2023
1_AD_2023,2023-09-14,,0.6402631370627059,1_AD,2023
1_AD_2023,2023-09-15,,0.6404320671766693,1_AD,2023
1_AD_2023,2023-09-16,,0.6408038174337737,1_AD,2023
1_AD_2023,2023-09-17,,0.6414449968414037,1_AD,2023
1_AD_2023,2023-09-18,,0.642166720253632,1_AD,2023
1_AD_2023,2023-09-19,,0.6429345621664079,1_AD,2023
1_AD_2023,2023-09-20,,0.6437119395837283,1_AD,2023
1_AD_2023,2023-09-21,,0.6444601120176379,1_AD,2023
1_AD_2023,2023-09-22,,0.6451381814882292,1_AD,2023
1_AD_2023,2023-09-23,,0.6458866352458952,1_AD,2023
1_AD_2023,2023-09-24,,0.6467019745818816,1_AD,2023
1_AD_2023,2023-09-25,,0.6475804834933911,1_AD,2023
1_AD_2023,2023-09-26,,0.6485182286835844,1_AD,2023
1_AD_2023,2023-09-27,,0.6496097779636872,1_AD,2023
1_AD_2023,2023-09-28,0.6423352283927163,0.6508247849219042,1_AD,2023
1_AD_2023,2023-09-29,,0.652134018084545,1_AD,2023
1_AD_2023,2023-09-30,,0.6535093609160241,1_AD,2023
1_AD_2023,2023-10-01,,0.6549238118188603,1_AD,2023
1_AD_2023,2023-10-02,,0.6563514841336772,1_AD,2023
1_AD_2023,2023-10-03,,0.6577676061392032,1_AD,2023
1_AD_2023,2023-10-04,,0.6591485210522713,1_AD,2023
1_AD_2023,2023-10-05,,0.6604716870278187,1_AD,2023
1_AD_2023,2023-10-06,0.6701656778700209,0.6617156771588881,1_AD,2023
1_AD_2023,2023-10-07,,0.663088824444567,1_AD,2023
1_AD_2023,2023-10-08,,0.6645117621257012,1_AD,2023
1_AD_2023,2023-10-09,,0.6659093240083394,1_AD,2023
1_AD_2023,2023-10-10,,0.6672105444637324,1_AD,2023
1_AD_2023,2023-10-11,,0.6685512545183044,1_AD,2023
1_AD_2023,2023-10-12,,0.6700248126030052,1_AD,2023
1_AD_2023,2023-10-13,,0.671467211564506,1_AD,2023
1_AD_2023,2023-10-14,,0.6727242026254742,1_AD,2023
1_AD_2023,2023-10-15,,0.6736512953845728,1_AD,2023
1_AD_2023,2023-10-16,0.6662125091782096,0.6741137578164603,1_AD,2023
1_AD_2023,2023-10-17,,0.6739866162717914,1_AD,2023
1_AD_2023,2023-10-18,,0.6731546554772154,1_AD,2023
1_AD_2023,2023-10-19,,0.6708932145460972,1_AD,2023
1_AD_2023,2023-10-20,,0.667345603884048,1_AD,2023
1_AD_2023,2023-10-21,,0.6625977619140546,1_AD,2023
1_AD_2023,2023-10-22,,0.6567378331282513,1_AD,2023
1_AD_2023,2023-10-23,,0.6498561680879189,1_AD,2023
1_AD_2023,2023-10-24,,0.6420453234234849,1_AD,2023
1_AD_2023,2023-10-25,,0.6334000618345232,1_AD,2023
1_AD_2023,2023-10-26,0.6468814439343498,0.6240173520897547,1_AD,2023
1_AD_2023,2023-10-27,,0.6139460218948122,1_AD,2023
1_AD_2023,2023-10-28,,0.6032451969097216,1_AD,2023
1_AD_2023,2023-10-29,,0.5920184192501462,1_AD,2023
1_AD_2023,2023-10-30,0.6152995511071201,0.5803701709241698,1_AD,2023
1_AD_2023,2023-10-31,0.5937978451295747,0.5684058738322957,1_AD,2023
1_AD_2023,2023-11-01,,0.5562707779642144,1_AD,2023
1_AD_2023,2023-11-02,,0.5440619512692776,1_AD,2023
1_AD_2023,2023-11-03,,0.531877926396231,1_AD,2023
1_AD_2023,2023-11-04,,0.5198208359957354,1_AD,2023
1_AD_2023,2023-11-05,,0.507991580193608,1_AD,2023
1_AD_2023,2023-11-06,,0.4964925526315584,1_AD,2023
1_AD_2023,2023-11-07,0.4375060711035296,0.4853016113060629,1_AD,2023
1_AD_2023,2023-11-08,,0.4744954938994502,1_AD,2023
1_AD_2023,2023-11-09,,0.4641510993777942,1_AD,2023
1_AD_2023,2023-11-10,,0.45434548799091345,1_AD,2023
1_AD_2023,2023-11-11,,0.44515588127237143,1_AD,2023
1_AD_2023,2023-11-12,,0.4366596620394765,1_AD,2023
1_AD_2023,2023-11-13,,0.42893437439328186,1_AD,2023
1_AD_2023,2023-11-14,,0.4220577237185857,1_AD,2023
1_AD_2023,2023-11-15,0.4227283027106717,0.41610757668393117,1_AD,2023
1_AD_2023,2023-11-16,,0.41118599538312434,1_AD,2023
1_AD_2023,2023-11-17,,0.40707294395467053,1_AD,2023
1_AD_2023,2023-11-18,,0.40377443150905173,1_AD,2023
1_AD_2023,2023-11-19,,0.40129386716078597,1_AD,2023
1_AD_2023,2023-11-20,0.409697748382781,0.3996422293147808,1_AD,2023
1_AD_2023,2023-11-21,,0.39872377690592553,1_AD,2023
1_AD_2023,2023-11-22,,0.39804000739968287,1_AD,2023
1_AD_2023,2023-11-23,0.4030527378111663,0.3975155400552824,1_AD,2023
1_AD_2023,2023-11-24,,0.3970749941319791,1_AD,2023
1_AD_2023,2023-11-25,,0.3966429888890278,1_AD,2023
1_AD_2023,2023-11-26,,0.3961441435856835,1_AD,2023
1_AD_2023,2023-11-27,,0.39550307748120095,1_AD,2023
1_AD_2023,2023-11-28,,0.3946444098348349,1_AD,2023
1_AD_2023,2023-11-29,,0.39349275990584043,1_AD,2023
1_AD_2023,2023-11-30,,0.3919727469534723,1_AD,2023
1_AD_2023,2023-12-01,,0.3900089902369853,1_AD,2023
1_AD_2023,2023-12-02,,0.38752610901563445,1_AD,2023
1_AD_2023,2023-12-03,,0.38444872254867446,1_AD,2023
1_AD_2023,2023-12-04,,0.3807014500953605,1_AD,2023
1_AD_2023,2023-12-05,0.3704839268768942,0.376208910914947,1_AD,2023
1_AD_2023,2023-12-06,,0.3708957242666891,1_AD,2023
1_AD_2023,2023-12-07,,0.36468650940984165,1_AD,2023
1_AD_2023,2023-12-08,,0.3575058856036595,1_AD,2023
1_AD_2023,2023-12-09,0.3584744114471874,0.3492784721073974,1_AD,2023
1_AD_2023,2023-12-10,0.3527743016271251,0.3399288881803104,1_AD,2023
1_PR_2023,2023-02-16,0.3052027363301054,0.3079776054003829,1_PR,2023
1_PR_2023,2023-02-17,,0.3080524785374323,1_PR,2023
1_PR_2023,2023-02-18,,0.3086612556817268,1_PR,2023
1_PR_2023,2023-02-19,,0.3097786753359486,1_PR,2023
1_PR_2023,2023-02-20,,0.3113794760027798,1_PR,2023
1_PR_2023,2023-02-21,,0.31343839618490255,1_PR,2023
1_PR_2023,2023-02-22,,0.31593017438499893,1_PR,2023
1_PR_2023,2023-02-23,0.3227541332078742,0.3188295491057512,1_PR,2023
1_PR_2023,2023-02-24,,0.3221112588498413,1_PR,2023
1_PR_2023,2023-02-25,,0.3257500421199516,1_PR,2023
1_PR_2023,2023-02-26,,0.3297206374187642,1_PR,2023
1_PR_2023,2023-02-27,,0.33399778324896107,1_PR,2023
1_PR_2023,2023-02-28,0.3284948510613205,0.3385562181132245,1_PR,2023
1_PR_2023,2023-03-01,,0.3433706805142366,1_PR,2023
1_PR_2023,2023-03-02,,0.3484159089546795,1_PR,2023
1_PR_2023,2023-03-03,,0.35366664193723535,1_PR,2023
1_PR_2023,2023-03-04,0.3537066244828489,0.3590976179645863,1_PR,2023
1_PR_2023,2023-03-05,0.3527329840458998,0.3646835755394145,1_PR,2023
1_PR_2023,2023-03-06,,0.37039925316440203,1_PR,2023
1_PR_2023,2023-03-07,,0.37621938934223104,1_PR,2023
1_PR_2023,2023-03-08,,0.3821187225756075,1_PR,2023
1_PR_2023,2023-03-09,,0.38734141253996773,1_PR,2023
1_PR_2023,2023-03-10,0.416987983464173,0.3925961594954498,1_PR,2023
1_PR_2023,2023-03-11,,0.3978918060327792,1_PR,2023
1_PR_2023,2023-03-12,,0.40323458136969553,1_PR,2023
1_PR_2023,2023-03-13,,0.40862810135095284,1_PR,2023
1_PR_2023,2023-03-14,,0.41407336844831866,1_PR,2023
1_PR_2023,2023-03-15,0.4040668255817838,0.41956877176057567,1_PR,2023
1_PR_2023,2023-03-16,,0.42511008701352004,1_PR,2023
1_PR_2023,2023-03-17,,0.43067190412196454,1_PR,2023
1_PR_2023,2023-03-18,,0.4362380115945448,1_PR,2023
1_PR_2023,2023-03-19,,0.44178940338381706,1_PR,2023
1_PR_2023,2023-03-20,,0.447304278886258,1_PR,2023
1_PR_2023,2023-03-21,,0.45275804294226485,1_PR,2023
