Pasture,Date,Sample#,DW_kg_ha,%moist,NDVI,DFI,NDTI,SATVI,NDII7,SAVI,RDVI,MTVI1,NCI,NDCI,PSRI,NDWI,EVI,TCBI,TCGI,TCWI,BAI_126,BAI_136,BAI_146,BAI_236,BAI_246,BAI_346,BLUE,GREEN,RED,NIR1,SWIR1,SWIR2,CPER_2022,OLS_2022,OLS,LASSO,PLS,PCR,SVR,RF,GBR,kfold
P14,2019-09-18,3.0,9870.4,41.2,0.6029984799599275,11.990538259178605,0.3199741545291564,0.2773220258923012,0.3625086191692138,0.3829429053018044,36.568851427221816,0.3115433536547385,0.5956924807318342,0.5716333228345204,0.0180828086568541,0.0488345803280748,0.3772940329814922,0.3629118011944282,0.1535441926681344,-0.1842282692930582,140.794758908635,157.62575774694005,104.44180266762982,177.76614146468577,102.02563389731444,94.52632112446926,355.4407307918294,681.6207073716615,737.4705702413144,2961.470099841345,2698.842183493713,1399.9416199510274,1611.3459923677838,2958.1654008638193,3276.2808167314497,3601.5069017389947,2980.7848400403923,2980.090228184855,3529.7228658920526,3491.07083141798,3678.457917959264,P14
P14,2020-05-11,3.0,1349.6,67.0,0.5547653302109811,12.223153684211091,0.2715893798117265,0.2839107149807378,0.2550409228302808,0.3580785578260551,34.10148430442807,0.3024328611379653,0.5661321044496368,0.5683765130618323,0.0007028082455948,-0.0163474815344431,0.3665923302238447,0.3935048220640924,0.1351319975931806,-0.2206127991671697,140.22044189682148,161.89103967141617,109.83653858796868,188.7012954396148,107.88843150480854,99.61187845569128,485.6275350646773,836.721737059244,834.3809880260635,2932.073378920433,3022.932230647866,1734.0260680840906,967.4995862882174,1282.882492650833,1099.1567720587927,1122.290907673912,1158.5302953169107,1146.775051537708,1563.708676085822,1245.6866127960134,1332.0057335807676,P14
P14,2020-06-18,3.0,2675.2,56.2,0.7031645263867871,9.022797138822565,0.3499309740772793,0.3053527359298042,0.4850831812997687,0.4998718219305328,47.19995458309517,0.4754378655469467,0.5545940609362316,0.6118057853028704,-0.030153105668986,0.1640772038287562,0.5252180462229505,0.4133568123535127,0.2244352542231302,-0.1692646883227122,131.84275729542804,162.9108799430669,88.89004911519488,203.0337549911806,86.77875690697229,79.86879491019349,361.6144320365298,786.9442681677273,664.8649152220335,3834.264126940217,2748.77425156059,1325.3989480389248,576.3431333886274,2497.3689638450955,2550.3117840956306,3129.72234453192,2919.7004525031034,2945.2518605171736,3305.668080628573,2924.3042799559566,2162.5715095410455,P14
P14,2020-08-12,3.0,4133.6,66.4,0.7555695653090683,7.704915119149184,0.3829652869113799,0.2912312874699479,0.5709359074802596,0.5273466379813071,49.86525408630606,0.5019282768545659,0.5346994131786322,0.6291420849866703,-0.045742552814588,0.2415269476821542,0.5580799520111873,0.3810502700958824,0.2377375168830627,-0.1292655845896283,131.41969749472247,166.6820223647697,86.25347482329555,209.40527328159192,84.00066571335383,76.9173853414858,302.1810467015689,706.0103768138341,530.041482986328,3825.021548385459,2327.7387693913943,1039.003998049889,637.4387298977443,2982.279365617452,3580.5900652775977,3470.6920862899574,3700.841773166905,3489.709519460848,3986.4230257085937,3722.459526310305,3317.7242842082997,P14
P14,2020-10-15,3.0,2863.2,35.8,0.5038695938729273,14.503702008818372,0.2826481952288064,0.2773359817755939,0.2259505980560584,0.317548859975749,30.3372564246049,0.2231569898659345,0.6537055413920594,0.5481083244468473,0.0938511243977458,-0.0600879162808084,0.3022981709010879,0.3779532595995273,0.1226104936127136,-0.229462429350973,152.0552430519996,152.2202687980233,112.90081553004204,154.11878738553966,109.77412645957529,104.13149648492114,402.209587604416,646.5500442116263,903.620605760351,2731.815032618237,3083.390383396708,1727.2231013600392,1824.311129670445,2763.330241722653,2410.6324444974125,3226.301170028121,2182.7316613257485,2767.9183279155,2724.6543959859146,2517.06089102875,2436.770763134176,P14
P14,2021-05-26,3.0,1458.4,76.0,0.6672383380937296,9.468435107498069,0.314974424924713,0.2741795996116675,0.4312210442284383,0.4457336949691171,42.31241591450691,0.4077845496896281,0.5225830316621445,0.5930357105517836,-0.0358746285309045,0.1411974151597205,0.4753710111799872,0.3765363700572888,0.1854904449648551,-0.1588740329052096,135.28341869907518,167.54238755960864,97.7521883797841,203.7621621361768,95.7333144050441,87.66182800221169,409.4693242239733,782.8276609314969,650.8490082267731,3339.70928508574,2492.091286820636,1306.2265110883857,842.1978250161101,1727.4385758822723,1847.9405508010816,1582.6548822864127,1706.5319536685533,1643.4164449542,1671.7163833603613,1433.7108950260636,1254.0782556882943,P14
P14,2021-07-20,3.0,3407.2,58.4,0.7615363323554482,7.582908689085354,0.3877734811530738,0.2951595561795754,0.5787223289401143,0.535283938737297,50.5871684617777,0.5127492905130429,0.5372917525172604,0.633131533777333,-0.0464647132184069,0.2465261705143221,0.5665623401357736,0.3837736609283789,0.2432729058266552,-0.1288231198287929,130.95727971426305,166.54776331330442,85.22845932193941,210.1101167056105,82.984503451103,75.99357676965262,293.1169215191011,703.1188313635736,521.0181906499056,3884.501458439563,2338.5224296752053,1029.2612648752363,604.9277760877369,3073.73947631659,3764.4825691335973,3801.0700869680677,3884.004527211846,3705.2730047602417,4162.909670977346,3921.0578293819963,3529.67291358661,P14
P14,2021-08-30,2.0,4050.6666666666665,64.66666666666667,0.6007414743882544,12.292370781543914,0.3283020639432665,0.2679089085513787,0.4153368483108051,0.4203980557588568,39.73374354123921,0.3645539343924772,0.5669413245342088,0.5337358200783823,0.0250878002003499,0.1017187395435095,0.4200237624043424,0.4160942865055104,0.1851136798451312,-0.1841683122755361,135.8816287964836,151.92418142340284,95.35080927592124,172.90562521733133,93.10178249460712,86.6853568066885,416.1452473319503,796.8751477520128,887.1579688977573,3516.5889028645183,2877.63192698292,1461.8833671159152,888.311265138486,4160.655381536337,3412.8285732184213,3288.478475688937,3436.7971061848084,3360.1954183567195,4273.592302557411,3218.4595838330306,3278.1380943824324,P14
P15,2019-05-16,3.0,1450.4,61.8,0.6325676188858371,10.53331250766862,0.305265740192058,0.2636459710810054,0.3811521975738996,0.3899202087542869,37.36222873593035,0.3262609606326564,0.5515166304904134,0.5784485340158594,-0.0184080722450653,0.0865652254109386,0.3936214162438611,0.3380096975241722,0.1508580652924355,-0.1597608796926242,138.7212505011665,163.83873077662295,105.42862673029732,193.67845668039357,103.24230082753184,94.538828369513,354.40394226586545,689.7416707151493,635.8370627432525,2843.141519611589,2385.6517914682154,1268.5024039530635,1482.7120198599453,2115.6692250669253,2582.8952238144466,3072.0647084369116,2457.5794999617137,2493.3893875844406,2853.409034123409,3196.1468080503,2748.516884847311,P15
P15,2019-06-17,3.0,4064.0,55.2,0.7371961341346405,8.012136458079272,0.3608175282534028,0.2604935698245984,0.5477507925831194,0.4787418567328196,45.55264664752207,0.4232165909873553,0.5399013641133049,0.6087370339471865,-0.0343534517027834,0.2338326241680893,0.4903205542576094,0.335455203248822,0.2030553978532876,-0.1173953275540293,135.37025289206892,165.5478604602594,93.08979094024508,200.9750713531217,90.6389287208433,82.93633990151451,262.5180747976514,614.4491794642965,500.5596343024825,3316.183397789373,2056.418450660678,966.897378809547,1175.4110943891353,3202.635256672434,3391.962025375632,3926.717302196286,3561.0554025720644,3333.9554993488696,3849.790340039418,3673.8465734578413,3795.030424707749,P15
P15,2019-07-16,3.0,6709.6,58.2,0.7603245723007016,7.5170598295610995,0.3820764890890747,0.2949022371630473,0.5750734541811384,0.5382704423925365,50.82492180279046,0.5115811213281571,0.5539742813772766,0.6324863963422518,-0.0364012448551257,0.2482695599582682,0.5663582159164736,0.3880416894726926,0.2466682992629457,-0.1323199513058366,132.42075672912202,165.25386283911254,84.6242881123926,205.36452461263508,82.29033822754647,75.63431001567103,285.7364359452133,679.8097197602374,536.0327580438219,3932.9210587410194,2370.836465364466,1062.667269824262,598.444621668084,3650.5182335235127,4117.779874252919,4775.237617834127,4030.500412961617,3802.488638215765,5156.789186624505,4046.7527703191713,3618.0669287616147,P15
P15,2019-08-14,3.0,5572.8,46.8,0.6760792163130995,9.98343660926301,0.3488894609570671,0.2877021940041449,0.4637995749265153,0.4554607643859106,43.2107170095113,0.3988256179967765,0.5930343117583731,0.5936277394063736,-0.0011886947119334,0.137970263377349,0.4571969440217014,0.3761194939813435,0.1981241151185891,-0.1624029027747107,137.37682168657005,158.79410491908865,94.41636363442738,185.57062106874625,91.9688016846219,84.96059664743343,306.0661749898376,658.9943075468824,658.4764526639748,3427.537790407329,2581.6631974071715,1244.6911263160653,1049.2038243626541,3909.8364484925646,4329.120967165374,5111.070991454316,4470.775858841844,4172.919182404907,5227.972930609496,4971.199714797618,5173.01352948551,P15
P15,2019-09-18,3.0,4630.4,49.6,0.6496329591132054,10.716903454233588,0.3359285832359459,0.2828647848844171,0.4085543341495513,0.405453241208022,38.774461503982565,0.3349874208346202,0.5929747760141255,0.5973002444452286,-0.0046587225404485,0.0829064779934198,0.404791973778321,0.3425722446463934,0.1615469761454349,-0.1647118923962298,140.44119774661797,162.0078466181037,102.6276510203567,187.04926460785452,100.093495267993,92.05737906282732,320.3775349905516,637.0591509261474,625.6826462077219,2939.659633003179,2489.935953801095,1234.2094662203183,1650.9025429975127,2930.9016770181374,3486.0914478883865,4277.533376078085,3285.239163106881,3257.127870561397,3925.1696587987026,4570.900741181607,4570.883231664526,P15
P15,2020-05-11,3.0,1310.4,72.6,0.6448194870939034,10.102917061203676,0.3069509372992981,0.2894162458154927,0.3658716921903431,0.4105147505356447,39.16045578372485,0.3580396831815308,0.5567490250307351,0.6058448355844662,-0.0315379419196611,0.0685375335973721,0.4274685824618178,0.3642679736180207,0.1605305960783675,-0.1806099842807214,138.45778589676874,167.50559312652274,103.65086586486896,201.15138269666036,101.43277493873173,92.78087489813645,403.1108852574331,750.1594172244123,651.4331684991535,3030.8664211407536,2640.70481645179,1405.0352467426153,1013.1018148520511,1483.4153958554425,1620.8996324502725,1989.1457980131208,1587.9701397825386,1582.3092412758235,1861.2923891989167,1882.7706431842837,1745.4238456022754,P15
P15,2020-06-18,3.0,3260.0,48.6,0.7195313122998386,8.697736364822836,0.3636383007914389,0.2918166587335893,0.5189403510812345,0.4957650540903765,46.89672642284671,0.459067889201641,0.5510414163804036,0.6129779394310089,-0.0328881321843846,0.1917846705416538,0.5147122769652868,0.3827405547701987,0.218562259943907,-0.1470422053076267,132.45932433797776,163.48313908217224,89.75213387712975,202.64281733925085,87.54232980153829,80.35236316053647,315.70662800769577,716.3179322482317,595.0618655049768,3651.672579322292,2476.567407963056,1156.077406989425,746.4848650747584,2937.7880877021826,3846.875296914528,3916.8957990083036,3541.4834670353257,3438.7897400694487,4152.748716442807,3988.2098627999558,3202.3037849412367,P15
P15,2020-08-12,3.0,2304.0,63.2,0.743831911910373,8.14738818779047,0.3840051879296636,0.2724848859375579,0.5699380935054241,0.4969406989430828,47.14982743373521,0.4522437714978241,0.5351982267577502,0.6141780672629181,-0.0392135890579121,0.238285032424395,0.513409497096416,0.3516058979638687,0.2163443183602081,-0.1189973507496637,132.78425900602988,164.97653805138364,90.04512798176809,204.0002871868582,87.72837205279495,80.25348452489531,271.6710166224796,652.3206607313109,514.5037274476603,3505.783796236373,2151.006570301415,957.294273500152,947.480849989512,3272.655631376708,4048.682352665708,3912.650724997286,3654.6531073237074,3621.948044552078,4148.405621835744,3808.6004577047984,3938.278437551332,P15
P15,2020-10-15,3.0,2752.8,46.6,0.4519633162158258,15.859822690068142,0.266921017953137,0.2677199019928291,0.1479146037074615,0.2618887105076172,25.36202564722861,0.1716379824148901,0.6378358878314828,0.5454405209235282,0.0935670265786334,-0.1238221665849287,0.248777383080711,0.345888157621113,0.0893305724143653,-0.2260055016187421,153.73849858690124,155.49042397834188,123.31382577311489,158.33239592674252,120.4668042078098,114.33266028267415,423.1687285619541,650.5591581870005,865.3040756418618,2289.8748363213645,2936.487371312607,1701.9363320757673,2465.0851553736015,2206.7508333341425,2044.9796266184203,2851.370913100025,2483.214827088136,2968.4545964839913,2875.875930463827,2688.8552590346058,2743.1939476176426,P15
P15,2021-05-26,3.0,1164.0,76.0,0.7008386713741694,8.609966153975648,0.3245407898169958,0.2837716982982055,0.4627602851542653,0.4709432533577876,44.65256078640469,0.4374836393531668,0.5195851453656017,0.6093812366030666,-0.0519224220937715,0.1643467094392999,0.5029232283858539,0.3788046165639441,0.1975657639702133,-0.15481742202417,133.3901880289434,169.033234848994,94.49207037318376,210.18717056005036,92.3942478433384,84.14191823277051,390.5652969559077,783.6995917233132,606.8030357398483,3453.245928932532,2476.160370606005,1264.1441628858945,743.8470000760921,1614.3145493321556,1914.3720954696641,1424.1091805161109,1706.1298279956914,1733.7057505488283,1647.4358608606703,1337.6354825645208,999.7704571891744,P15
P15,2021-07-20,3.0,3400.8,63.6,0.7533585559354008,7.861029341644969,0.3878505043076712,0.283321121385541,0.5746550543732893,0.5130243605781125,48.580179775393546,0.4778811535101109,0.5305474164349565,0.6263118577064486,-0.0469099529283984,0.2410082918471362,0.5367988705225679,0.3642476736072685,0.2261087514272172,-0.1232096430702844,131.39130340584228,166.2998949557009,88.15520094051121,208.50794432028204,85.92557663751666,78.53964043014562,284.3862535308483,683.5736757036959,512.7690563246424,3646.349840261993,2230.336462212709,984.6570096193792,770.3931572315421,2926.4157820904943,3937.648082340844,3604.4425481268822,3353.6102660482206,3352.0835433320362,3804.9974977059696,3620.3956755450695,3354.595762889641,P15
P15,2021-08-30,2.0,2944.0,67.33333333333333,0.7082313858703669,9.552798309443247,0.3875835603670185,0.2596371767120422,0.5596977263251243,0.4717951108603862,44.7509480943912,0.4125887165391168,0.553390606705682,0.5838572587106928,-0.008738152508612,0.2226852460565983,0.47837950192659,0.3504984731933039,0.2059828383080764,-0.1218240106844848,135.28791219825897,160.09918199245715,91.48253523415286,189.66863500920056,88.99586574026596,82.08313443202536,272.44881878583027,623.9769923595305,587.5524325388787,3413.2919131437056,2183.4187051125805,971.0766404018804,1339.3088498125912,5045.028326257157,4802.4010098203,4500.967865343767,4438.405425948078,4538.558084495771,4059.112563407515,4311.913062421744,4316.6762404236215,P15
P15,2023-05-25,3.0,2132.8,69.4,0.6763039738281795,9.088403212651125,0.3130088443636444,0.2727767195176336,0.4260063572447877,0.4364702560874908,41.56495314468865,0.3892077894756828,0.5273744793448171,0.6013917710861723,-0.0414428391293358,0.1363365957583346,0.4556428980860712,0.3572878160420721,0.1758970655971393,-0.1558087190920501,135.6865819856598,167.7806561411832,99.85136728061414,205.31250382788733,97.72690506828307,89.20475872456862,370.4502296540618,739.218733374561,603.5620089601292,3159.432428870072,2401.4748824434555,1269.5156957274662,965.9207331583306,1624.0983150817544,1991.6160591324613,2182.168694438611,1843.6799810944142,1792.4113639350344,2121.495880158106,1783.3574522076049,1606.6670592570351,P15
P15,2023-06-26,3.0,2737.6,46.8,0.7142959376967658,8.708717824212926,0.3547518724749182,0.2730704012708304,0.5232737763593948,0.4853200772168592,45.98262906324843,0.4441639129437879,0.5361917544023749,0.596190710729379,-0.0309402860667225,0.2082102288105867,0.5006382391876355,0.3701448649231507,0.2122793222455232,-0.1356607467923689,132.72638723748582,162.88616572644187,90.9682922110678,200.9360189026344,88.74978272037109,81.40762180225943,307.6789312878417,701.5757807680143,590.0519599003005,3553.706104958805,2322.8822024305155,1107.5938184150757,855.3558559239643,3108.2949273362474,3777.6776832301193,3813.089141135994,3622.0359482488543,3535.3262099203193,4205.319043885646,3698.035529065253,3558.521222556038,P15
P15,2023-07-25,3.0,4463.2,63.6,0.7709734967750717,7.291232316379485,0.3925398229967177,0.2703101110120738,0.6167839663532706,0.5402777143543025,51.05751458964279,0.5159235155596574,0.508183283131733,0.6146735712760505,-0.047690112715427,0.2962298651755231,0.5692996854978142,0.3718389607427367,0.2466137399754635,-0.1072514024668876,129.81204905840104,165.76761075307746,84.10733341578208,209.80064523884283,81.89436666030942,74.94142490320169,273.2635988112024,686.6289683400921,501.9448931793905,3884.6726698084735,2106.322955859592,918.7203604626648,640.1797254972165,3586.122840536935,3946.8786865275833,3746.579527727354,3785.811449613865,3834.451544756482,4182.991351096836,3934.973645324514,4358.854422935534,P15
P15,2023-08-24,3.0,4899.2,51.0,0.6643343994469366,10.77023159123773,0.3650828060523604,0.2347067975984615,0.5462351379667524,0.4611527142199634,43.60068297700453,0.4141123672598515,0.5074656440742248,0.51932934370858,-0.0016617952037639,0.2298156341120439,0.463374390645389,0.3756133584236967,0.2079156649583764,-0.1210996649486982,130.83888248962631,153.8609942628967,90.1721547876985,184.64313757074345,88.07299830805135,81.32388110500608,320.1063337565418,728.1821613679616,715.2757050343585,3577.07403886637,2236.2598130612528,1044.870372467257,1108.2812295812223,5729.691056927223,4978.3187940989665,4127.811032558742,4925.009543684498,5453.297902569093,4229.599032445153,3930.9260828242427,3620.2511920737,P15
P15,2023-10-10,3.0,4686.4,45.2,0.5933255242383438,12.2282198984237,0.3158156007110594,0.2485367082799836,0.3991147506162438,0.3847284577637759,36.61489703539051,0.3012621622923153,0.6043868199262084,0.5278553453148238,0.0513541939400253,0.0951076462321752,0.3697284527315858,0.3574897228886944,0.1613009950416191,-0.1641405026406642,142.94600778896665,151.92714641402165,101.62662644369333,162.73668001236214,98.85440679316856,92.43160782881912,320.005224567996,618.7597534739405,774.139540292472,3034.565991931405,2505.258748946072,1301.8584664225111,2177.5613747347306,5337.23412188945,4630.608996974939,3919.8540972096066,5250.17083945258,5178.7207939083155,4367.893156500146,4236.982898868232,4137.504512324913,P15
P16,2019-05-16,3.0,2242.4,72.4,0.7422338270393887,7.519147159995868,0.3405548805998682,0.2787337872473634,0.5213877462494907,0.4995576899255619,47.35608518814295,0.468331875404179,0.5093945414519526,0.625246921920608,-0.0596297709876084,0.2215094522869112,0.5352796399231404,0.3653308631553695,0.2134480770158885,-0.1325072698217874,132.6829387443943,171.09107955694745,91.35256126655229,214.5393073784312,89.14831389592509,81.17555153600667,341.7664526968819,731.607876792551,519.5983568309829,3542.226067179416,2251.977304663309,1107.8912837143923,715.0467365922457,1679.259901791119,1850.2907624780253,1715.2687198613378,1832.2884551224388,1689.5459294998832,1666.3412158342592,1857.8620897099227,1531.2018453241149,P16
P16,2019-06-17,3.0,4680.0,64.6,0.7376882129076423,7.922689290817998,0.3558608260266642,0.2759662723427986,0.5511094721416276,0.5169508787702478,48.84682695719943,0.4911663066471144,0.5165499270927371,0.6042109265704382,-0.0424514192061954,0.2437589326527247,0.5422383669932683,0.3854319783056422,0.2323688423635788,-0.1306724577386962,130.0382297420788,164.30324830702855,86.90627425467041,207.5566443096353,84.8156232474636,77.72259638833403,310.8033611843017,738.1273490981563,575.6755257791107,3810.563180010661,2318.2970131397838,1103.0214312726291,638.7956302654922,2862.165920475165,3298.9014807597227,3386.139572906279,3381.0283782533606,3235.1119522675936,3145.8704096285014,3842.7183496230136,4204.309053861597,P16
P16,2019-07-16,3.0,5430.4,61.4,0.7322558028385733,8.340952835907917,0.3696393841472769,0.3005464964157638,0.5399131939832353,0.526042534273823,49.63994748095846,0.5090974689602449,0.5395325436353232,0.6156044262585149,-0.0394030675802379,0.212966673417969,0.5542054668775575,0.4094995824320978,0.2413391453363275,-0.1492667448654226,129.64086581339362,163.28617228568973,85.29349678094542,207.6250493214604,83.23160756736047,76.42930108965521,331.82301453554845,772.5461625232427,615.3641252128742,3980.482674795008,2582.9521153764317,1189.5058656673814,531.897621808073,2877.6454127129946,3363.4739186925462,3698.563983583261,3618.798243660341,3717.0833825134973,3559.7609678669146,3785.5488953016306,4187.213503908026,P16
P16,2019-08-14,3.0,6182.4,48.2,0.6797819480809357,9.960169553251326,0.3542538335277196,0.2909948098169284,0.4738428505493997,0.46511057447687,44.06155328784733,0.4201346958491916,0.5690594203076875,0.5938374869793883,-0.0152824815789698,0.1447780010035395,0.4718538232962063,0.3870638392474931,0.2037564588129374,-0.1623952563604702,133.63254909286806,159.2335333185525,92.87871652223586,193.0013994932432,90.7227109549287,83.52555959377429,324.0008818532418,720.1487346970117,669.1711249925262,3531.5474356542763,2624.4325180166343,1250.6423688315558,860.8976945568377,3230.104802919389,3813.8583388467355,4398.511153447169,4019.1751837872325,3956.2756945465285,3760.5879811779523,5265.35796800088,5142.179089622828,P16
P16,2019-09-18,3.0,3789.6,55.2,0.6627882280267442,10.420282570860383,0.3437862985167135,0.2893297067071825,0.4296783949145775,0.425309122429692,40.52444582596884,0.3667748698428615,0.5717111852792671,0.6011830435049216,-0.0214492252598171,0.0992005356406393,0.4301949675036502,0.3573287294061718,0.1728093201525662,-0.1648015403560429,136.14674581768935,162.498527581529,99.60513350995453,194.79655901740227,97.4035971577778,89.23463152834886,334.0406897412552,695.7280602670189,631.9671203011859,3109.940475913627,2547.4688195471035,1239.3153711925768,1231.4932392980743,2410.880633682005,2813.5858229735645,3420.5781960936606,2896.132542950638,2874.7264399646765,2774.073271297285,5102.546247460224,4941.958962836194,P16
P16,2020-05-11,3.0,1774.4,70.2,0.6198085430393204,10.641553786940005,0.2940859723260016,0.2842647618186472,0.3362919878995518,0.394287639949247,37.62030796676641,0.34077327280116,0.5553358660654062,0.5909610233256065,-0.0243663502910714,0.0483688233662357,0.409468201359312,0.3690619166234553,0.1523274235140408,-0.1881586758673101,139.4271420154315,166.3852646793866,105.59526495704368,198.17065742885157,103.38399886147216,94.69816466410111,430.0339857419364,771.8371094111359,696.858403046733,2982.1125322711305,2703.5999967002517,1477.435203062509,1030.6307853477288,1419.5074814970046,1340.0920220694293,1461.6904616609852,1361.2626190450512,1363.3320498995413,1304.089322765247,1879.0784044857066,1737.1292072148337,P16
P16,2020-06-18,3.0,1758.4,43.2,0.6023359921656491,12.0127926091781,0.3190238552078858,0.2881505435624558,0.3707407052625933,0.4105137476595667,38.86852416553205,0.3514277675662479,0.5896157221413711,0.5636911444835399,0.0188614282583497,0.0586889323432371,0.4074979284474778,0.4050639558466296,0.1740960202818922,-0.1998955627544866,136.9165998089444,154.41671775713246,98.90569497330296,177.41558086424735,96.71872461224682,89.85668257612836,387.2127005456481,765.7025209692256,828.5778841268038,3337.1634689797907,2967.172384795076,1531.2039591093787,955.6858730267082,3135.6683682348144,3526.4436713035047,3681.977048462082,3703.7285066448135,3368.2611092272914,3068.628212578171,4014.6036104086343,4759.319173550906,P16
P16,2020-08-12,3.0,2804.0,67.0,0.7892041225184961,6.685229210583779,0.396158193820504,0.2988891847267358,0.6040743336939601,0.5558410253040248,52.5179706234702,0.5440939912622124,0.5133175378333504,0.6574043813390938,-0.065556951781752,0.2735779070223368,0.6004234620691877,0.3825737348286693,0.2523307696857645,-0.1199924395052511,128.84936200279867,170.9449949669659,83.62664428775722,219.03956149451272,81.49879873081971,74.34074688015383,295.2315002941774,726.3455145242001,466.6942324376822,3963.835838387095,2257.101271215447,976.3291441299036,533.9167591874921,2341.1809743238887,2506.568012036046,2540.7368044196237,2639.3403330750393,2772.38023850172,2658.8946902468265,2547.5943960435834,2250.4035834186584,P16
P16,2020-10-15,3.0,2102.4,34.6,0.495975343179863,14.667784528102455,0.2791964684257432,0.2681385082050518,0.236854321461812,0.3207301995652487,30.536669296674585,0.2297599498271392,0.6356491182552869,0.5293058349579509,0.0924226178074413,-0.0452897175768698,0.3041198725294889,0.390546646176877,0.1265222075164856,-0.2282055476630639,148.41363119141067,149.7327640499643,111.01404775001028,152.6094687343795,108.1955961667038,102.5806909942419,417.042848510664,693.2312214213564,956.9608858104392,2838.223229364858,3106.9097726510686,1751.5037067945989,1613.2058553106986,3095.1520224266105,3543.4941359877453,3229.130806080617,3883.5512284938177,3532.5776440259488,3184.2210405747373,2675.047528185885,2343.2895769477364,P16
P16,2021-05-26,3.0,857.6,76.6,0.701844328317844,7.384638826851555,0.2652129733769811,0.2732146220116029,0.4018712321318247,0.4559784431339087,43.40801863644723,0.4180712716909909,0.5139754165705991,0.6171707827566387,-0.0615360701759573,0.1544762493597226,0.4981230217638019,0.3639660051680673,0.1822160165116846,-0.1591222200733186,139.50516982836947,176.5009345855862,99.68355392801652,214.8128916744398,97.14118031474786,88.24799919507129,428.3236367337424,761.6159395455179,563.748195104196,3252.664192035757,2370.713410255556,1372.530351914124,741.2511413923636,890.3753101299338,660.7469241743155,422.6725766915621,696.0348932318797,482.8026469709744,414.5926208422798,1142.0903942964342,934.9460069450034,P16
P16,2021-07-20,3.0,4028.0,68.0,0.8381923098393762,5.1643628077044665,0.4150155986664848,0.2802623191437426,0.6886304441401793,0.6139670069190495,57.917781484965886,0.6256385059311648,0.4731784999693179,0.6679205014509848,-0.0720082102103367,0.3828600619459985,0.6739964998895299,0.3878402284353378,0.2940398026700612,-0.0859745860571611,126.37238317375709,172.78402890010355,76.5751617201078,223.78017173041547,74.46740791061939,67.99467221981803,250.95160347753745,701.9607779741468,387.88307361040086,4392.344073960542,1961.021111598972,810.7826413140049,391.31111722412015,3417.3099390169687,3056.6482574997754,3278.620858333879,3121.3180022911783,3132.9556732651686,3156.163791934969,2922.8563318718216,2469.460780302907,P16
P16,2021-08-30,2.0,5614.666666666667,61.333333333333336,0.7068741058430962,9.411276018609664,0.3752588007640601,0.2512478545781579,0.5605679355337866,0.4773069511606926,45.24052210332417,0.4215706650365564,0.5410849885121183,0.5699360946373159,-0.0088126628848499,0.2372215161641306,0.4820282723581945,0.3605945823155115,0.2114023236478596,-0.1208852679958116,134.20914169031752,158.547103177363,90.14226778564768,188.7242182002428,87.72477333259613,80.90778323132291,281.0828174104543,649.1876787503796,621.5492943436471,3519.1817739902176,2189.155714422605,1002.9962436166514,1179.5030701418416,5226.72393577208,4800.456575789372,4207.246572116787,4500.116807986409,4627.719610516591,4522.6895794471575,3366.154640090713,3481.0199611716353,P16
P18,2016-05-25,3.0,2304.0,,0.8203271758399405,5.347507642941359,0.3741833576404738,0.3067180191212398,0.6247517920417447,0.6166077335973595,58.14831423622047,0.641578656585216,0.5067691828041917,0.6746690954043898,-0.0665389631226724,0.3284553538944831,0.7029791612562816,0.4220996258915237,0.2988034011605862,-0.1181244709006212,130.7800170499147,177.34353695379062,76.75823618115132,224.11005972355275,74.45304306333419,68.23909269766365,347.31928694218885,755.0152723805401,448.8754778036041,4572.631371075923,2306.7130722446914,1052.4530199499789,340.93831742350574,3380.678971460941,1095.28295932191,2122.0090022725512,1677.7606192025867,1738.775243016365,1880.9816766645456,2361.1929483221775,1934.3495217919917,P18
P18,2016-06-08,3.0,3939.2,,0.8050311062796334,5.999236039292008,0.3852779130304615,0.3017313022133551,0.6208266962287865,0.5943056242646572,56.05292844028629,0.6035946347337996,0.5152026695047065,0.6604391309930209,-0.0600353817178302,0.3105744172048784,0.6629251099214485,0.4096009578714368,0.2833909189018541,-0.1184067346530661,130.83529371680638,173.7668675414519,78.8221598272071,219.61756455569733,76.50872820326586,70.11594297152871,329.4394068279294,734.4583796727985,469.81665059166585,4374.750851960714,2296.0637158567665,1020.2163564929964,392.03998025672627,3384.196536492428,1896.4212925230931,2577.4279617701077,2439.9258036699234,2380.9805274918754,2456.981710826936,2764.215742228875,3002.046571466556,P18
P18,2016-06-22,3.0,4199.2,,0.7566610069169313,7.43672364821357,0.3721215351342692,0.290592209233431,0.575692159290615,0.5514721831820475,52.02008697601047,0.5448718483999792,0.5197907323921489,0.6228441627478764,-0.0448493097036932,0.263824998720137,0.5980919779244575,0.4097528919204986,0.2580159800756985,-0.132193411463455,130.64069448688366,167.44329805688935,82.66136299720712,210.79105941409657,80.46201258890818,73.8896435275841,345.1540420838674,762.7989770391969,572.0970482702623,4149.335572659325,2416.106711173746,1115.4599889512103,468.14057773409957,3432.4931259826085,2535.266239868667,2912.589740435731,3050.804428331032,2942.817801247006,2857.179254399713,3427.7124126559497,3413.888140732124,P18
