site,zone,season,sampling_start,sampling_end,sampling_totalDays,quadrats,A_FORB,A_GRASS,P_FORB,P_GRASS,P_LF-SU,P_S-SHR,P_SHRUB,P_ST-SU,UNK_FORB,UNK_GRASS,YUEL,pasture,UnitID,herb_kg_ha,Date,NDVI,DFI,NDTI,SATVI,NDII7,SAVI,RDVI,MTVI1,NCI,NDCI,PSRI,NDWI,EVI,TCBI,TCGI,TCWI,BAI_126,BAI_136,BAI_146,BAI_236,BAI_246,BAI_346,BLUE,GREEN,RED,NIR1,SWIR1,SWIR2,Year,CPER_2022,OLS_2022,OLS,LASSO,PLS,PCR,SVR,RF,GBR,kfold
JER Pasture 12A,S,FALL,2018-10-31,2018-10-31,1,29,0.0,0.0,0.0036792748259825,1.3910276703843556,0.0,0.1809902106565712,93.7158501177674,0.0,0.0,0.0,6.601158620689656,JP12A,JP12AS,13.94706945210338,2018-10-31,0.1645822791697601,8.991367955644526,0.0669437287828006,0.0293241960278026,-0.0128795487117509,0.132327072076301,12.512021869864968,0.0401790183365429,0.3747130540906536,0.2411676196293784,0.1837686487780071,-0.0797488863735262,0.1214728536307705,0.6290918668885677,0.0296219361785597,-0.3125164820303346,128.9728735398341,127.6276512124085,125.15487119111933,131.1748090456059,128.78247470230275,132.44558985697583,1108.5856773832957,1803.9152911292565,2424.832852605523,3376.5145048752506,3962.963974655262,3466.791342745328,2018,122.45196482144983,136.22278152430192,126.71111778954185,183.5192035258662,211.46865091675275,207.6112585666006,208.47942504167503,101.77415627162137,98.05267567293905,2018.0
JER Pasture 12A,S,SPRING,2018-04-23,2018-04-23,1,29,0.0,0.0,0.0085149684847182,0.1042510583765925,0.0,0.0919984603781103,33.651993412269945,0.0,0.0,0.0,4.662337931034482,JP12A,JP12AS,1.127660268613107,2018-04-23,0.1681385179125087,7.365778796135817,0.0547949610436203,0.0427896998052261,-0.0568041921083761,0.1366857827477188,12.934674551738388,0.0353922134224953,0.4185455358771133,0.2743312214638331,0.200040367446447,-0.1112435912787894,0.1252652976641018,0.6567844288628765,0.0290139822940759,-0.3608811900781035,133.68531178221204,130.29931884905577,127.76998461435429,131.81305348004378,130.40518227441078,134.96726877615856,1116.634147422003,1777.1753999374675,2469.075405759405,3464.4130052782766,4332.984153359313,3883.219240274622,2018,77.40440480626751,66.4561078215255,37.61487030931961,35.23282241109269,32.033358189537786,34.202293220833575,24.420351418631498,35.88816124518675,9.128582525011586,2018.0
JER Pasture 9,E,FALL,2018-10-22,2018-10-22,1,32,0.0,0.0,0.0595917829500048,13.373627356604503,0.0,9.078638644856104,55.318918829099495,0.0,0.0,0.0,21.9008875,JP9,JP9E,134.33219139554507,2018-10-22,0.171252950953068,9.062616726212196,0.0694190333351574,0.1226757314618805,-0.135144153766727,0.1079982411146954,10.31628717982441,0.0143976175835624,0.5160395566907561,0.3614452103516358,0.2258293899162306,-0.2027821380225951,0.0961301590496453,0.4276791069025798,0.0143537190342676,-0.2869629968106716,146.84427120987118,141.6620644799752,143.69138943738514,140.208540576063,145.10033156115213,150.70790069500077,669.2931661038562,1029.3259561888076,1511.12080571712,2133.048681480865,3218.452946388162,2810.636826050848,2018,742.999932511826,374.3369746700177,347.3919705072134,401.1150845621273,510.860206267226,512.5334908934614,493.3160137784176,421.6061730514783,399.0687842253026,2018.0
JER Pasture 9,E,SPRING,2018-04-24,2018-04-24,1,32,0.0,0.0,0.2086543675503127,8.443376251548806,0.0,11.168557116398556,13.625088342265906,0.0,0.0,0.0,2.5879312500000005,JP9,JP9E,86.52030619099119,2018-04-24,0.1487502997030876,9.831714582605168,0.071134693618825,0.0987921905181266,-0.1214019364868644,0.1063862813466271,10.041281777706388,-0.000765182331971,0.492650764401108,0.3302395686549311,0.2407396092770497,-0.1908864933640208,0.0944328639543219,0.5264645390243422,0.0133517251337219,-0.3353347014564948,141.54157414518386,135.28815398895443,138.63352841999418,133.90545946603754,140.7260593265056,148.83118084307432,841.0751537375993,1309.7138149232603,1940.3446248856387,2618.214236150638,3853.1776804448273,3341.462704984222,2018,314.03408796357394,142.54876790361212,109.28512976410288,111.86229216508043,114.92683669787884,116.2906569634702,114.4983744741643,116.64284491486956,98.19590568468718,2018.0
JER Pasture 9,G,FALL,2018-10-22,2018-10-22,1,32,0.0835613686445134,0.0,1.6820702961299645,43.1810269075922,0.0,0.0,28.557027145012498,0.0,0.0,0.0,0.494859375,JP9,JP9G,449.4665857236668,2018-10-22,0.1836048298142013,9.6849788353277,0.0766288392555343,0.1432346949992043,-0.1520610320970768,0.1070225300339151,10.35537469658327,0.0283871765849702,0.5191451287576283,0.3932894688862592,0.1883156383061326,-0.2261752511781412,0.0981776766254809,0.3879043421772885,0.0111354745143428,-0.2703061616710992,150.36500470800573,148.29106013748026,148.3402268605767,148.51624292595744,149.66925763225902,152.50540036607052,648.8158421386668,954.6744689148132,1312.7704908140977,1897.841018600616,3005.8399673309227,2587.005416199198,2018,947.0908588864288,677.2669263327015,776.6621971189097,754.7215347562548,849.5463024325588,868.8155963926529,827.9201395604947,672.8416345588188,642.9144541163856,2018.0
JER Pasture 9,G,SPRING,2018-04-24,2018-04-24,1,32,0.0002090502627294,0.0,1.3925754904796683,20.15940836342333,0.0,0.0027292686672996,8.320213306118085,0.0,0.0,0.0,1.592103125,JP9,JP9G,215.5219290416573,2018-04-24,0.1520619623821598,9.607104586962054,0.0700615976699008,0.1121967739046504,-0.1379505568491594,0.1034301412936173,9.795971543175668,0.0124110737998014,0.4852492038356272,0.3470921044300165,0.209775159884067,-0.2060091931016955,0.0938704511858807,0.4904527508317048,0.0087038077969043,-0.3196074566712857,142.24517278532667,139.3963092212085,142.54794336654425,139.92493452452686,145.2690100793953,151.25275332973666,820.293846429986,1260.3024195525802,1763.551508928838,2394.926034918406,3636.711474447847,3159.731544268283,2018,441.6613615424987,313.83285683460343,352.00850881133914,315.1050006671402,305.99121572144395,307.9974304281856,329.4293054013721,271.2470781492942,286.2672773229032,2018.0
JER Pasture 9,S,FALL,2018-10-22,2018-10-22,1,31,0.0,0.0,0.031066877800742,3.39567728161233,0.0,9.416648202079768,45.86434143473678,0.0,0.000296129032258,0.0,48.323648387096775,JP9,JP9S,34.270402884453304,2018-10-22,0.1778268104777665,9.830129201832232,0.0766996023549539,0.0948906995338827,-0.0723554380818232,0.123960176121554,11.721546889212076,0.017187712281703,0.4888507304248551,0.3177101165811929,0.2350228387392737,-0.1483054684890222,0.1086999032975382,0.4879688128681292,0.0267951595542933,-0.2945072560315795,140.64994690084393,134.4764943812036,134.5299855467083,133.12240799273343,135.96057786413016,141.76719734506165,739.7782397863946,1191.1530231194863,1794.9227799372377,2568.365796223851,3461.4946310831624,2978.2237832393644,2018,484.3600146434524,280.69214126645744,236.51714323270195,285.4320121042353,321.99468154984487,314.17233707606186,353.6125052119976,292.48000042819217,183.0426802985668,2018.0
JER Pasture 9,S,SPRING,2018-04-24,2018-04-24,1,31,0.0,0.0,0.1199800526619854,10.010539087488642,0.0,7.219806540311981,55.47764680385518,0.0,0.0,0.0,97.17694193548388,JP9,JP9S,101.30519140150626,2018-04-24,0.1652202086202276,9.300207289377886,0.0695842130645619,0.0782178973030682,-0.0803436378516167,0.1258454523858768,11.867781912705514,0.0087289611386996,0.4806992775842779,0.3067723500775081,0.242965271749337,-0.1490883594781052,0.1110032908353947,0.5776777062622019,0.0267894525228539,-0.3458601660644563,139.05233554299895,131.68824640526785,131.7435951690082,130.13304654181687,133.26687814758714,140.3298696407651,896.6637929935083,1424.962998878631,2156.0931418555483,3008.7685824326227,4061.665448608216,3533.9333647369926,2018,175.9841630846893,80.16007429817725,43.96433967995559,48.4843206883119,42.18542226201532,43.13011349584659,42.35451496082892,84.92703747774809,46.45335285300136,2018.0
CDRRC Pasture 3,E,FALL,2019-10-23,2019-10-23,1,32,6.07592968960829,0.0,1.0945868139786286,2.670042560872539,0.0,32.29043208072229,34.54590893543687,0.0,0.0,0.0,0.0,CP3N,CP3NE,98.40559064459458,2019-10-23,0.1812082307645204,7.430685960407724,0.0567337444403678,0.0433271490502217,-0.0312596810789023,0.1441815561893911,13.62289884061166,0.0252609043607979,0.4442112032108632,0.264815365540915,0.2342890797540676,-0.0878381743792878,0.1275399528806444,0.6101225323487802,0.0409030365547905,-0.3297021530550139,136.10534903732432,128.58308735549332,125.16337226147826,127.28564231742082,126.35128256717424,131.70033949835994,955.6841871181324,1535.662389837832,2319.5990128359967,3344.286634700661,3988.509837543044,3561.175412263548,2019,111.16117410533356,42.088061066371694,58.5669135441579,51.46212115763316,59.500765666186126,66.33509645928287,67.88731794721082,87.06419789610962,83.72239569607292,2019.0
CDRRC Pasture 3,E,SPRING,2019-04-24,2019-04-24,1,32,5.851681826013307,0.0,0.5628142576822012,2.153438176202031,0.0,8.565092258789873,14.859562529194232,0.0,0.0,0.0,0.0,CP3N,CP3NE,85.6793425989754,2019-04-24,0.1779113469341262,6.571692388039926,0.0494369487852179,0.0583048066289899,-0.065832804527111,0.1376449150263767,12.986757872462809,0.0172433996687333,0.4703443533152046,0.286975195796544,0.2442139468478558,-0.1148876662332463,0.1210398386994389,0.5838412835122422,0.0348959453675113,-0.3375588570355254,139.27560187461896,131.0545353196126,129.19844607089817,129.1008279904204,130.19739654988086,136.32827801400714,891.5850126842151,1422.5908355321606,2187.493289013464,3135.883444651081,3946.354835943353,3574.5788903293005,2019,144.89601686394997,60.34240876199048,65.11579579601997,62.87944515182966,62.138755198066654,69.9834948316772,67.41798158095526,112.36120162483677,124.1312745343624,2019.0
CDRRC Pasture 3,G,FALL,2019-10-23,2019-10-23,1,32,4.67902155251403,0.0405810955757102,1.9750486739982165,6.3903423565232345,0.0,25.10881905725348,5.798500655749701,0.0,0.0,0.0,24.841940625,CP3N,CP3NG,130.84993678611193,2019-10-23,0.1734267661930174,7.854112222534111,0.0590287202792863,0.0463070293564113,-0.0363310848694155,0.1350371823207493,12.748633196803052,0.0261668196417472,0.4282144007034423,0.2641940369594251,0.2199217632282328,-0.0951571746540709,0.1212748396198721,0.5885530761170783,0.0333171167146213,-0.3161854128186344,135.4087012871048,129.80617486737833,127.60185025531922,129.4667780331796,129.40033646091356,134.57799170901131,970.0360023939836,1539.3794617902545,2237.706333533725,3175.941136545729,3843.5474034091726,3417.878557140012,2019,161.45020850110436,105.31851874127652,135.62194857490428,119.16744641365196,126.812147747924,132.77505530281312,153.81510607741274,123.29566908396056,157.81521313793814,2019.0
CDRRC Pasture 3,G,SPRING,2019-04-24,2019-04-24,1,32,6.607760632983681,0.0,0.2321542291392993,2.2987979180944973,0.0,12.465842792244167,1.8747436740815395,0.0,0.0,0.0,34.878346875000005,CP3N,CP3NG,91.38712780217476,2019-04-24,0.1616188479177619,7.993136648068631,0.058673024217788,0.0471043821441653,-0.055711040328365,0.127513745753903,12.04082880545706,0.009019483585131,0.4447653419293061,0.2705664235214765,0.2386913019803624,-0.1140031360002083,0.113270194605981,0.6090566178773638,0.0292730897522139,-0.3380482272107206,136.5353534758332,129.20640847781044,128.55532774512122,127.95006816463876,130.2534499755107,137.20033752013157,986.73456401417,1561.0186022949388,2331.56184449739,3228.952326224569,4057.063594974396,3607.389544313589,2019,124.10053166375612,41.64722465426531,49.81333875904738,46.88469037483576,45.65733773520251,47.28118595466316,49.64476128379125,96.1231390777926,106.09884537907216,2019.0
CDRRC Pasture 3,S,FALL,2019-10-23,2019-10-23,1,31,1.9422192639831315,0.0,0.7244416813900554,2.403739635453374,0.0,95.109109425925,69.19942537545019,0.0,0.0,0.0,0.2396451612903226,CP3N,CP3NS,50.70400580826561,2019-10-23,0.1813189908092407,7.621189655702476,0.0582728882141793,0.0425660217532427,-0.0223257255367318,0.1420310923404927,13.406094533437685,0.0307831565501636,0.427604055817423,0.2580301699858957,0.2219269561984516,-0.0804997145870263,0.1268126476766404,0.5885780189871944,0.0389569813840207,-0.3101934564245928,135.03693955064168,128.96464507063817,125.62477293587143,128.4045933754629,127.12919612652252,131.88459795535667,950.1629225273912,1522.9190941783752,2240.800571045768,3232.277424806024,3797.572366178733,3380.815602341172,2019,154.19266054486565,94.78318057292049,142.10988363203128,114.57908598578874,130.38481032078164,140.52088408343275,167.9796626741009,92.09045759933336,74.6258952678224,2019.0
CDRRC Pasture 3,S,SPRING,2019-04-24,2019-04-24,1,31,2.276416319670316,0.0012167267312219,0.4005137406829833,0.337244485377349,0.0,32.1614704316331,25.78055359611646,0.0,8.550012527416369e-05,0.0,1.3457967741935486,CP3N,CP3NS,30.15476772587144,2019-04-24,0.1802945777142655,6.394432924172879,0.0484252276082004,0.0531988228176578,-0.0544931412932778,0.1392345429627957,13.13651801013248,0.0223841399503171,0.4573549265556318,0.2778122618448217,0.2371150446664859,-0.1026367192830778,0.1228190618882258,0.5773433080057137,0.0362105894973823,-0.325371232659739,138.18314896529145,130.74152733631266,128.45738195732886,129.21780374732958,129.6126792121469,135.28245452814653,891.4757330352487,1429.764552739168,2170.249287110818,3127.886499001753,3840.1942723248353,3484.873863733767,2019,159.13082555448963,80.41128567310808,103.81902501173896,96.62894500051635,95.6720775741677,107.19258380104948,117.84284908756236,123.79285676348348,144.19009462486258,2019.0
JER Pasture 12A,E,FALL,2019-10-17,2019-10-17,1,32,3.896108218180114,0.0998455305204957,1.8332583544976468,33.74283263546955,0.0,1.8872511313659577,91.17167822501706,0.0,0.0,0.0,0.0,JP12A,JP12AE,395.7204473866781,2019-10-17,0.2051077023886253,8.148116197069807,0.0662060454804764,0.0546676698319538,-0.0061676195474935,0.1608674930885642,15.20133957363887,0.0635283549748085,0.4215783330949326,0.2732187212886257,0.1896629149932121,-0.0723380264551937,0.1459286177566679,0.596510712093821,0.0474058007307947,-0.3118431177173361,133.1732503132377,130.26449711406212,123.45843510885264,131.92904127342769,125.15782420284498,127.09956954400177,960.1583849561098,1572.2616551875874,2207.3394903750245,3336.5096102642524,3850.684149293016,3375.693168431032,2019,140.86152711126104,172.32807454982597,170.759045893139,170.0972539171706,204.9411522772601,211.26773602625175,206.51397301528584,151.37922065637937,108.9956310287644,2019.0
JER Pasture 12A,E,SPRING,2019-04-22,2019-04-22,1,32,1.169354591303695,0.0,0.5327657999617353,6.822373618356376,0.0,0.1253274919147855,42.80659020809781,0.0,0.0,0.0,0.0,JP12A,JP12AE,85.24494009621806,2019-04-22,0.1572220616205658,6.476258828340979,0.0466440011307349,0.0557402696609762,-0.0892980722294464,0.1209044003736299,11.410010844338323,0.0081502871545203,0.4527384215925003,0.2864887415151581,0.2337216985847297,-0.1353554077128155,0.1077646535336768,0.5884354566186343,0.0220665549987922,-0.3434884993639506,138.21853244689493,132.04466360567665,132.78222933027456,131.20613313647868,134.81923914275987,141.9164287928475,953.8349834376344,1506.471962915872,2219.524072379228,3048.596407315366,3996.147128064946,3640.618233000807,2019,153.7408993887461,77.56725022490586,84.2755284074913,88.46272364815464,72.38862763128354,75.38976895239125,90.65652405984848,97.80710832200894,107.22154344198552,2019.0
JER Pasture 12A,G,FALL,2019-10-17,2019-10-17,1,32,4.825290280113728,0.0248218058742129,5.479494159414985,78.00766619411289,0.0,2.717685826327096,132.99621913475914,0.0,0.0,0.0,10.4788,JP12A,JP12AG,883.3727243951581,2019-10-17,0.2112173004927106,8.903067740150181,0.073820877706773,0.0744046833126799,-0.0119063235696806,0.157743429609614,14.883260610108248,0.0627723564445752,0.4367990685321271,0.2914070556157805,0.1862307502173079,-0.0856588358940798,0.1427238395615942,0.5435563287829409,0.0443157849425824,-0.2933170088821508,134.7277555680397,132.56601647386205,126.20347877929024,134.4497903473426,127.84632666066788,129.4492391154476,861.9226084595572,1413.1888001071427,1980.302693571302,3030.595220133692,3595.743703908032,3103.666256744082,2019,269.78314453219497,344.0577171165634,361.2006810364356,358.16423106142474,352.3908178477699,355.6050221430933,434.8259904933672,295.3168892910122,321.41143503293216,2019.0
JER Pasture 12A,G,SPRING,2019-04-22,2019-04-22,1,32,1.922862553411068,0.0,0.4659284281175453,11.740986175176202,0.0,0.028211849086093,17.474108593084544,0.0,0.0,0.0,3.4151406250000003,JP12A,JP12AG,141.29777156704816,2019-04-22,0.1570298389237535,7.275922262225347,0.0526477383490605,0.0683514733122873,-0.0944927017476977,0.1167475432850781,11.012157810593244,0.0125419672925758,0.4518432301529415,0.2965229149503532,0.2217677952690488,-0.1463901986662237,0.1049379060405114,0.5562988462376025,0.018490919429253,-0.3286571175790688,138.36705734320978,133.70092342758215,134.94540857582504,133.57622835785008,137.3310182392223,143.81408133535243,920.1148390959088,1445.8801053438558,2078.953579072897,2851.880170700024,3825.812184543184,3443.1175137503824,2019,230.27781465270616,154.17970443546372,170.5627560841317,173.5541238028736,152.6586129406018,152.8778749810501,191.4827474767856,177.65999131577436,158.80721142299566,2019.0
JER Pasture 12A,S,FALL,2019-10-17,2019-10-17,1,27,0.0,0.0,0.128313362534709,7.820369588476364,0.0,0.975196935925952,167.75408173636487,0.0,0.0,0.0,9.638874074074074,JP12A,JP12AS,79.48682951011074,2019-10-17,0.2051747943310448,8.341208878757051,0.0679883952336604,0.0338789850554178,0.0234984299319819,0.1680187499952051,15.914344512912958,0.0817152071656652,0.3804813903235009,0.2474527963441987,0.1689539941114239,-0.0445598049254411,0.1559455881805115,0.6433769230481353,0.0519469217422591,-0.3112685827766117,129.3289535398128,128.094680076104,119.4642459566185,131.6527523971244,121.64889321008371,122.4834021672836,1099.1297092969137,1789.7895073439777,2406.149737496146,3641.340036589225,3982.7425448015306,3478.781383949736,2019,85.56332334030503,116.6371859556338,86.26399934370438,72.10526214486471,194.77940928791872,200.2825467564989,111.65098209369796,95.02439214220284,47.40381292058312,2019.0
JER Pasture 12A,S,SPRING,2019-04-22,2019-04-22,1,27,0.0207420413168635,0.0,0.0038020442017309,0.4196504284254003,0.0,0.1671033803918206,32.71588184333446,0.0,0.0,0.0,4.744133333333333,JP12A,JP12AS,4.441945139439946,2019-04-22,0.158516870052299,6.715863410781138,0.0486118297284227,0.0438424721329412,-0.0792491927181499,0.1283731377128624,12.145259533602491,0.0172436298119965,0.4373643900176281,0.2802658516296688,0.2208229483059214,-0.1273685464784976,0.1162742744792701,0.6544697454824159,0.0244213023208479,-0.3732181625802586,136.135958736935,130.75843346653278,130.00143526893592,130.7213879279656,132.2684872111063,138.49271578119948,1093.755609683668,1720.7050834909674,2469.551721522581,3400.5496753068046,4391.308988897103,3983.904222127988,2019,75.83734272119105,36.80798895715809,26.432596265816453,20.22672834659645,17.79149062420108,17.2112427035536,8.676262766292,17.590387248283907,12.434134388285909,2019.0
JER Pasture 9,E,FALL,2019-10-10,2019-10-10,1,32,3.606820037822077,0.3576180370130161,2.2634665534635845,46.39093743406105,0.0,17.065841718495893,98.24824288699595,0.0,0.0,0.0,23.4355625,JP9,JP9E,526.1884206235973,2019-10-10,0.199928210465838,8.184453795032523,0.0655146006468061,0.1074385689647676,-0.0862686307587446,0.1383944179716227,13.088605223566056,0.0349089801719794,0.5044165894777509,0.3405168053750169,0.220271780950597,-0.150930130720325,0.1228146321502083,0.4843720765590968,0.0313938843818342,-0.3043196520559215,143.18081077667898,137.48355904234347,134.97970375824534,136.15153823452368,135.79149920254358,139.62206382239378,722.501650568847,1148.6589390471836,1716.088006474453,2573.226302937187,3485.992982219872,3057.841287823356,2019,436.0627507882008,312.9941064026128,289.77569079931925,267.0084712374267,312.3173470179727,320.0861911964837,314.3424250745719,248.5524854695261,197.29305202544143,2019.0
JER Pasture 9,E,SPRING,2019-04-23,2019-04-23,1,32,2.416415606676442,0.0,0.1118695698383904,1.6138294696369595,0.0,6.152752784696667,17.013521205477925,0.0,0.0,0.0,6.6616625,JP9,JP9E,41.42114646151792,2019-04-23,0.1593344710540913,6.834598908900591,0.0495527909156021,0.0953303929791391,-0.1358109917521907,0.1124632505812861,10.62363801827484,0.0075689279003131,0.494994312597072,0.333595838639681,0.235136927755605,-0.1840830765602636,0.1003876283484671,0.5148432387438409,0.0147486401893696,-0.333696955297653,143.83695383576506,137.54855116840082,139.84642007003367,135.94507451907046,141.48028667677133,148.4939906421917,818.8330037796271,1262.0441795706467,1867.657131921328,2576.299829608963,3735.963509420376,3380.478952262192,2019,312.55192657068136,161.34786921809894,150.69581956586015,151.73066235112614,168.6913513805114,171.65300620422389,165.3181903748959,193.7112619885267,233.53819558308484,2019.0
JER Pasture 9,G,FALL,2019-10-10,2019-10-10,1,32,3.1984573719594374,0.1066456705022778,3.0239275317953385,55.80231390579662,0.0,0.0199560560395813,25.954539449531065,0.0,0.0,0.0,0.8162125,JP9,JP9G,621.3134448005368,2019-10-10,0.2177119234277321,8.51789854504932,0.07117702356235,0.1334068950467423,-0.1038717153442958,0.1389015560320348,13.247384373262394,0.0520064911960005,0.5097073467103532,0.3770235789181941,0.18137090827597,-0.1737622580090831,0.1268202330773293,0.4318824474485271,0.0271825838160775,-0.2841973466004184,146.02227997932647,144.22321924864048,139.79033595542094,145.03008210062103,140.66300705784732,141.76589653582934,676.6619142939409,1043.920859853254,1455.1182103736028,2261.738195631763,3210.5183044912337,2784.555084769433,2019,692.9420400905194,667.3582623277051,680.5055681704544,623.7929790125535,674.2304789765298,675.6628813577548,672.3434375423035,511.3804458769051,433.1502341266956,2019.0
JER Pasture 9,G,SPRING,2019-04-23,2019-04-23,1,32,3.184448131268082,0.0,0.9704111927624848,7.14028325757779,0.0,0.0,22.591387312855645,0.0,0.0,0.0,0.029325,JP9,JP9G,112.95142581608356,2019-04-23,0.17014974816985,7.58527223300161,0.0566821071873001,0.1141462621022033,-0.1424803630859607,0.1142852589461739,10.838823846376116,0.0230591767576814,0.4952083023036714,0.3555724255196059,0.2057237862653012,-0.1975288026468324,0.1040423798883857,0.4798605834510887,0.0133649485868883,-0.3179478426655977,144.69637363967814,141.39153542637604,142.46216944491405,141.379345982006,144.3459185556306,148.99735068591758,787.4589194167318,1199.8018412552303,1690.0171708304,2381.21694979851,3549.154633503932,3167.487312754922,2019,439.5017117379269,343.53871481282386,357.97136407654403,333.16529715930443,355.3398149854272,352.22208721719375,362.0219945310794,294.6574464355894,354.4034806599998,2019.0
JER Pasture 9,S,FALL,2019-10-10,2019-10-10,1,32,2.500442211984742,0.0136218493536434,0.3256536739370937,16.455599533630757,0.0,18.518277857753382,105.02510861342,0.0,0.0,0.0,18.386775,JP9,JP9S,192.9531726890624,2019-10-10,0.1944970699258297,8.677833523434401,0.0688723832058218,0.0851805790188597,-0.054501417369384,0.1435521772681016,13.539912419887887,0.0336106856964444,0.4811446853052916,0.309930579013656,0.2259535351142024,-0.1229103235497903,0.1270287691560955,0.5351457423386327,0.0372656912924831,-0.3140666832966099,139.54531983568327,133.14268849941493,129.99308168637583,131.87063465583878,130.95641583041018,135.28428617764547,808.5074132246297,1299.6499094919477,1954.798719369596,2897.950802962357,3708.072982022567,3230.3020336668646,2019,268.8160068234918,193.91331457912835,184.63849058762227,176.06141730755678,184.09506327717287,188.76271643972865,206.88354384190944,156.59726775319217,160.68036013064966,2019.0
JER Pasture 9,S,SPRING,2019-04-23,2019-04-23,1,32,0.7875155626758391,0.0,0.0683216308111936,2.5518401859919995,0.0,7.590452312374084,59.60135157830338,0.0,0.0,0.0,11.1044,JP9,JP9S,34.07677379479032,2019-04-23,0.1584590260601529,6.646496575657124,0.0479733915065487,0.0724568496123215,-0.1079299717411674,0.1182418625852599,11.150892323507854,0.0022139583014334,0.4813933716497037,0.3060483389568467,0.2479771967265093,-0.1550694087015295,0.1042182757228839,0.5586342802476764,0.0207941446970804,-0.3428432037398461,141.17075102400784,133.52050798595772,135.07689044519702,131.6155286554983,136.61167317585415,144.42883183032276,872.6994067909167,1371.5204558472738,2082.031778866965,2867.1270892315856,3915.0076133043,3554.458155266409,2019,201.3863961345508,80.2095772752303,73.745768455118,77.55574883613656,75.84458632983934,79.62690908681554,79.86334807994801,75.63668909172927,57.22577249789117,2019.0
CDRRC Pasture 3,E,FALL,2020-10-20,2020-10-20,1,31,3.0577185639544107,0.0,0.077983591843335,0.2581681897913722,0.0,99.13633265290062,28.204977901645123,0.0,0.0,0.0,0.0,CP3N,CP3NE,33.93870345589118,2020-10-20,0.2034487593603061,10.628793244148511,0.0876077698136962,0.0663224041459504,0.0112253033884121,0.1559150737498264,14.71454660561251,0.0450313602403172,0.4503037850000566,0.2755962872599424,0.2201383325335187,-0.0764561474808482,0.1382359476036291,0.5591302713940539,0.0494737428428731,-0.2939773070499296,135.3530685147796,128.91223542716105,123.23582323734468,128.01567947023975,124.13332157401922,127.6580621895166,859.029182073673,1397.6599453459005,2092.8076879334208,3158.6021885165483,3685.85924841592,3099.318863747969,2020,226.79056327906304,238.1311029353384,258.26376634317126,287.1624304516069,242.0354127402649,302.8296824976228,294.6596577746947,302.2666633121684,249.4709861671377,2020.0
CDRRC Pasture 3,E,SPRING,2020-04-21,2020-04-21,1,31,12.380918749831716,0.0,0.3867954698254991,0.385464479628495,0.0,30.92357286681541,11.110892466179331,0.0,0.0,0.0,0.0,CP3N,CP3NE,131.53178699285712,2020-04-21,0.2227509268047897,8.339291156508036,0.0702282413956969,0.0634100108538562,0.0070924691543944,0.1758636942654801,16.605166697206545,0.06593105542537,0.4561997112163174,0.2819429441865763,0.2119451237409692,-0.0631602812499885,0.1570586423832077,0.5900417789605803,0.059913047573009,-0.313980386849718,136.29617745303307,129.71348500526872,121.00951170709784,128.74739343210018,121.41957302249006,123.67557993872228,886.8309538672929,1440.1701918737515,2160.3530439295846,3398.405685221807,3855.852675385743,3349.732343927747,2020,128.32951626414956,133.90927518520814,160.29455876994876,148.7398890105245,177.02088429174125,169.55623430706956,140.05069218701553,217.62817520973616,141.00997092050773,2020.0
CDRRC Pasture 3,G,FALL,2020-10-21,2020-10-21,1,32,0.1962555841319053,0.0,0.0428064536580523,0.3054335406917747,0.0,62.685252467893065,2.884857100749103,0.0,0.0,0.0,146.45500312500002,CP3N,CP3NG,5.4449557848173225,2020-10-21,0.2005625346849091,11.516227674823616,0.0957765489951471,0.0803913224282403,-0.0004357770588023,0.1465685387592334,13.85083113038781,0.0419011493503012,0.4568602715496349,0.2911541422764596,0.2134354611555525,-0.0962223987658643,0.1297604909017015,0.5227372536155878,0.0420651905074135,-0.2828706915118674,135.6314722181137,130.8652141631625,126.6351870263839,130.80355783718173,128.01119183085703,131.45966943657965,804.7322716392654,1322.8955513593264,1941.013319678704,2901.621105846232,3525.3242797400744,2924.6983202654446,2020,379.9429036031031,403.4868417270294,377.8092782059271,456.9309033858594,360.6820763495583,496.0601837516605,449.2716556078445,365.3095107922016,344.9627071005313,2020.0
CDRRC Pasture 3,G,SPRING,2020-04-21,2020-04-21,1,32,11.920426105538558,0.0,0.0197619764129042,0.032106342824212,0.0,26.323490933956563,1.6371309200717523,0.0,0.0,0.0,13.463840625,CP3N,CP3NG,119.72294424775674,2020-04-21,0.2310618308431224,9.788384228443409,0.0851007301895634,0.0762928601090973,0.0210533407573266,0.1787308635955916,16.863855800704044,0.0779774940713758,0.4500731938148056,0.2908720436676871,0.1935603225822381,-0.0641525299196199,0.1602834241596831,0.5679699913237222,0.0602548188733304,-0.2993763589060275,134.36431682911234,130.336955439299,120.89167640051254,131.00056969378818,121.71153821318956,122.8744117449204,852.8594076394573,1418.5195906834497,2055.37277392351,3286.807431262574,3737.1755660750528,3151.5526574262403,2020,185.0517943354193,267.0547852756711,261.0892519157538,331.0372948599881,303.39067187338003,329.290628954525,312.2609970499704,423.4995274092442,348.166587010096,2020.0
