Pasture,Date_mean,Treatment,Year,ID,Season,Low,Biomass_kg_ha,long,lat,NDVI,DFI,NDTI,SATVI,NDII7,SAVI,RDVI,MTVI1,NCI,NDCI,PSRI,NDWI,EVI,TCBI,TCGI,TCWI,BAI_126,BAI_136,BAI_146,BAI_236,BAI_246,BAI_346,BLUE,GREEN,RED,NIR1,SWIR1,SWIR2,CPER_2022,OLS_2022,OLS,LASSO,PLS,PCR,SVR,RF,GBR,kfold
F,2020-12-08,IMP,2020,81.0,12.0,32.0,3140.8888888888887,-81.19,27.153855555555555,0.6994018263852894,9.015106541187732,0.3448198873643478,0.27447695894256596,0.4635741725498115,0.43039715893561714,41.26241256824508,0.3561650059473634,0.5983541986003922,0.6199152249496929,-0.011507884990272077,0.1424801291723539,0.43459916750525157,0.3230651853623866,0.17320172926628755,-0.14280832605519633,143.61458523384366,165.9719313594422,100.64032907421989,190.23638078891915,97.69519192757117,89.7927959605791,280.653577335785,559.9105601994338,526.3170184179755,2963.2921116780867,2231.4101991193224,1091.825655014697,1794.6713512503593,2888.797273772777,2947.622577151192,3275.3746585164095,3286.569626715449,3056.0199100806694,3415.132216905438,3021.554166666667,3185.443418566974,kfold1
F,2021-03-09,IMP,2021,81.0,3.0,17.22222222222222,935.1111111111111,-81.19,27.153855555555555,0.5578612586902834,12.839689820810133,0.2913530313449003,0.3092820623119012,0.2367664352946242,0.3513358325941664,33.56491574526198,0.2793398282316968,0.6275162461234147,0.5973257414391067,0.027027542688124434,-0.05832303060073395,0.3527265505140816,0.384568068967223,0.1317628536025438,-0.23660882385578008,147.06504022543058,161.45961952603307,111.52567280193779,177.83091288816732,108.84646495108808,101.24708494094638,439.33409885711376,725.5294925090114,800.1550104061628,2820.8592397370826,3174.884028982078,1741.0112130049956,1196.5106946952524,2014.4640269700164,2173.248181934907,2282.7588361485723,2402.786462306925,2237.3045854500083,2379.0258746906993,2113.3274126984134,2001.3364106945032,kfold1
F,2021-04-13,IMP,2021,81.0,4.0,26.77777777777778,1868.888888888889,-81.19,27.153855555555555,0.6675164311305368,9.505506085220265,0.31359012278270276,0.3189810543549737,0.36197579039104283,0.4361618855069662,41.4726768388712,0.3877475286147266,0.5876926460382164,0.6360576361899358,-0.033203249187304586,0.054941392436667194,0.4598838844358189,0.38506265964127195,0.17440296517314444,-0.20126689670999587,139.88685903485123,169.51125869530276,100.97259423444774,203.53196515560643,98.54104812627736,90.30486505468662,409.31179151875966,749.5354034875209,643.326307632422,3220.957624725,2889.916299402176,1511.1259227586343,812.6221486772574,1518.0704689978447,1676.035850945822,1641.5334299876647,1624.4134869074037,1564.6791543119077,1685.1464823094793,1802.7419523809526,1997.862493086741,kfold1
F,2021-06-17,IMP,2021,81.0,6.0,24.755555555555556,1848.0,-81.19,27.153855555555555,0.6681390009404706,10.248680878028772,0.34863821816450996,0.3240156714750284,0.40656588534240945,0.4505002217801505,42.70485373220466,0.40646055943844084,0.5894061787684343,0.6299806177249739,-0.023833313994657213,0.07179740894887397,0.46959546241584327,0.39833695607409186,0.18864385482584292,-0.19819006959029647,136.75698809731972,164.88611668430053,97.04240455898957,199.17215705908623,94.77394776137497,87.14768605069307,388.5195573287144,759.5326018194214,675.517823190244,3407.144586886697,2966.820847828476,1442.2439149743284,786.6814299028227,1899.599302775772,2235.2417030240076,2311.50964657213,2561.205584257398,2129.70541501086,2443.8078336253366,2444.2912777777765,2032.0725949359453,kfold1
F,2021-08-10,IMP,2021,81.0,8.0,36.44444444444444,2796.0,-81.19,27.153855555555555,0.7733323955507746,7.171789061825322,0.3941670431180863,0.28092797019910465,0.5793086969608701,0.5047863503190894,48.04464133118617,0.45878683515826485,0.5378362023212728,0.654096053593457,-0.05207867858189612,0.2482783750008604,0.5254564165161534,0.3405642512355247,0.2158273793922279,-0.12008128026130252,133.67532497172922,169.24659048333066,91.0124495811112,209.5490534058925,88.65464964398828,80.85612748566567,250.0369533808068,620.7359793821887,442.5012280191206,3435.4332693081924,2124.552621163196,938.0277265890446,937.3613955669007,2637.4904878215248,2697.6346217502414,2549.7441415080443,2557.585989114568,2597.718820672491,2658.0991453560464,2543.7870555555583,2850.4686039192106,kfold1
F,2021-10-04,IMP,2021,81.0,10.0,40.77777777777778,4342.222222222223,-81.19,27.153855555555555,0.7993089398548652,6.487170291070312,0.40825187774038524,0.24636881416604772,0.643968612678371,0.5043916050371755,48.192189044455375,0.44364907494063033,0.5261451172246692,0.6442775164425173,-0.04854170378534925,0.31918859927620563,0.5151655042268813,0.3037510211976436,0.21406521666423195,-0.08462749821742484,134.80632278491672,168.45438220138362,90.88472665143637,205.6386237552465,88.33462323065399,80.49117089671549,183.1769830908684,525.0864160670712,367.92907898406617,3278.5716508985215,1702.3245303313618,714.1903223757134,1363.0345991647214,3348.910977006039,3369.915129423439,3349.3101949517973,3266.873912069345,3212.5970850386843,3190.315905666118,3279.2105000000047,3213.2806610570788,kfold1
F,2022-02-07,IMP,2022,111.5,2.0,19.75,936.0,-81.189225,27.1536,0.440167857341699,15.902405860170466,0.2563355311163941,0.300972492108591,0.09283364650652601,0.2759758403426138,26.380662790419954,0.19212644052111852,0.6468178513349803,0.5658657892248564,0.0880015868830761,-0.16750827142304786,0.26962386330668847,0.4107247673300648,0.0942642424260136,-0.2889191995584562,153.89729716288912,156.18325697902335,122.09432400821903,159.64080154812086,119.28669732848412,113.27607618460391,529.7954736931789,779.3829449098067,1007.9484036265675,2589.772376410826,3636.741033078148,2150.4390418465036,1080.9619509963636,2496.990755876203,2699.431049377223,2865.6592991411744,3105.644811166152,2552.5446028942433,2916.2372560826016,3206.3196587301577,2403.5752896142785,kfold1
F,2022-02-10,IMP,2022,65.5,2.0,25.0,1166.0,-81.190975,27.154049999999998,0.44582932236193706,15.544550182492674,0.2542179306495538,0.3053650482848227,0.08961074783155148,0.2814194686880279,26.875042794051783,0.2013876258068863,0.6430477427285219,0.5711814065574312,0.07820372739209852,-0.16847795737062077,0.2785662092096782,0.4168486178597671,0.09574299399532535,-0.29403098757137236,153.79256752769473,157.75923786002284,121.91929637371081,162.71990574700988,119.1274158176401,112.7858347729591,549.924259227406,802.0420222253676,1007.0894852805322,2627.749416138116,3689.7412349286988,2193.075320584545,970.5233044547251,2150.824478281774,2345.418150389356,2480.722296903073,2681.3356156279556,2233.848251570228,2638.11324342795,2666.8329206349213,1690.6849458536478,kfold1
F,2022-12-23,IMP,2022,81.0,12.0,28.0,4220.0,-81.19,27.153855555555555,0.5962564535529824,12.17223896606437,0.31647415149167873,0.30035537680190816,0.2986715265029387,0.35790077204590187,34.457228324362944,0.28244102795026144,0.6228612580947098,0.6086620251055582,0.011296722568057322,-0.0195295846793877,0.3568085379380617,0.3457175814645449,0.1336731792964029,-0.19998481986901417,146.239246942282,163.41643294410824,110.9445413432853,182.34685323860938,108.22165323935477,99.97587489869827,370.78422044844547,646.9197493682118,678.13664524335,2673.3509765404547,2785.737804749564,1445.0603471665845,1731.4619537137755,2292.7016637792935,2578.1696390108295,2814.2991894464217,2939.1114799369952,2816.6000576211254,2978.15865420527,2593.78561111111,2505.2482972690614,kfold1
F,2023-02-16,IMP,2023,81.83333333333333,2.0,32.166666666666664,2920.6666666666665,-81.18996666666666,27.15426666666667,0.5426531200760573,13.511304382639132,0.29476208513903845,0.2999734012079302,0.2229125738865366,0.32433899681284406,31.240436111931853,0.25054359099723195,0.6185130173858502,0.5950042397119808,0.022705872214705967,-0.07632073686036178,0.3237157922393528,0.35732042042479323,0.11556279320463826,-0.22248828476378701,147.37025193970535,162.7228995220303,116.0517494173004,179.71520895923274,113.53655042277869,105.30896130381988,426.04100388930516,702.2488775798453,758.2777693051215,2558.861783932726,2982.671509368663,1625.9972835820652,1566.5552638042222,1989.200905058523,2170.8064418843815,2700.18973375892,2840.071308823243,2602.7760590874095,2868.6152846191494,2437.909285714286,2540.040805821547,kfold1
F,2023-02-20,IMP,2023,79.33333333333333,2.0,32.0,3293.3333333333335,-81.19006666666667,27.153033333333337,0.5417032048334177,13.831503952551607,0.3012967474703251,0.25739021287534375,0.2573311329299111,0.29128617616561797,28.709634349767743,0.218952487283702,0.5849376724299811,0.5736229805675959,0.009976535567463732,-0.046682693341712767,0.2869954265441785,0.2962211362644574,0.10006791764214566,-0.173364096053798,147.99908312531218,164.81054965958356,122.1989083089209,182.77057849483512,120.17123927950202,111.14555580215684,354.86850076003293,607.314930272364,629.4975315751675,2174.032066901136,2383.35303879537,1288.6862551555007,2789.3261467936068,2260.292783132112,2309.9106867231185,3149.640626040664,3861.122978233481,3657.5036792378723,4171.038167424829,3165.613611111112,3356.688245543956,kfold1
F,2023-03-31,IMP,2023,79.33333333333333,4.0,20.333333333333332,2484.0,-81.19006666666667,27.153033333333337,0.5542111099136454,13.127474879409988,0.2957240645504962,0.31816425676965226,0.21566767378217455,0.340145411533022,32.630718043625656,0.2702334091884016,0.6284129715428184,0.6112534888875643,0.0159170999521528,-0.08527251693057236,0.3402616873367202,0.37843355803762985,0.12321224288035797,-0.2423882736904377,145.59956264647602,162.71537787212097,114.11411298650292,182.3503689394466,111.75139656792953,103.52563425149742,433.05179065626606,734.7203407117883,778.9140221124793,2703.411407438239,3217.9727118621718,1748.8975764928048,1208.3930814444084,1686.9919387951472,2045.9932705883557,2045.3447346997114,2053.1824209164224,1952.1057766719814,1912.9094615601753,2282.079103174604,2169.072186670671,kfold1
F,2023-04-03,IMP,2023,81.83333333333333,4.0,22.833333333333332,2873.3333333333335,-81.18996666666666,27.15426666666667,0.5540395918958306,13.057868751147097,0.2936492448579666,0.3199151875182507,0.21245179835273095,0.3423447904064538,32.8039518917378,0.27369403597567543,0.6269681288827162,0.6120318689474807,0.014558404366801184,-0.08614660449882065,0.3419801797837653,0.38326882512910015,0.12428998027107195,-0.246236300335921,144.52004004534865,162.32556129054683,113.7807630188999,183.10681734155318,111.54789144357808,103.34512720258971,433.1910202735746,747.4415128769994,788.2907245856298,2733.1970648788374,3260.8109898372436,1780.909945122264,1137.5105931247874,1614.2729787686171,1958.5436865638333,1853.7188755312873,1820.4803530669978,1759.2050703722425,1589.954137741077,2241.116825396825,2035.459515222299,kfold1
F,2023-06-16,IMP,2023,77.5,6.0,29.75,2657.5,-81.19002499999999,27.1539,0.759598365658634,7.61685451688607,0.38633795122306236,0.23503389137716257,0.5990900390492041,0.461536188357592,44.36199671304083,0.39538591563983083,0.5131053852343185,0.608618719597338,-0.04450719503984413,0.27855600475576253,0.46186244656411923,0.29477420959112965,0.18899721107194828,-0.09289215970243933,134.06143217641858,165.80757456503818,96.04325184922561,202.81432218231274,93.75531689278719,85.31060598791606,193.11011380827028,550.0691252613733,414.29258995774387,3012.9368686554153,1739.354524809222,771.2302250909914,1784.0701411693567,3146.659480520327,2854.985716950134,2700.3147649468056,2613.227069090835,2791.118798111743,2769.510889065663,3144.9506666666675,3308.498347789026,kfold1
F,2023-08-11,IMP,2023,81.0,8.0,49.0,4173.333333333333,-81.18945000000001,27.153583333333334,0.7897725782515148,6.733769106579442,0.40153341190971253,0.2372673803741566,0.6475675254223716,0.508687400400787,48.486385383730884,0.4558882371365524,0.4981547267922317,0.6203479641710234,-0.0498620358868126,0.33302543270444745,0.5208815182744396,0.31344713657921214,0.21927545954640837,-0.08126905068453333,132.42948369030626,166.95814412802977,89.53653342951418,206.77294969058096,87.16311869418104,79.42345676451585,196.08762141020966,566.8646695421572,398.8041586189125,3382.6291407892336,1695.4869475342455,724.1485270712201,1192.708691352293,3315.1991681222244,2909.5594436081815,3182.346253281643,3039.0961574422304,3183.8880849685033,3190.2377847977004,3078.965388888889,3149.621643362825,kfold1
F,2023-08-14,IMP,2023,81.0,8.0,42.0,4056.0,-81.19109999999999,27.1544,0.7950491432133816,6.588496180048356,0.40454667784762494,0.2533817534073965,0.6478436101085129,0.5319405619116748,50.48337001109033,0.4908290364668875,0.5068414496857533,0.6308685765055134,-0.05046641070730177,0.3299838266294654,0.5480990196122241,0.33565771067730227,0.2361731448883887,-0.08875640974114563,130.40057850321668,166.10714882571813,86.19753579922876,208.8564644218645,83.93905089624802,76.6354839088686,199.90948733456113,599.597436098807,417.8063884575667,3629.40106231072,1833.950421085091,777.5139999008314,881.734123592336,3264.1157782879827,2863.6296867317724,3057.8731675742024,3208.3292133025084,3018.256293012533,3241.0009905348606,3285.7972777777777,3073.888496035445,kfold1
F,2023-10-16,IMP,2023,81.0,10.0,49.44444444444444,5492.888888888889,-81.19,27.153855555555555,0.7508764898472713,7.771671891277437,0.37718228415709265,0.2783300710160527,0.5438524415276063,0.477565588616909,45.58144387650063,0.4138481478563533,0.5844576751998601,0.6427667922204148,-0.028320172016725167,0.2108813990264658,0.4885587976901838,0.32563076806333596,0.2006634779243998,-0.12331243541382826,139.4613213818725,167.42115421245515,94.39663144574575,198.3415734280394,91.62718831720247,83.99252825520253,239.5843361860291,550.1166386720993,455.7394268673289,3227.442918636837,2098.2653179944714,948.7563094151163,1364.012467699011,2899.577150903007,3271.121918430435,3426.376304008162,3441.831011320507,3175.0775119572904,3451.0283871273086,3616.3344444444456,3490.446943596374,kfold1
G,2017-04-24,SN,2017,69.33333333333333,4.0,,348.0,-81.215077,27.152976666666664,0.4592054689454252,11.903491579155968,0.19130617471906095,0.3080733742696913,-0.0044527849425955,0.2815766535666267,27.032153634910486,0.20517712778611652,0.6571995446007212,0.6011587947118817,0.06423116710076847,-0.19521039879840493,0.2853389956701818,0.4159631802121874,0.08738595978390136,-0.3226187331820079,160.77462467596956,166.17925038872025,128.2683587725913,172.0719851043225,125.15932852201145,118.24283931262157,557.2862527386267,776.3234916820562,935.361546977737,2532.493938729424,3740.91170963164,2534.622692062465,663.4567922591124,1218.8913737997152,606.3178095043056,539.6474261469286,432.7362131699266,807.7322893136536,270.279884735879,2378.515349206351,1700.4782543704225,kfold9
G,2017-10-03,SN,2017,69.33333333333333,10.0,,1840.0,-81.215077,27.152976666666664,0.7380774042237844,8.109599271485369,0.36719027343163413,0.2730047921549407,0.5256626721719173,0.4599686353561694,44.02434223493966,0.3914943162417666,0.5824926840302558,0.6319679704709253,-0.0259277738420205,0.19651565651557149,0.4653300082391924,0.3185907131127972,0.18965762558293942,-0.12601091516055216,139.5509883556297,166.4330888843266,96.6812867313588,196.6310498726231,93.99999735660117,86.11819979148997,234.19430770464012,546.5732533544377,465.07299674396313,3095.4915815393283,2094.147909764694,966.3752841752254,1579.2914369715336,3066.1819678678858,3195.5606157330867,3251.5159610142814,3323.5856200031617,3178.4382926943595,3461.551178449281,4275.814682539682,3738.699677291499,kfold9
G,2017-12-13,SN,2017,69.33333333333333,12.0,,3734.6666666666665,-81.215077,27.152976666666664,0.7046905887191742,8.890288768939929,0.34445036968401155,0.27588820664151836,0.4614679018000678,0.42852004963388185,41.15807705893925,0.3508995846541108,0.6106231256478677,0.6277591603309979,-0.008730280240014734,0.13960664119069097,0.4315651636647622,0.31521806830257076,0.17150057155411239,-0.1408828915966743,145.09420703815763,166.52463144738772,101.33216374163307,189.36661758488785,98.26452695084959,90.38089761542847,264.5818798615273,530.1524312549251,502.1394996039109,2908.5948281910823,2191.5336800948276,1067.5117322921167,1952.536937094061,3186.273722729687,3349.3862513113013,3457.6182633003564,3543.779073508841,3337.4701566013564,3763.726411999738,3846.6068650793673,3524.632329294492,kfold9
G,2018-05-09,SN,2018,69.33333333333333,5.0,,2142.6666666666665,-81.215077,27.152976666666664,0.5568709182593907,12.40681497381319,0.27982539242661697,0.3210799003133427,0.21320387315900421,0.3632534001510357,34.554635807259075,0.29746589564970966,0.6315160875611623,0.6048666083238604,0.024862082349907635,-0.06985015218606987,0.3683736038013378,0.41572313307043013,0.13804984599463657,-0.26397593805129693,146.4245774498574,161.6473084792949,110.37242923661763,179.21537098325783,107.81707710990304,100.43535262824537,477.1654439084373,783.7483583264593,858.0966757071079,3004.376072659128,3468.521571412906,1960.36829022172,838.2984964084455,1711.662715450398,1737.0238846582845,1443.9725648513365,1404.7509456149385,1568.5868410420173,1187.3687772068297,1634.412444444445,1629.3373961062082,kfold9
G,2018-06-12,SN,2018,69.33333333333333,6.0,,1629.3333333333333,-81.215077,27.152976666666664,0.7302876232237695,8.36079770270402,0.36766339092070915,0.310689500322696,0.4842503607992495,0.47519988024383814,45.231056305136484,0.4162169495025237,0.6145707933887031,0.6573391769025219,-0.021961833166649333,0.1446921994804833,0.4862395110505935,0.3518806768999301,0.20081062593688373,-0.15678360003443928,139.70697350139918,166.4916913310614,95.0042509650991,197.08719719404112,92.33265531209373,84.91480012981746,262.84423070178053,586.8891487498503,509.5824635028441,3316.22903714167,2471.7828588369744,1144.3932976728831,1082.4368173914124,2568.5353972114303,3032.914579028218,2880.8653727733845,3315.8647256269865,3065.315933392789,3340.545902464688,3696.607896825395,3349.131198874786,kfold9
G,2018-10-22,SN,2018,69.33333333333333,10.0,,4220.0,-81.215077,27.152976666666664,0.6518709427443589,11.096382245371203,0.355522015921878,0.29764154550887506,0.3858408075566042,0.3878918807073981,37.46778131695881,0.31121039982801796,0.6387029717404183,0.6334281973509549,0.010164933248126368,0.041136160154958336,0.3879892348539,0.3219653494867644,0.15225161954385405,-0.1707302153213848,148.48735489912823,165.3267103920402,107.68034241624862,183.8535771671579,104.58724397591322,96.91229892028912,291.78029004950673,542.3325885099879,556.8509579587085,2733.7625236671697,2502.1046565737042,1197.680688583322,2153.0297873004224,3103.1854929540223,3800.250118865154,3639.23356601256,4357.904439102036,4469.244463130756,4478.2855420016385,2925.884166666666,3418.3181404651464,kfold9
G,2018-12-10,SN,2018,69.33333333333333,12.0,,2052.0,-81.215077,27.152976666666664,0.553017068343967,13.271430176213222,0.2987497205072628,0.27042789658489147,0.21692986752255597,0.27576972598233024,27.624728151303515,0.18490848019896974,0.6684124505838884,0.6105751684720965,0.0513906462229897,-0.08709199640789271,0.2611819764528695,0.2709838815933044,0.0915256719428423,-0.17985855066071857,157.63063393769545,164.6794342823948,126.0268260588668,171.81180861244061,122.78700586532062,114.8154815922933,276.23640686969765,459.25930897163227,560.6616075607769,1954.600765747418,2351.4751961687803,1285.2673661479266,4344.046087435874,4067.5347797620884,6358.233875542114,5683.992377294247,4465.088404820501,5366.808626670924,5354.189385736172,4737.146944444451,6670.945410639464,kfold9
G,2019-09-12,SN,2019,69.33333333333333,9.0,,2668.0,-81.215077,27.152976666666664,0.7267975536737694,8.493558486742083,0.3656815655841372,0.3084514387385773,0.47896323556359693,0.4656813651213733,44.418315165988616,0.40488287126408157,0.6092238194484848,0.6543428066243827,-0.025856040051007168,0.13746093467650286,0.4801002767226455,0.34891191811813593,0.1934125129832044,-0.15826453886430433,140.91886722025166,168.0005766432882,96.33433681519718,198.1394805752315,93.56352825805891,85.8678854155844,289.11979874104844,598.104349204849,515.0392752501496,3236.738717799792,2476.9998557067197,1149.9178004314556,1148.0281074133272,2476.0259993404475,2844.224072958445,2991.2684834961124,3174.3713997602526,2899.68001737424,3287.9903809536227,3386.3540079365084,3279.9705376406805,kfold9
G,2019-12-06,SN,2019,69.33333333333333,12.0,,2893.3333333333335,-81.215077,27.152976666666664,0.6337246241439638,10.753002291135127,0.3162846855494487,0.2985297081222195,0.3358341200504545,0.384221012585128,36.9339250285342,0.30392256348604535,0.6420012331263338,0.620311245454821,0.0157271243199167,0.022447042974666532,0.38302197817391254,0.34023091628874313,0.1482929516252218,-0.1892399603130626,148.76124315111673,164.13340109058916,107.61431775263073,180.58157820698568,104.50689028847579,96.7743088836924,329.06125850933694,581.968817694171,625.0753274775137,2782.347403951451,2660.4501008936963,1386.6150514565377,1785.2079641395708,2839.2357760328646,3060.449139514792,2901.1926408201,2943.994343143056,3080.0889806830396,3344.1517256392817,3119.0438095238087,3250.2789837589894,kfold9
G,2020-04-06,SN,2020,67.22222222222223,3.0,,515.5555555555555,-81.21433188888889,27.15189666666667,0.4930705471568246,8.397297893713452,0.1503952330764815,0.25288460022903336,-0.008347088619422393,0.24116664665167775,24.31203091736934,0.17087076896051423,0.6208587051492312,0.6063195918398505,0.01840889770473989,-0.15818642173591338,0.24033295886638545,0.2861632298685625,0.0665535142494647,-0.21600771334579552,162.2019502554867,174.65101619622953,138.43346988513917,186.54154170235677,135.76953751173812,126.61030958831348,389.2888301651186,565.606197899762,594.8224037880819,1813.075855726222,2452.591623628905,1785.7801378616612,1243.5831803439432,899.4798902940396,773.4309928895678,1150.9702261579669,1083.5757162374875,815.3571151134768,2312.516638826215,2959.855674603177,2632.6583598353495,kfold9
G,2020-06-11,SN,2020,67.22222222222223,6.0,28.333333333333332,811.1111111111111,-81.21433188888889,27.15189666666667,0.661016438875008,8.628746769821458,0.3071291101291661,0.2808437917033077,0.3527541127441813,0.4036755681845675,38.79590913524293,0.33995600125141845,0.5824398735245787,0.6392761024809379,-0.016487416755291653,0.0795042874482905,0.41678178997356186,0.33782014041877545,0.15493829431023545,-0.17872681250494368,145.85227869874745,170.76055915875818,108.32265624056538,196.84062826696078,105.59039643955309,97.35172131652999,342.90484410836183,627.487930862033,561.0737382055647,2849.930593740353,2483.391928006453,1412.6901334071933,1269.8268341158434,1733.8109340808523,1590.870632279817,1470.7773277980043,1385.5117937502012,1729.6742329724173,1911.8481553473753,2195.7238492063493,2082.9121597069884,kfold9
G,2020-08-12,SN,2020,67.22222222222223,8.0,56.55555555555556,1943.111111111111,-81.21433188888889,27.15189666666667,0.8026774763906861,6.46221134749021,0.408385164355297,0.2577482858232968,0.638709157153764,0.5153501948000279,49.215423048489434,0.46367547082547994,0.5349742095031932,0.6549029983761052,-0.04882734105153192,0.30972642542076984,0.5307106226885048,0.3131955926224543,0.22366608734022764,-0.08751997807651996,134.39881065604808,168.7295492323282,89.62512443808349,206.69543100119733,87.10535395209183,79.4018405933389,181.8369489540089,533.0616253126699,364.8157020561159,3402.517832594015,1762.9754342811498,727.2965982230879,1149.8569368042422,3391.5586392392443,3430.264932709196,3316.127650681718,3609.9059067939343,3528.2707154746117,3553.8428679491226,3875.2563888888917,3731.5692795357995,kfold9
G,2020-10-13,SN,2020,67.22222222222223,10.0,75.33333333333333,3845.3333333333335,-81.21433188888889,27.15189666666667,0.7715503421488932,7.278443496356238,0.3951317329283539,0.26220633966872214,0.5857598058192337,0.4780015371329548,45.819797058559715,0.40625411964923086,0.5871047109418484,0.6476259288209211,-0.027093117505647534,0.24997832233238027,0.48350654193252685,0.3041956161940524,0.20025894988556076,-0.10491387164059209,140.81545277260074,167.4229127974242,94.56857957913738,196.03574552260082,91.66418546736219,83.94881303096933,197.21320081985226,487.36743319027835,404.2522448795043,3135.4199551069355,1880.8393371063257,816.7189799486077,1800.9204605123032,3809.7028812627004,3864.4549305127266,4200.890019679309,4211.955545861522,3934.8861869595853,4183.120994599296,4433.737777777776,4185.1105841142435,kfold9
G,2020-12-09,SN,2020,67.22222222222223,12.0,56.0,2160.4444444444443,-81.21433188888889,27.15189666666667,0.7015231638676772,9.144817124188311,0.3549186894827615,0.2665667400550032,0.47108514434817333,0.41492067964060414,40.03109531516274,0.32772996897284973,0.6265763063482994,0.6241693192541182,0.003762728008755988,0.1425823980684168,0.41025326060489636,0.29926170920917766,0.1643558378173745,-0.1339911433429879,147.4042492052027,165.04777709302414,103.02483281772557,183.5052945826656,99.77218117830454,91.99356269335834,234.6507982018653,478.07556134414256,487.20852455723315,2773.0051303495384,2092.876688209714,1002.8797391074287,2827.995673287858,4208.621814350654,4137.726667937763,4117.631757788238,4073.673475881337,4177.817946754726,4360.319856627088,3948.6014285714336,3697.10311271362,kfold9
G,2021-03-08,SN,2021,67.22222222222223,3.0,50.44444444444444,1364.4444444444443,-81.21433188888889,27.15189666666667,0.6133797193848824,11.799954368972744,0.3273074310996511,0.28485677643426766,0.3432896794062892,0.3634177787261914,35.144065958147685,0.2859837063306508,0.6229611032291623,0.6026017738818745,0.0167456441658205,0.019093579612303943,0.36116706883540056,0.33289738759945703,0.1396986865652437,-0.1814453685855853,147.66163728423007,162.84939010269085,109.88163474571307,179.3227857969409,107.00809587388794,99.08311100483745,339.0467056251168,597.5504783250218,644.9909749429289,2682.3828069085143,2594.0069247771735,1322.745974132757,2174.2864870354024,3190.1919018657063,3243.6588458792344,3397.0096481203345,3802.0669621301768,3568.8127104982727,3836.8367168444456,3389.529444444446,3236.0372403386477,kfold9
G,2021-06-15,SN,2021,67.22222222222223,6.0,21.77777777777778,2508.0,-81.21433188888889,27.15189666666667,0.6491388295935762,10.704288329644736,0.34271509122224975,0.303766962656875,0.38231264430521983,0.41124670215238923,39.27170881074849,0.34491058709319755,0.6110803143935477,0.6248098767277729,-0.001862202904308067,0.05574053766420195,0.41606610454591125,0.3582114578200703,0.1646541888328218,-0.18606732369711923,142.22895880807502,163.86051069964736,103.26694538784864,188.66454647065177,100.65506811465269,92.95542168732253,338.0756468337472,648.792318115793,634.6433615780471,3014.52773569825,2719.3788309569513,1357.0410980850677,1334.4252177454312,2394.9667540198525,2676.2781544988816,2712.9438164084913,2954.739477581411,2865.1236996349894,3068.0999120583547,3361.9499047619047,3131.5504298384863,kfold9
G,2021-08-16,SN,2021,69.33333333333333,8.0,56.666666666666664,2508.0,-81.215077,27.152976666666664,0.7732235765044578,7.211899207140487,0.39363064112149787,0.2848777857474502,0.5667790393269577,0.49093103581025394,46.864601437367185,0.4296266779379667,0.5828752245444931,0.6657243529219156,-0.03877967710467376,0.22504706545274464,0.5020902275652177,0.32292317079281085,0.20645162495510325,-0.11974229064236053,137.30270493811938,168.42089316837482,93.17308507141577,203.0019386810793,90.5519102567204,82.81758299679804,214.39197190643873,545.1199441595955,416.98679821405744,3261.6944868978267,2071.4645195622716,906.4816635402598,1251.031897416661,2922.033783263625,3196.692557832952,3249.7446545135426,3399.0788829090025,3221.9977507780973,3506.9668350989978,3879.3186111111113,3596.2068441364213,kfold9
G,2021-08-17,SN,2021,66.16666666666667,8.0,67.83333333333333,2840.0,-81.21395933333334,27.15135666666667,0.7300839428553111,8.764004977433183,0.3901143293015048,0.26182870564535166,0.5391172362547251,0.43538789062790006,41.95441617461766,0.35696128965311696,0.5879756251409052,0.6278646814075232,-0.02075005378364125,0.18923788318877044,0.4310921615188425,0.2946929835352483,0.17511874709398242,-0.11455677963241954,140.09103629025066,164.91990213970087,99.66528847315794,192.68624274375563,96.92628352684626,88.71243255745885,206.5845326812829,506.04324794028827,446.20359662310125,2860.2751525094613,1949.3035285729975,854.4619134851868,2443.0201875503194,3782.91102836428,3748.305900202539,3965.8969627792108,3821.1818219902834,4068.8447085337666,4090.6258240556126,4324.088253968253,4188.3169310975145,kfold9
G,2021-12-20,SN,2021,67.22222222222223,12.0,70.88888888888889,4300.888888888889,-81.21433188888889,27.15189666666667,0.6731383269513719,9.979427640091176,0.34407098724051444,0.2712136717226361,0.4144698015421282,0.3807239882777608,37.03619729870949,0.29210694991227415,0.6304869834980811,0.6270622675068287,0.0044630292156097665,0.08366404452112064,0.3748526348898129,0.28947978187587364,0.14376085202603017,-0.1439339340023768,148.88010026214155,166.12823676399967,108.5945757310329,183.868767665792,105.36020915570306,97.04045793963637,252.8193436395243,485.9754289773589,495.35857231924416,2534.044129774857,2146.1786173891473,1051.5902438520638,3159.0472528651344,3710.1043587851013,4027.173262731963,3987.2098281364947,3805.5424929009077,4027.2440514675295,4294.786254326646,4131.266349206349,3427.5252845029067,kfold9
