id,year,Lat,long,date_median,forb_kg_ha,grass_kg_ha,litter_kg_ha,pasture,season,low,high,shape,radius_m,herb_kg_ha_old,NDVI,DFI,NDTI,SATVI,NDII7,SAVI,RDVI,MTVI1,NCI,NDCI,PSRI,NDWI,EVI,TCBI,TCGI,TCWI,BAI_126,BAI_136,BAI_146,BAI_236,BAI_246,BAI_346,BLUE,GREEN,RED,NIR1,SWIR1,SWIR2,site,g.m2,Biomass_kg_ha,Year,CPER_2022,OLS_2022,OLS,LASSO,PLS,PCR,SVR,RF,GBR,kfold
mbs4,2018,43.073200952,-116.761991,2018-07-18,112.7,101.43,328.35,mbs,peak production,,,circular,60,214.13,0.4793747922060704,11.027931030292342,0.185194481169778,0.2179300172921049,0.1516658866374927,0.281123435548531,27.17241071973706,0.210471017917273,0.5404322774604303,0.5058713402612338,0.0317453617224902,-0.0344043938676775,0.2799387423382838,0.3429592713074793,0.0931754509796686,-0.1989032723939277,148.16875732516513,161.97685111973715,122.7148458138005,177.23567702914426,120.64897332263128,112.24323353364494,482.1532538123543,755.8002366112477,831.1229842298796,2374.326918575572,2536.5536184862867,1746.3929399914684,mbs4,106.12888888888888,1061.2888888888888,2018,1545.2464189118218,325.6106015443802,384.9537564725465,370.5067293450946,393.3155813802303,425.559459656606,366.3237738673975,441.91300508489365,401.67377092676384,2018.0
mbs5,2018,43.07346037,-116.7602584,2018-07-18,80.69,96.88,440.98,mbs,peak production,,,circular,60,177.57,0.50074359218297,11.089196679394853,0.2000490556388705,0.2143695964746745,0.1968369368439626,0.2922997728878721,28.26370572817868,0.2215819035301525,0.5285685738790832,0.5033108470581998,0.0222639604456938,-0.0031276465407437,0.2903055740695392,0.3331431661419233,0.0991503126139861,-0.1824067483743497,145.73458487543607,161.67476145028064,120.21315311857757,179.6303575689272,118.20556845998424,109.48564437502604,455.1370595843033,741.0787147368972,793.6780181447565,2389.4238157959967,2404.003434406865,1602.6921744603092,mbs5,70.89200000000001,708.9200000000001,2018,1758.4764304941632,433.58373669557307,460.69790813193794,454.7145227687169,474.7459384222943,516.1194470873146,416.27481645234434,520.1850079908129,455.7841228873142,2018.0
wbs1,2018,43.168158005,-116.7130521,2018-06-11,20.04,82.39,456.43,wbs,peak production,,,circular,60,102.43,0.2524713223603347,11.816967005426832,0.1096989022624676,0.1515375609158465,-0.0459968610619141,0.1548476545365213,14.848726272510016,0.0870358688467198,0.4784818998909402,0.3919937029529892,0.1148682125969403,-0.1549053042423007,0.154251077202045,0.4015795902122027,0.0321303834675422,-0.2478615359447749,150.7492529631042,153.1137665897941,140.01025771201267,156.7565608878349,139.62697220263323,136.13111766684773,768.0716793455033,1042.9741446442597,1291.33144659466,2164.800946254261,2955.486765865032,2369.8325171036013,wbs1,39.23888888888889,392.38888888888886,2018,1048.3924125346762,136.44873075594532,148.53748155342345,156.571494386323,127.16626775969209,139.66175493470055,143.5555308026852,200.24764783669988,168.67781190696107,2018.0
wbs2,2018,43.170171842,-116.7223203,2018-06-06,30.63,51.87,406.94,wbs,peak production,,,circular,60,82.5,0.2812217297231323,11.84702564194292,0.1202203730858086,0.1501358025925632,-0.0087132609927013,0.1614378074427137,15.662541330003023,0.0919697966494405,0.4822594914169823,0.3958925074176765,0.1082077826964778,-0.1287999494442327,0.1577834884362456,0.3564530154157585,0.0373621487666531,-0.214798139289706,151.4483434544926,154.635922044054,139.46056366271662,158.9076061895828,138.80238354996598,134.49378510447104,654.691718539827,908.8893686951792,1125.567634686677,1998.981566243025,2596.6816650450346,2050.70866615429,wbs2,37.29,372.9,2018,1645.1089812144246,258.52560380069826,223.13563443375577,267.81258119681297,244.23713668188944,248.17728532514076,276.98651528468287,236.5094877415657,262.98135595042834,2018.0
wbs3,2018,43.17160272,-116.7223271,2018-06-07,33.57,38.53,608.64,wbs,peak production,,,circular,60,72.1,0.2680749334525236,11.904297042212828,0.116854197229306,0.1396527220223624,-0.0069982448904913,0.1536468062706041,14.912754003783885,0.0836789901960686,0.4718729883494206,0.3793893986079941,0.11681004869799,-0.123772847711402,0.1492323762787874,0.3535676569234012,0.0349069506322142,-0.2083710360999754,150.7586393657296,153.18759690963074,139.89327631696426,156.84989565408983,139.45423319867194,135.82189136818917,655.2983957733275,912.9540822617294,1143.6005556309246,1974.571667031363,2536.762347391492,2016.4207610714896,wbs3,25.396,253.96,2018,1791.7886947681866,280.92738206608203,224.82545439680715,289.7838551158874,264.0621551927169,261.7189911794182,292.2863829601162,228.19621477123414,232.25945326640283,2018.0
wbs4,2018,43.170576769,-116.7170546,2018-06-11,46.58,61.23,495.28,wbs,peak production,,,circular,60,107.81,0.24727217545674,12.084497852042633,0.1133046682493364,0.1365005531104428,-0.0242377140583937,0.1479277338578459,14.263290330379409,0.07813263940902,0.4674202782589562,0.3721020635596543,0.1245557950522632,-0.1371887242364415,0.1447514502048012,0.3884344008058883,0.0311875995380954,-0.2309314601312981,149.26417544610396,151.0226147385966,139.806041463606,154.25570843758518,139.73203362209873,136.95797894377478,737.3101873404528,1019.651445817686,1282.6292289047656,2110.109600922852,2794.3703412276027,2244.2069608247075,wbs4,33.05,330.5,2018,1344.2032384906922,214.559105429203,182.19461812425106,214.58938437428495,185.28930286542519,192.1016608037686,193.63668269457042,198.5494090849723,211.36429463106165,2018.0
wbs5,2018,43.172316258,-116.7162871,2018-06-11,22.54,42.75,443.95,wbs,peak production,,,circular,60,65.28999999999999,0.2465180294921134,11.98598062946199,0.1118665851831307,0.1420909065059662,-0.0346642430666827,0.1489596666607695,14.324895514332352,0.0791852323155584,0.4732289557184991,0.3790629286598299,0.1241826441608317,-0.1460256912169436,0.1460493860224332,0.3914962322642878,0.0310330728934619,-0.2368652673109502,149.68094134482493,151.42818635217714,140.0599165683214,154.6237221418639,139.93022287986162,137.11597627973308,739.8819681959974,1020.5706675750872,1282.8128710602243,2116.8060381382797,2845.796488720944,2286.3228546132773,wbs5,22.732999999999997,227.32999999999998,2018,1243.8831490889554,187.0868358492668,170.949494475434,196.5114905608604,164.98510982370695,178.05572884262196,174.61529986565984,197.32228862022697,168.97382125717849,2018.0
los1,2019,43.14323135,-116.7361871,2019-06-24,22.77,32.87,159.44,los,peak production,,,circular,60,55.64,0.3991511963391639,12.124920162811366,0.1648762388154038,0.1754557078960448,0.1296017655207519,0.2397187922407902,23.0647048743434,0.1746593187504358,0.4752123008805842,0.4295134636264662,0.0477871020738828,-0.0358228566859654,0.2411614576289709,0.3590518052145947,0.0750544192813104,-0.1926062279745015,145.91207292378743,157.72991209958616,126.00123541862898,171.2471049558095,124.57658276690432,116.7079786202058,604.8631718147772,893.0658454156306,1003.959778748909,2337.0068089602096,2511.2186271256105,1801.3028124245504,los1,17.573,175.73000000000002,2019,1636.6979009755148,474.06829523461107,408.39609571545816,442.02461759142534,416.4560944804294,425.4708270101937,411.18827938183415,459.81065121368727,515.1263228457933,2019.0
los2,2019,43.127015833,-116.7368355,2019-06-24,43.96,80.5,142.76,los,peak production,,,circular,60,124.46,0.4177987758018873,13.007360469882896,0.1885060147750542,0.2004523195397047,0.1295576572239505,0.2452619123426162,23.697980684488478,0.1791747157864652,0.5066366200395098,0.4664163788575061,0.041071810392108,-0.0603697305240723,0.2472319587112224,0.3503748119842496,0.0765920204099569,-0.1981414925861629,148.12568436022136,160.28375355618996,126.55068013394111,173.70646889031423,124.78442866894622,116.49555094895176,575.0565411126619,842.6795868146164,936.4603173172123,2282.324968323256,2573.105175517592,1756.2153532937723,los2,36.751,367.51,2019,1691.0052554610584,458.8333000008719,498.0418672046914,493.02559791807073,487.21357581617735,478.2185387561935,478.64130868568867,522.5625977867371,548.7829175644541,2019.0
los3,2019,43.128021228,-116.7388411,2019-06-24,53.23,64.67,121.92,los,peak production,,,circular,60,117.9,0.4473550230208873,12.250659789738007,0.1917922566382603,0.2054284679106837,0.1613641666181524,0.2715280561638066,26.08885232125367,0.2025489016320371,0.5177978992907084,0.4720788233923265,0.0434924602935324,-0.0313559177947339,0.2726205664441972,0.3618503979384662,0.0911720594941987,-0.1995204575141464,147.32081038323375,158.89080069959653,121.68406443174824,171.86951707047527,119.59138621113026,111.66253255061878,554.4040954068454,831.9423175655362,939.7157055854632,2463.059803940642,2617.979857424039,1772.9878870268833,los3,38.94500000000001,389.45000000000005,2019,1565.768272875572,529.5458453988505,511.21305113372745,512.2523083078902,499.4966082726537,484.33546246527254,528.7837733510681,580.4310599934231,629.6092310713916,2019.0
los4,2019,43.124853241,-116.7540157,2019-06-25,41.46,83.36,157.73,los,peak production,,,circular,60,124.82,0.3921993586165146,11.776724575883094,0.1561855919600085,0.1754849594119726,0.1066143172097601,0.2300089912587037,22.21852024961102,0.1589029847183971,0.4964096058621436,0.4342290140703797,0.064690522559782,-0.0503372298367164,0.2265086089131285,0.346341539864915,0.0707432260710207,-0.193552211489007,147.93784473383786,156.87600694179204,128.0191557406872,167.0251314339681,126.47124693646244,119.24616519983972,557.4402260903713,830.5032037971457,973.4489059773722,2231.7996994392647,2466.551702127105,1800.464583002803,los4,38.39888888888889,383.98888888888894,2019,1843.69525090827,479.70146477021603,377.66130283297207,427.5232015107965,421.8019067454638,422.85113796516833,418.0617375648115,445.64569023829137,507.5071467685939,2019.0
los5,2019,43.127137719,-116.7549636,2019-06-25,36.55,71.12,152.95,los,peak production,,,circular,60,107.67,0.3702632408231683,11.905872455365294,0.1487806258847522,0.1787257741293547,0.068266217259461,0.2158991715204043,20.877775774003016,0.1449553689551123,0.5048738518013506,0.4385929257206865,0.0727109082904405,-0.0812918164220323,0.2129384254121424,0.3510397707856508,0.0629350361235678,-0.2057653736001142,149.80234894243316,157.31468408825717,130.9922151968336,165.85989782300987,129.47081896455842,122.63232733871386,581.1557157453501,843.509099237081,1000.7917556958728,2177.815806825621,2562.3800243364803,1898.9473361669504,los5,34.602999999999994,346.03,2019,1678.4891658388422,391.46990147663644,352.4219361252682,384.8028442264306,376.243839112348,371.4295556869443,378.4383386983562,350.53381302720123,325.4100352723483,2019.0
mbs1,2019,43.064119139,-116.7489159,2019-07-15,99.56,55.89,1198.52,mbs,peak production,,,circular,60,155.45,0.5201943261666825,9.83657522259974,0.1859889300039856,0.2283026880838693,0.1472386189606562,0.281181002393797,27.61569958796254,0.2064876179947843,0.5651281319354174,0.5492386534140387,0.0148649781789157,-0.0395111140109898,0.2784942690612285,0.3049863168643149,0.0890554886146459,-0.1860123397470064,151.38674920360933,167.27478216014018,125.77349338183336,183.7685861990242,123.40943907254524,114.10243665989888,405.7044021488359,645.8968487477539,677.1453705167287,2144.939727396899,2321.659496024228,1596.4499472203947,mbs1,55.803999999999995,558.04,2019,1771.8737225544637,434.0649001071484,488.0697030879361,446.5458054675378,473.61897710158274,477.10442299177487,484.9153385724382,476.47109612112587,417.82411906487573,2019.0
mbs2,2019,43.072781143,-116.7701807,2019-07-15,49.03,45.23,911.02,mbs,peak production,,,circular,60,94.26,0.5949845156896798,9.558802423489402,0.2330351502125838,0.2372469903457042,0.2709311387964056,0.3335129705439044,32.503480596531176,0.2582632938457573,0.5595566028010163,0.568560793073843,-0.0061863154327317,0.0408265920272767,0.3320953620901297,0.3031075373329994,0.1163323963608047,-0.1625383540951854,146.52651804116252,167.17393330572577,116.50934942020032,189.34561708009448,114.0441135604402,104.66357512871842,351.2653498089793,619.8950712447787,604.5457515282919,2381.412417986524,2194.321026716099,1367.493098931999,mbs2,36.054,360.54,2019,1916.684829143005,579.5931176548604,691.1297496498689,578.6711125696006,633.414977501018,653.2944338023457,636.6516224798055,628.719179730884,526.5364311350007,2019.0
mbs3,2019,43.071059894,-116.769988,2019-07-15,51.91,73.72,515.89,mbs,peak production,,,circular,60,125.63,0.590322814087124,8.945304227921543,0.2106724869301081,0.2341075293616409,0.2342165542442999,0.3213351478102131,31.510654506239213,0.2451958483676729,0.5638385183445322,0.5740235800276924,-0.0076379712561811,0.0249707193168614,0.3193450911224167,0.2945560659976887,0.1083154823991741,-0.1653616125318547,148.41364448599623,168.81641436632398,119.61730168570575,190.22982854134617,117.13510493742226,107.44754489480258,346.80603154159445,602.4976148318934,584.9452856514312,2268.679209370325,2158.1215305804635,1408.6843397270818,mbs3,44.242000000000004,442.4200000000001,2019,1859.5353147644594,514.6912694331915,590.2153423692138,509.126138116265,557.4116682311512,578.4536239377434,566.2984401963029,628.1311422932906,585.1034812388725,2019.0
mbs4,2019,43.073200952,-116.761991,2019-07-16,66.35,37.62,448.19,mbs,peak production,,,circular,60,103.97,0.5532503371760269,9.433185011458056,0.1967464195471591,0.2257398161182776,0.2122336345886084,0.313964143819756,30.524181747335412,0.2405874557471374,0.5491185269043958,0.5424189837963078,0.0057505446738068,0.0164163504843249,0.3144258361686805,0.316328663622313,0.1066694783260646,-0.1761044401755599,148.523891211558,166.5967027884413,119.4501438578533,185.85978783926896,116.98071278376727,107.79958406495813,407.13413413194513,666.761120268812,680.262935163313,2365.636121765256,2288.523696663276,1537.3257189967242,mbs4,64.947,649.47,2019,1692.9404671496306,490.8984973490176,531.3941308071584,488.1544865187161,509.5685303322056,515.9214233781139,543.8472971583891,589.6124577057346,503.5527898153535,2019.0
mbs5,2019,43.07346037,-116.7602584,2019-07-16,59.26,49.85,1004.04,mbs,peak production,,,circular,60,109.11,0.5457081203269425,10.139940355117186,0.2090033366793767,0.2205186195962405,0.2274194435135722,0.3071090081975601,29.90691750684817,0.2344501736813897,0.5378817029828132,0.5323298935699393,0.0051100065747244,0.0196711961999656,0.3070847551250144,0.3108020518944153,0.1040744989730023,-0.1682843807350588,147.56334732537834,165.87146081259098,119.747886903759,185.50509185393383,117.39067132324128,108.08297409646345,409.23508720232536,671.4668132235154,682.6714694383255,2322.9360531251323,2233.222920582052,1462.673649516622,mbs5,47.436,474.36,2019,1906.9727250058709,551.8639664714337,583.0023283279613,541.1680733675222,565.0382692155354,573.6913758511572,577.5607376058842,597.2350718958792,512.9354904343124,2019.0
wbs1,2019,43.168158005,-116.7130521,2019-06-03,9.19,47.03,277.71,wbs,peak production,,,circular,60,56.22,0.3213188445347254,12.258787566915071,0.1358413170568017,0.1662831515835083,0.0225184424239105,0.1852818284507895,17.966739789946747,0.1197764094320068,0.4843249844278254,0.4192950408015528,0.0775159015926636,-0.113601456079479,0.1841168070462491,0.3553087068821037,0.0475805035300606,-0.2110967653568609,149.99363365685954,157.2549847453437,136.1662559179586,165.42239029151983,135.31121395345255,128.90345210259306,641.8408576098155,904.4970981922714,1066.273210982382,2073.3112875606053,2596.653269744253,1977.3220789391623,wbs1,21.662,216.62,2019,1557.2870590360135,298.2711454428263,310.41414209896357,328.1570255618313,310.36315826924204,315.41903609411554,292.22019038865267,293.9015686140038,270.07130880819466,2019.0
wbs2,2019,43.170171842,-116.7223203,2019-06-03,16.45,48.27,188.39,wbs,peak production,,,circular,60,64.72,0.2960311000243701,11.74755606065174,0.1215093398778686,0.1550669187281792,-0.0042648613677535,0.1665860319370975,16.227364159164093,0.1005303087209518,0.4801855497684468,0.406342065683897,0.0914305281487243,-0.1256388272254049,0.16348489790499,0.3432362280159935,0.0393144479340474,-0.206646893489484,150.80633991993545,156.59266349989508,139.5160964246782,163.25963371051844,139.0058884763461,133.58439505844956,624.9104092511063,880.5181977421163,1058.717655051606,1949.894211032385,2504.1328159871664,1962.712227573477,wbs2,26.668,266.68,2019,1686.0917750556398,269.171322231433,266.9956562493792,299.89422306145855,282.80102648769696,292.75568955042706,253.5551530363286,283.19138663413366,284.7350855741799,2019.0
wbs3,2019,43.17160272,-116.7223271,2019-06-04,13.77,33.75,360.68,wbs,peak production,,,circular,60,47.52,0.2839092193143679,11.742054212862875,0.1179459065131079,0.1435828893446755,-0.0003772084228309,0.1584714365818373,15.461528112401044,0.0927304556856596,0.4663843412285343,0.3889323390382181,0.096566455549409,-0.1182599958210663,0.1544798113198592,0.3366999602478399,0.0366267434387214,-0.1974308053388508,149.8914954494749,155.44250698846812,140.15960582844238,161.96841256570372,139.9532701820145,134.97687726029883,619.8875503659862,879.4420819270081,1063.6002794198205,1907.066491187448,2412.571321169697,1904.5488953440797,wbs3,20.561111111111114,205.61111111111114,2019,1885.2445470799635,290.8044292536155,256.70780886500427,306.2721318171023,290.9109922060102,306.9290093942585,247.8087723665538,292.5307402824757,322.33673748301516,2019.0
wbs4,2019,43.170576769,-116.7170546,2019-06-04,16.89,29.41,342.15,wbs,peak production,,,circular,60,46.3,0.287768614221362,12.240573110727617,0.1250662751899998,0.1500186294640667,0.0077012403462771,0.1682507631612291,16.267121991778556,0.1013828650509867,0.4699853810900563,0.3920220675538775,0.096593018078054,-0.1174512058107429,0.1649729632597299,0.3627262760329132,0.0407495041777962,-0.2126398470927412,148.32870162503824,153.86422860214853,137.46838156231877,160.56354399786176,137.19638184097536,132.15783146290667,662.6351608334871,942.6325242759286,1142.351262323374,2062.7609025066263,2612.2367070620567,2034.7858213384584,wbs4,13.504999999999999,135.04999999999998,2019,1585.3722807387069,289.54192713156175,277.4663090729519,303.66157577957733,285.9269719476459,303.04498682972996,249.00372685247925,279.516733223074,264.9358085097712,2019.0
wbs5,2019,43.172316258,-116.7162871,2019-06-04,20.28,52.4,435.97,wbs,peak production,,,circular,60,72.68,0.27938425704225,12.043740742673808,0.11997824075053,0.154620521214073,-0.017407577688443,0.161579575752248,15.653427832908983,0.0954919400852682,0.4782804098570821,0.401068506016297,0.0982852359473146,-0.1370994151882916,0.1586893810317632,0.3615022625319825,0.0365563717846128,-0.2194544831214555,149.7485290634367,154.97937771193804,139.63536159177025,161.26070457924433,139.3945713153472,134.54286493925275,665.2996278699385,936.098302009374,1134.324211193779,2012.2074189579157,2650.6056023349647,2084.2990608505124,wbs5,27.486,274.86,2019,1475.0490392784027,236.47315518700293,262.55051567407,276.79691056514145,256.87374385306305,272.1871631722609,223.1882495221743,254.05807770618526,244.32629181475522,2019.0
los1,2020,43.14323135,-116.7361871,2020-06-25,43.84,74.18,242.34,los,peak production,,,circular,60,118.02,0.335251658833722,12.686035977276235,0.146574338408664,0.1709799022591324,0.0409901723461789,0.1907611397677434,18.53398844424129,0.1273871302407607,0.4804496533814826,0.4265674941074576,0.0637144111315843,-0.1061159276177024,0.1901069494362344,0.345145089122321,0.0496937492567959,-0.2029308465680894,149.02804854819456,158.59293337192815,135.68964931153818,169.21047365381185,134.95530767787943,127.8036901982475,621.9091424304847,886.8070803792184,1016.256031657828,2041.12524443716,2525.9090475810026,1881.7917855819387,los1,27.478499999999997,274.78499999999997,2020,1677.4243433283868,340.6852625655187,361.5308942818575,358.7234219758345,326.9961067896819,365.74576335367533,333.4591818595134,394.9236004917313,344.05418370042497,2020.0
los2,2020,43.127015833,-116.7368355,2020-06-24,24.03,85.09,107.35,los,peak production,,,circular,60,109.12,0.3869169846702905,12.769891912564932,0.169132954476795,0.1974119772299587,0.0691915512151185,0.2168406273319972,21.13145493341206,0.1539829208372706,0.5040495869268536,0.4696912083717444,0.0380629970506652,-0.101117142573338,0.2195984525260008,0.3366868315201349,0.0600422749210188,-0.2024172510738347,150.7695361712315,163.23747035597285,133.30295805327714,176.4720832643243,131.85785511302566,123.21105230695794,589.0126214292923,835.7010394208169,914.2398256900324,2068.649349962729,2533.7308183991063,1801.4475260942763,los2,40.87105263157895,408.7105263157895,2020,1610.2739848647145,357.0640054917157,411.0210592153548,409.56119110474026,380.3946157590378,407.7151927284933,436.07822388611066,453.1968806973039,493.2014673035127,2020.0
los3,2020,43.128021228,-116.7388411,2020-06-24,33.39,53.93,96.89,los,peak production,,,circular,60,87.32,0.3972509885655902,12.953834557489476,0.1775005244193405,0.1973562473869495,0.099004692400752,0.231147286559082,22.36331286096389,0.1656239097627246,0.5053381337402327,0.462542833935553,0.0456958764329827,-0.0798500509178,0.2325503029443616,0.3500318845350679,0.0689076728114612,-0.2035309195669976,148.68587125516677,160.30694832496118,129.23587556818015,173.06178477189155,127.68551049048924,119.52301206442544,587.445564655402,852.8540221602889,953.5305090830578,2212.7627432683125,2595.666942393492,1813.8224800077571,los3,23.91,239.1,2020,1632.399192604818,400.1441826030544,440.16310683704995,447.1425479269215,425.15211508763974,441.90602387715086,441.0150576276444,495.2994120447247,497.7216232758381,2020.0
los4,2020,43.124853241,-116.7540157,2020-06-23,0.0,35.6,69.1,los,peak production,,,circular,60,35.6,0.3728265177733771,11.755249704649954,0.1481726414095752,0.1762750304619225,0.0709889206206336,0.2138935817281924,20.748828188155745,0.1463862186044058,0.4933128093952556,0.4381426561286758,0.0602258807337518,-0.0779442863463104,0.210703128171302,0.3426465245046519,0.0612940925286017,-0.1991474564269564,147.8359876394618,158.0319376153434,131.6520897153224,169.46679449828932,130.5851931703217,123.07513156454893,566.9943254030513,843.8807642552895,971.6923055384544,2126.725771125813,2486.657738881427,1846.2644818931717,los4,8.437999999999999,84.38,2020,1718.925577227878,384.72729477417045,402.9133458086171,377.45594055050634,339.38314814241437,390.59810982371425,332.7764583964906,424.9485715173193,358.4337879066116,2020.0
los5,2020,43.127137719,-116.7549636,2020-06-23,36.85,20.4,23.7,los,peak production,,,circular,60,57.25,0.357889377888666,11.779176596363818,0.1427100462637383,0.178035728369144,0.0441218979997237,0.2033584001429645,19.762863619635667,0.1364229864020921,0.4984129204855887,0.4414665596231727,0.0643386841647914,-0.0991865614510417,0.2008783646867905,0.3425498079873374,0.055443935735511,-0.2055049768389569,149.61133053461975,158.88875447447313,134.13385268184464,169.13411777958586,133.0528947423184,125.74748758656362,581.7783311437106,845.6536847442396,978.6711508501631,2070.155255812776,2526.1221743411406,1896.497270291544,los5,17.725,177.25,2020,1637.6832872892194,339.41046146398156,362.3647318160137,351.37823815422746,314.37360887875536,358.7076519651837,328.3505893534975,382.67856906551225,292.6116543525151,2020.0
mbs1,2020,43.064119139,-116.7489159,2020-07-27,76.66,113.48,991.33,mbs,peak production,,,circular,60,190.14,0.5261787592059708,10.03226365057906,0.1934120056276595,0.2206744776509881,0.1728470608287668,0.2809310516059332,27.66157260975008,0.2078406864814987,0.546779913616936,0.5416198343662822,0.0048545168872022,-0.0211659746423337,0.2799273108281999,0.2958872241612593,0.088881439051478,-0.1727613886760162,150.75608256290295,168.1722484434476,125.52846944237685,186.11363420549023,123.19022809616116,113.41871006862974,408.0880976973181,646.0660517723336,656.5839369676048,2111.316413161779,2204.3414689148563,1491.209658966614,mbs1,48.23263157894737,482.3263157894737,2020,1937.9261793257265,491.00463959378874,592.040121595971,487.06233949322825,461.9101765015892,516.0458908989798,560.2864290775723,529.8830159154567,608.197872063731,2020.0
mbs2,2020,43.072781143,-116.7701807,2020-07-23,77.04,80.58,837.71,mbs,peak production,,,circular,60,157.62,0.6323184330898178,8.949454568063686,0.2498070978751634,0.2285349895266745,0.3440737252378866,0.3603014547364415,34.99988323850341,0.2886123143309667,0.5298179712053225,0.5668359498632985,-0.0240668613086262,0.1042270792438852,0.3641463899708038,0.2990154152601473,0.1300557790646752,-0.1416822466840669,144.10371374200952,168.73614168886155,112.17670244720875,195.10401657187344,109.68708828711904,100.11424513831533,343.1674357924849,622.9165935243212,562.1610860351072,2500.5948024423947,2028.666624701494,1220.8059588229985,mbs2,67.97562500000001,679.7562500000001,2020,1869.1620636462783,570.2014751819015,642.9846523490183,620.2403924566499,627.3737699880626,675.3298790488344,659.8249761434475,634.5628798629469,582.2615795432093,2020.0
mbs3,2020,43.071059894,-116.769988,2020-07-21,82.72,106.71,1473.02,mbs,peak production,,,circular,60,189.43,0.5786829219769547,9.351324086826438,0.2128128875433183,0.226190739994727,0.2381940683188023,0.3125391056846471,30.698122383510334,0.2396986398958168,0.5419847388447063,0.5605011112721919,-0.0144889335811246,0.0269217444214232,0.3133230108638643,0.2913188805406094,0.1038260673748163,-0.1592748895038044,148.05104116869575,169.55290772107375,120.70383309579236,191.97546154266715,118.32920658084984,108.22962432713528,371.2606686814077,625.64187788807,593.4302586701541,2223.1082260161397,2106.573165456328,1367.8141278107148,mbs3,61.005500000000005,610.0550000000001,2020,1897.1105596993752,508.61303390870034,651.2155195210424,527.2706007712276,494.4788226389776,575.5868396421398,585.2791631941566,633.3791820100283,646.1080688922766,2020.0
mbs4,2020,43.073200952,-116.761991,2020-07-23,68.16,133.84,786.32,mbs,peak production,,,circular,60,202.0,0.5414191382186445,9.609062307595655,0.1932987570402804,0.218347201647049,0.2054942396225308,0.3027691315128,29.520370765040333,0.2307846830298593,0.5362471783201025,0.5329360536721046,0.0032096241857798,0.0130593983234328,0.3036675711341371,0.3102072195233382,0.1007891082577296,-0.1714920594961871,148.55274155800393,166.98588634645998,121.17687945405014,186.55216058288823,118.8227203436606,109.36629239870352,417.1266215890112,673.9634867970381,681.1562976339352,2291.619919303485,2231.4229135362816,1509.4787492778464,mbs4,51.337,513.37,2020,1771.9714767136961,478.5907938934686,580.3632733217145,486.2955675284913,471.38028490192136,508.17675755926797,530.3881598115145,588.2845510807769,563.8817469456542,2020.0
mbs5,2020,43.07346037,-116.7602584,2020-07-23,69.36,43.19,991.27,mbs,peak production,,,circular,60,112.55,0.5372241111206167,9.983958312817029,0.1993294231111042,0.2133121975877819,0.2169833021323871,0.2989467928065665,29.17537999305796,0.2279159002163917,0.5248128466567171,0.5244855754730388,0.0010779573560906,0.0187877256060622,0.2998483681785964,0.3068072612952091,0.0992720119389512,-0.1655933063857831,147.6941939728008,166.6371453445823,121.27735632576407,186.8530790666788,119.0160594712828,109.41651610180033,420.6544756374548,681.1255140716532,683.1839656565978,2268.1632619318966,2186.108451216963,1460.8653207311324,mbs5,53.27210526315789,532.7210526315789,2020,1892.034570570569,512.7651153159208,602.0524155384552,513.7786214416836,496.5417406027499,535.430682572284,544.5295184423186,594.8713452588527,570.8423574943712,2020.0
wbs1,2020,43.168158005,-116.7130521,2020-06-08,8.85,44.69,250.55,wbs,peak production,,,circular,60,53.54,0.2599032975103726,12.696089891013054,0.1213380333666282,0.1547613560980039,-0.0275187760614197,0.1598836166082321,15.32473021849932,0.0916083063683587,0.4792835978204882,0.3931310414730175,0.112828872063194,-0.1483609560803867,0.1590392308542013,0.4012188771288804,0.0354026905436513,-0.2442018901980939,149.8977083964723,152.52161281003004,138.470815051608,156.44714387103238,138.0321032065515,134.29428154655128,760.5657666030486,1039.859125051517,1286.8995786992546,2190.6955310423514,2953.4917286318105,2315.2380082758173,wbs1,22.058,220.57999999999998,2020,1120.7693229743966,205.3716331183422,239.8605868133452,249.1363442560205,214.5832244837013,224.64397353924693,213.73737814502115,250.42688976950402,311.6174977440716,2020.0
wbs2,2020,43.170171842,-116.7223203,2020-06-09,25.64,13.68,211.7,wbs,peak production,,,circular,60,39.32,0.2564813002049879,11.899909449881614,0.1118194512901798,0.1495060026815956,-0.0389699312101246,0.1519721187703514,14.65980704524375,0.0833070149258096,0.4808274063723425,0.3915563703022575,0.1174488422568757,-0.150130680019165,0.1496279215119896,0.3775697740080596,0.0321374922085785,-0.2322380855950613,151.37368149825926,153.56374380711316,140.78960631500732,156.98841150198604,140.3947413721022,137.0077070826401,709.5828588278397,972.710477700401,1213.0593732860516,2051.958280488629,2775.764259638353,2218.866452676868,wbs2,24.634,246.34,2020,1307.5982295335036,202.85458544507344,211.7116117324004,244.117716652223,210.59619516608805,223.46390991772884,213.60086055343834,238.35902310356957,202.81894775217594,2020.0
