Unnamed: 0,Block_name,Treatment,Date,Site,Ranch,Year,Low.reading_mean,Low.reading_sd,High.reading_mean,High.reading_sd,Low.rounded_5_mean,Low.rounded_5_sd,Low.rounded_10_mean,Low.rounded_10_sd,High.rounded_5_mean,High.rounded_5_sd,High.rounded_10_mean,High.rounded_10_sd,Sample_ID_vor,mean_biomass,sd_biomass,Sample_ID_bio,X_coord,Y_coord,ID,Block_Id,NDVI,DFI,NDTI,SATVI,NDII7,SAVI,RDVI,MTVI1,NCI,NDCI,PSRI,NDWI,EVI,TCBI,TCGI,TCWI,BAI_126,BAI_136,BAI_146,BAI_236,BAI_246,BAI_346,BLUE,GREEN,RED,NIR1,SWIR1,SWIR2,CPER_2022,OLS_2022,OLS,LASSO,PLS,PCR,SVR,RF,GBR,kfold
55,2,PR,2023-07-19,OK,CR,2023,34.28,11.5018839036626,66.56,16.1350550045545,36.4,11.3210717984945,38.8,12.3558353285671,68.2,15.4704018478297,70.0,14.4337567297406,2023-07-19_OK_CR_PR_2,2687.44,1136.72964595809,2023-07-19_OK_CR_PR_2,-97.21943565,33.938069987,2_PR_2023,2_PR,0.704598605299374,8.727021569483973,0.3414488555564126,0.2824873117637061,0.4653547853894455,0.449481575774913,42.863305275173154,0.3916245028502427,0.5650594554791403,0.6226977835189064,-0.0315058431034119,0.1500576672055764,0.4679362385574503,0.3440807592099297,0.1832544136907355,-0.1477171162115109,139.7643061275067,168.62842507328364,98.1905298943092,200.25459946830145,95.54102657813635,87.47216607046111,329.43172613374145,647.3317627183479,544.6049418635723,3152.932155730918,2331.4844557448005,1150.8913549572396,1167.454619688743,2117.645742744152,2180.3763575513904,2149.4168540335445,2065.791352049885,2107.2353126049356,2111.4357473184805,2556.7579686859763,2317.326261480196,kfold8
56,2,PR,2023-09-15,OK,CR,2023,32.8461538461538,17.3197974761654,73.7692307692308,16.0905132107281,35.0,17.8885438199983,36.9230769230769,18.4974010648482,75.7692307692308,15.4720591837226,76.9230769230769,14.904826270502,2023-09-15_OK_CR_PR_2,2108.64,436.517912576334,2023-09-15_OK_CR_PR_2,-97.21943565,33.938069987,2_PR_2023,2_PR,0.5662037048129367,12.755425387738638,0.2978248882803738,0.2647500595412602,0.3011035269085019,0.3373995764065325,32.52181824110341,0.258631484595988,0.5943124704552688,0.5650732011532177,0.0254417425259249,0.0050593563751303,0.3340724498911784,0.3375831135413188,0.125357077979111,-0.1833065592842471,146.82836375278268,160.9713066291366,112.40781706639412,176.36979327572843,109.68470352084104,101.68260559492144,388.8160633654773,656.46457566683,726.0851871341897,2597.5594925848573,2587.046775551195,1402.0680345517412,2198.8859503252597,2174.115383173748,2180.681836607813,2006.3366458194905,1997.3841503787435,1994.8672224147044,1956.5305242937397,1997.4859741080265,1861.5144752639405,kfold8
57,3,AD,2023-05-24,OK,CR,2023,39.5357142857143,19.3591439641957,65.0,21.1414985978516,41.4285714285714,19.7135572290832,43.2142857142857,19.446711885936,66.7857142857143,20.4674215258137,69.6428571428571,19.9038695022858,2023-05-24_OK_CR_AD_3,1734.73333333333,1440.10976063169,2023-05-24_OK_CR_AD_3,-97.212413765,33.923542311,3_AD_2023,3_AD,0.7566000243339728,7.3839126098218095,0.3624160623186441,0.3057095120019094,0.520926614462955,0.5086422408255583,48.22428312435289,0.4751194328022908,0.5473292530681093,0.6573330235532806,-0.0582000484680909,0.1957822485894709,0.5562326674774875,0.3698235653870073,0.2171373882678226,-0.1446280309750833,137.28588198996695,175.17857330196307,91.08266573719096,214.3889057173037,88.4550506382368,80.6628119718426,363.2303369112989,701.6644152382057,494.7058801449073,3569.941306031965,2402.6336951119706,1124.2467817849397,700.2044936493597,1993.0368790341445,2188.8307760000703,2065.259458726541,2017.5844851187567,1997.788334089985,1893.7760903945307,1986.2420653359818,1573.633679109544,kfold7
59,3,AD,2023-10-10,OK,CR,2023,34.7241379310345,23.8041061159686,75.0689655172414,25.7459165062883,36.7241379310345,23.3863460648732,38.2758620689655,23.3098638712151,75.6896551724138,24.7387830978519,76.2068965517241,23.9663146197575,2023-10-10_OK_CR_AD_3,1484.64,660.189706069399,2023-10-10_OK_CR_AD_3,-97.212413765,33.923542311,3_AD_2023,3_AD,0.5259454293600325,13.563920172571487,0.2790222273907967,0.2714147078161774,0.2189462738870259,0.3007772788966009,29.195828313111612,0.2119012175962326,0.6365615994628846,0.5707597672249336,0.057839781655018,-0.0640657861655294,0.2900651908906386,0.3275421110688286,0.1060355582058113,-0.2021389789502194,152.7163321239423,159.75567617840568,118.79268270485169,167.3340974527271,115.73791194796296,108.32642993785032,372.0208016810947,598.3312370677734,736.6090268125415,2357.946199009878,2689.9220715375177,1518.4530530652114,2646.2162990594766,2219.5928726328298,2319.326837673936,2211.441925561368,2370.224472459037,2449.3522840043465,2342.4872482102865,2079.780811371249,2086.605086921798,kfold7
60,3,AD,2023-09-11,OK,CR,2023,28.0344827586207,22.9042771405266,75.7241379310345,21.2718737030248,29.6551724137931,22.7537687020806,32.4137931034483,22.9370524345269,76.2068965517241,21.0295358795753,77.5862068965517,19.3935137193918,2023-09-11_OK_CR_AD_3,1658.13333333333,1297.9525209601,2023-09-11_OK_CR_AD_3,-97.212413765,33.923542311,3_AD_2023,3_AD,0.5144363236409701,15.160023171767776,0.3106212497058725,0.2681243248870034,0.28558325930155,0.3246480182323792,31.015891163123243,0.2411574440173824,0.6120218379799821,0.5342543499639372,0.0663574835534198,-0.026535743970803,0.3127818846819729,0.3700071313203177,0.1267363481737442,-0.2037726308755854,145.6795252401536,152.31608217055108,110.63803444855093,160.3517845099719,108.00932702182716,101.5024296616591,414.1742823945973,698.7374820280689,881.5450452664937,2754.2910444510544,2897.9013544302497,1525.888439140765,2166.80637058338,2685.535188509583,2855.350515190311,2593.235131611758,2817.671214387028,2691.7834460360305,2545.5875162776633,2347.1775723629453,2193.8900649588045,kfold7
61,3,AD,2023-04-19,OK,CR,2023,14.2758620689655,8.61434249096959,28.551724137931,16.9528468045436,16.3793103448276,8.33415431095548,18.6206896551724,8.75219887923457,29.6551724137931,16.740190863541,30.6896551724138,17.0986704752067,2023-04-19_OK_CR_AD_3,488.133333333333,351.926325623229,2023-04-19_OK_CR_AD_3,-97.212413765,33.923542311,3_AD_2023,3_AD,0.4979832833064856,12.902139722875653,0.2398164571795596,0.2808276500526998,0.1540526110839931,0.3107736906463949,29.72123797746901,0.2438202143481751,0.5902342890250387,0.5649201327267892,0.0287909124159007,-0.0877736509296398,0.3141811915074661,0.3933682120630857,0.1076329146002346,-0.2496397994314004,146.81742327039763,161.89368233669296,118.37678909232326,179.26118085511212,116.19657347708468,108.30705924248072,523.5971074654894,823.641182948173,897.9909221926742,2671.7324060143224,3201.4073056308325,1972.3396687567504,1025.3981196072075,940.1067195672124,919.8058599825451,906.6944342838083,821.3051731549091,904.3495213717902,819.3215688808483,1065.056805381523,916.2892971143169,kfold7
63,3,AD,2023-07-19,OK,CR,2023,57.6785714285714,21.4390670945262,78.9285714285714,17.2174084414337,59.4642857142857,21.008785010539,61.7857142857143,20.1941633350885,80.0,16.3299316185545,80.7142857142857,16.0850911943377,2023-07-19_OK_CR_AD_3,2750.4,1319.35647343696,2023-07-19_OK_CR_AD_3,-97.212413765,33.923542311,3_AD_2023,3_AD,0.7622420147224932,7.576329238845931,0.3914991168136384,0.2870219377527109,0.5670331672566908,0.5001334805458455,47.53352158822605,0.4513148966037127,0.5556091822500249,0.6483277375542856,-0.0450555454057791,0.226348354481066,0.5264407872625079,0.3428492625018859,0.2136910315355424,-0.1224780394765926,136.57566011839032,170.10807481431493,91.23485528391991,206.5368535594888,88.61410774856937,80.96489688223872,281.58010127821905,617.0082538206757,461.1865593586727,3426.5109501061743,2160.047265506701,945.2697385979268,977.1076582363622,2875.702710101753,2948.620719151291,3046.120186231725,2772.581102549988,2990.683923617236,2950.2448217498904,2844.174677424384,2650.082807380285,kfold7
69,3,AD,2023-06-21,OK,CR,2023,37.2413793103448,18.6272748800818,76.6896551724138,17.7946690417501,39.4827586206897,18.5811361517442,41.3793103448276,19.2212936109622,77.7586206896552,16.7750988338877,78.6206896551724,15.9741169957248,2023-06-21_OK_CR_AD_3,1655.52,564.204246705039,2023-06-21_OK_CR_AD_3,-97.212413765,33.923542311,3_AD_2023,3_AD,0.7653997338952087,7.357275706660262,0.3835904212538145,0.285366460606323,0.5751965451978817,0.5184241632852236,49.116046131205074,0.4840259749378037,0.5294398686115336,0.639690258055498,-0.0526862995979672,0.2470336110277674,0.5538692116176442,0.3605650043039546,0.2267301689659502,-0.1215321018959744,133.81482642158065,170.55270854831423,88.47230918079941,211.3181723752426,86.03317043379326,78.55131253641176,306.1458179962905,673.8794253848007,481.5953804889271,3634.579157808701,2192.6044660815987,978.248239096632,748.1014228567338,2761.580558508241,2796.9895098487286,2780.1166275640117,2682.028146627391,2794.851267382086,2753.542847942941,3196.238764144527,2805.564526789129,kfold7
70,3,AD,2023-08-16,OK,CR,2023,52.2758620689655,29.6019986677108,80.5172413793103,14.3293422480267,53.448275862069,29.1579273794287,55.8620689655172,28.223247937435,81.0344827586207,13.5869757978017,81.7241379310345,13.1118718063444,2023-08-16_OK_CR_AD_3,3134.16,1924.20353601172,2023-08-16_OK_CR_AD_3,-97.212413765,33.923542311,3_AD_2023,3_AD,0.6594426359051333,10.768360462657869,0.3559081171000784,0.2794139609178161,0.4503173258205878,0.4216131064021634,40.19780188014271,0.3501000725242448,0.5988646755072955,0.591461764192275,0.006561281156684,0.11377724122557,0.4205975284584916,0.3482203266356154,0.1744427854890368,-0.1569333887830559,141.06520283578814,160.05533049505215,99.31467486927043,182.2686959537463,96.58957150514811,89.24771910112659,307.9606250599076,616.5526948779766,635.4427084335271,3087.1573934259623,2463.1222822270297,1172.7715477807303,1714.4524367588554,3239.4063461260853,3138.4729543596427,3152.1106797114626,3219.8342925381676,3370.2804104123475,3311.782438987787,2824.649515043236,2611.4343452634866,kfold7
71,3,PR,2023-07-19,OK,CR,2023,49.6,15.2398369931882,82.95,10.3388638284464,51.75,14.8921561833562,54.5,15.3811230854064,83.75,9.71637250916421,84.5,8.87041208323017,2023-07-19_OK_CR_PR_3,3184.86666666667,1190.26602516692,2023-07-19_OK_CR_PR_3,-97.2144596127273,33.9222953272727,3_PR_2023,3_PR,0.7633580093018589,7.158507885874435,0.367712891886334,0.2757485330408065,0.5420463985361428,0.4802162913047436,45.909134858371175,0.4194306060513439,0.5686427090336779,0.6554881468799811,-0.0409488006950955,0.2205672276296842,0.5035131703236442,0.3199503887846491,0.1987963008839251,-0.1190811546385185,141.58494677829032,172.38488910768967,95.31657601487002,203.88146408056855,92.37403137516462,84.3922782359853,268.2960618147657,556.9771750246555,422.466133144934,3189.4583797984574,2025.2873059555395,937.7411674790096,1250.713726954329,2789.612891004687,2350.4301698486206,2764.8696684064107,2577.5316658225,2447.7098535259793,2452.327820143481,2307.8049082378816,2204.380761056542,kfold6
72,3,PR,2023-06-21,OK,CR,2023,41.3846153846154,14.5690222821029,81.9230769230769,12.209706101169,43.8461538461538,14.8820146141025,44.6153846153846,14.5002210416397,82.6923076923077,12.1818486239748,83.8461538461538,11.2089707663561,2023-06-21_OK_CR_PR_3,2302.06666666667,959.398291986528,2023-06-21_OK_CR_PR_3,-97.2144596127273,33.9222953272727,3_PR_2023,3_PR,0.7607008111208889,7.092494136352092,0.3553165927867522,0.2728925169152304,0.5412994651018821,0.4901367284679772,46.714218124667966,0.4380757781964055,0.5483215322404105,0.6439987634360689,-0.0457023890072483,0.2325245498983157,0.5191604862493024,0.3332348395767069,0.2058689756968232,-0.1202589518125165,139.6064406585358,172.5002801107244,93.64671534344646,206.7764800981604,90.8546553439855,82.9595970679185,291.78687879744683,600.6615313479865,446.4925786242312,3321.6691173152017,2059.4171731463957,981.35738654208,1026.5700474924583,2580.749507158106,2215.6024375929646,2453.1715954282054,2138.4960553205083,2015.0915500243311,2245.4758605859606,2308.27041972431,2238.4518071246457,kfold6
75,3,PR,2023-08-16,OK,CR,2023,45.1,21.2798397303027,84.9,9.80815986819138,47.0,20.8629613884208,49.5,20.8944716939295,85.5,8.72081599272381,86.0,8.20782681668123,2023-08-16_OK_CR_PR_3,2442.86666666667,436.289989189148,2023-08-16_OK_CR_PR_3,-97.2144596127273,33.9222953272727,3_PR_2023,3_PR,0.6632887545415852,9.999284883388114,0.3304708387477893,0.2650710284023292,0.4324683569241156,0.410898894560509,39.37102007774352,0.3361049961490712,0.588950549230311,0.5931821398331751,0.0023485059786028,0.1227906546584144,0.4146428257382412,0.3329384609035911,0.1651635126080939,-0.151200054583973,144.77972960610242,163.9249590247012,102.36814481514408,184.8502033131468,99.3918305192536,91.70519226073183,319.68488378801,593.119823353599,600.9350480819824,2943.46401479517,2320.098834853636,1176.099336799496,1869.1730027786025,3083.23753072923,2531.6615215244383,2563.2052101748513,2792.275577207129,2581.0454410533935,2607.9110342135145,2155.2512608452116,2107.6574811273917,kfold6
79,3,PR,2023-10-10,OK,CR,2023,9.05263157894737,7.60463078372153,40.0,29.9351150175026,10.7894736842105,7.3149690313647,12.6315789473684,7.33492805626908,41.5789473684211,29.4888223446589,43.6842105263158,28.9080008755341,2023-10-10_OK_CR_PR_3,804.666666666667,536.698510028365,2023-10-10_OK_CR_PR_3,-97.2144596127273,33.9222953272727,3_PR_2023,3_PR,0.6397434190411502,9.693592107129652,0.2871306395362884,0.2517165126810257,0.322611036266526,0.3355645173530824,33.18065363568741,0.2422944574984788,0.6328619546404228,0.6200032456312138,0.0163999199901046,0.0451299966057482,0.3306867307671561,0.2724879906225173,0.1171595836878519,-0.1531985609457833,157.30923788591667,169.51448697063327,117.479414900875,180.9610831853874,113.73547801762383,105.08703013902216,284.16149393915435,460.8746241786292,498.38547686583865,2221.6226332386404,2089.550132219168,1179.6651837241366,3645.157405292834,2917.5564262107728,2256.841078855098,2365.0169817534156,3210.7089994081243,2817.8596698989813,2528.5853591582936,2460.3632804852787,2869.4232883878744,kfold6
82,3,PR,2023-04-19,OK,CR,2023,20.9230769230769,7.296820522912,52.4615384615385,24.9286160353097,23.0769230769231,7.51067616198811,24.6153846153846,7.76250025806185,53.8461538461538,24.8456775377065,55.3846153846154,24.7033683989939,2023-04-19_OK_CR_PR_3,1086.53333333333,717.889023921293,2023-04-19_OK_CR_PR_3,-97.2144596127273,33.9222953272727,3_PR_2023,3_PR,0.6475463306612126,8.956698885632873,0.2710431311725162,0.2591166360857119,0.3575159563456178,0.399006608117407,38.26481546890886,0.3387162346411958,0.545292464137124,0.5930571565556053,-0.0253436634576466,0.1014056972246424,0.4113526370850538,0.3389837231051466,0.1533106105327974,-0.1630302033193263,141.63634738818195,168.3991103659441,106.4524956578853,197.64722082431464,104.01820550361514,95.235022371818,370.0602087520318,684.5101666006761,605.8672192885763,2872.8667669309943,2346.480403461589,1357.274260787541,1235.590269858688,1615.9466255029192,1423.2740873547068,1615.5498907451495,1023.9845471577848,1012.616154351857,1422.4726899014945,1571.9915494838765,1471.1126314574365,kfold6
83,3,PR,2023-05-23,OK,CR,2023,25.1818181818182,11.4264446072974,68.5454545454545,17.4147273097435,27.7272727272727,11.908743922773,30.9090909090909,13.00349603341,69.5454545454545,17.0959857063794,71.8181818181818,15.3741222957161,2023-05-23_OK_CR_PR_3,1146.86666666667,529.100272790202,2023-05-23_OK_CR_PR_3,-97.2144596127273,33.9222953272727,3_PR_2023,3_PR,0.7514336681385767,7.072759466101661,0.3354609638995815,0.2809766356047906,0.5128544221412328,0.4967049465918158,47.21751454816228,0.4544144210638767,0.545414547731574,0.6412321576114153,-0.0467857104460349,0.2174447818842604,0.5391715466366596,0.353926949272096,0.2109386329411529,-0.1334975586463374,141.27335686760628,174.8058545360656,93.06014464192508,208.8002065331074,90.16632746231774,82.42202518873523,348.26167137571167,649.5132561331448,483.6283736645588,3459.5754528227358,2210.877143175075,1103.236737963582,823.0913613017797,2194.4578591388695,1831.9633899813766,1864.7463164787944,1573.8593548269916,1547.8878112722214,1782.5561636442408,2093.963728992066,1963.1135800429397,kfold6
84,3,PR,2023-09-11,OK,CR,2023,11.0,7.14142842854285,29.5263157894737,14.867445499228,12.3684210526316,7.88254419105764,14.7368421052632,9.04827856717728,31.8421052631579,14.7394525674566,33.6842105263158,14.6099381380504,2023-09-11_OK_CR_PR_3,847.933333333333,527.317462888028,2023-09-11_OK_CR_PR_3,-97.2144596127273,33.9222953272727,3_PR_2023,3_PR,0.6028476029299087,11.83164961782782,0.3134487639856013,0.2520991755993521,0.3685714013999766,0.3590080698148878,34.644015309448626,0.2734000337068069,0.5972163814800857,0.5640911773535436,0.0306669539479859,0.0667009893710268,0.3505789979460832,0.3286735461955501,0.1390478957011381,-0.1651472518666394,146.83856411643023,159.47163115135882,108.57124057282772,173.31253615139192,105.62869631588798,98.08478021917792,331.48214880410865,593.0910258922928,687.8533947548635,2689.1239728754745,2416.082576430088,1275.8398845924833,2744.587886318558,3377.4685717074653,2678.203486147662,2605.077851510484,2930.293287940599,2586.3513472566447,2664.0541208339246,2746.1433916067795,2819.5774018043858,kfold6
86,4,AD,2023-05-23,OK,RR,2023,23.5555555555556,9.68874578424859,71.3333333333333,13.3877096334948,25.3703703703704,10.2774890234327,26.2962962962963,10.7946383229924,72.962962962963,12.7293769304329,74.8148148148148,12.8213674928794,2023-05-23_OK_RR_AD_4,756.933333333333,285.66102055875,2023-05-23_OK_RR_AD_4,-97.275215726,33.890709225,4_AD_2023,4_AD,0.5535401910056834,10.681908529127671,0.2299410695989981,0.2673774292165682,0.1992059225730112,0.3303375215880721,31.823371503440903,0.26304393613333,0.5733024578492262,0.5772147983820598,0.0009880789353861,-0.030572775311042,0.3478409550747288,0.3581845449017211,0.1133122188027961,-0.2150926909473238,152.72475805401783,170.9855999414889,117.88901946061377,189.1523154123808,114.85926236293976,105.97592919881538,511.0504370673776,745.7270724067832,749.714358001107,2580.7279183208607,2778.7873911797315,1752.2068508260527,1182.6240430479274,1082.3173280812362,704.0165281419187,560.2164010329983,581.7201919545537,609.4246313863387,733.5681574912986,900.503115845381,862.5736961442532,kfold5
88,4,AD,2023-06-20,OK,RR,2023,29.6785714285714,6.41210412930727,51.7857142857143,9.32283990613074,32.1428571428571,6.86221153054517,34.2857142857143,7.41798187018916,53.5714285714286,9.79957887012223,54.6428571428571,9.99338405484973,2023-06-20_OK_RR_AD_4,1581.66666666667,423.253336273521,2023-06-20_OK_RR_AD_4,-97.275215726,33.890709225,4_AD_2023,4_AD,0.4502556662544027,13.240680637749614,0.2122083198797758,0.2758525471901747,0.0811896857972155,0.2833227859279666,27.069802374794087,0.2124577384421667,0.6004896900272015,0.5511898666269296,0.0537622513172256,-0.1329739470075617,0.2858714666247164,0.4124281565501173,0.0933919947182136,-0.2792979201311724,150.99013511354724,160.72615312274613,122.88855022009284,171.5062975734357,120.53773911046818,113.31676932423156,577.5838601244053,856.3995844198677,997.5525067571556,2625.8691340264872,3442.359777139738,2241.5873500662706,863.293408483094,611.594452032151,315.77926337936333,429.75387068852797,297.3289263171151,321.78310602430776,301.77548306608884,810.528565556694,772.1989057363427,kfold5
92,4,AD,2023-04-17,OK,RR,2023,8.16666666666667,4.46506232982199,29.9,19.6053300282663,9.83333333333333,4.25143653882757,12.0,4.06838102172486,31.8333333333333,19.673338046327,34.0,20.4433616238318,2023-04-17_OK_RR_AD_4,851.066666666667,272.02443027542,2023-04-17_OK_RR_AD_4,-97.275215726,33.890709225,4_AD_2023,4_AD,0.4714199652318552,12.432176207751038,0.2087823370854676,0.2668281962076774,0.0989318446936657,0.283335397924955,27.26080300804773,0.2092643982597045,0.6003953741740964,0.5540729922908461,0.0461846099342451,-0.1123269941434084,0.2784489462868177,0.3749542580936228,0.0931554198995154,-0.2492010853925645,148.88148974353263,160.52159366701315,123.14434548721252,173.62824315323317,121.05065323569664,113.27004788581048,483.3686692271535,770.7439640307076,885.2725028760741,2462.5700745398367,3083.133436520929,2016.3183917409904,1146.6419469207794,898.6058130062991,626.8539878549846,786.1676870228084,675.8689416398589,719.6353260137573,660.1732724695678,777.5790885935928,893.3883246950622,kfold5
93,4,AD,2023-09-13,OK,RR,2023,19.3666666666667,7.44396693156014,44.3333333333333,8.18465061851307,21.3333333333333,7.18395402284138,24.3333333333333,6.78910553924363,46.1666666666667,8.16672531060342,48.0,8.46901044579793,2023-09-13_OK_RR_AD_4,1899.12,467.937294944526,2023-09-13_OK_RR_AD_4,-97.275215726,33.890709225,4_AD_2023,4_AD,0.4005159336232283,17.24501466384128,0.2520495532638937,0.2352377280062814,0.1575282128336786,0.2570562724655893,24.56618494341824,0.1812183753503321,0.5621340637686985,0.478048829563693,0.0879146936373757,-0.096995234607791,0.2481869423527704,0.4076529901680938,0.0928968304836802,-0.2354946231017922,143.92145696286158,149.00996768073816,119.19545923178296,155.81502175020788,117.48433337057652,111.58914721575476,570.5859580235158,896.441403622097,1137.43946837799,2656.9816451297365,3188.516820460097,1899.3985033345568,1413.2335599039307,1345.1682180941305,1236.423795814894,1323.9994044704686,1395.3395331692336,1296.466964629325,1137.1319657363613,1625.589510224997,1421.9260966524623,kfold5
95,4,AD,2023-07-18,OK,RR,2023,28.2413793103448,8.44162802685847,48.1724137931034,8.56099529225946,29.4827586206897,8.79781096821887,30.6896551724138,9.23155863745919,50.1724137931034,8.91254719689864,52.4137931034483,9.50758058971633,2023-07-18_OK_RR_AD_4,1043.33333333333,447.80364744681,2023-07-18_OK_RR_AD_4,-97.275215726,33.890709225,4_AD_2023,4_AD,0.6124055336001628,10.529598556801778,0.2805535863356753,0.2866967833458961,0.3137644725551388,0.3933358109818037,37.47549283721828,0.3319264504832878,0.583437469982036,0.589484048485023,-0.0034662931273969,0.0369723440776455,0.40409450312933,0.3771841058410535,0.1535016526736822,-0.2009425764901863,142.89224285915657,164.53382105624638,105.57538728993984,189.44001480212776,103.0305788958392,95.02849916122346,422.5968952712762,737.897313104233,727.4870085709002,3021.253973682623,2811.261332665485,1580.9076846175294,1045.8141783324636,1493.5921370509334,1370.4031531591886,1396.0151353867257,1496.4320201873647,1476.302894472011,1429.5451526457077,1420.985160695232,1597.5510598899896,kfold5
96,4,AD,2023-08-15,OK,RR,2023,25.0666666666667,6.42158715655214,48.4,10.7144761887831,27.0,6.24223655762735,29.0,6.61763578993857,50.0,10.9071314854722,52.3333333333333,11.6510568806775,2023-08-15_OK_RR_AD_4,1469.86666666667,349.491760513272,2023-08-15_OK_RR_AD_4,-97.275215726,33.890709225,4_AD_2023,4_AD,0.4912839005307218,15.183870019618372,0.2863639222534891,0.2453535604893702,0.2841737596075538,0.3276694241001643,31.104258975247912,0.2587604404830239,0.55292252433342,0.4935319905437917,0.0538806669593977,-0.0013616372526642,0.3166805234638297,0.4080076805133927,0.1310934074300633,-0.2092225323622902,136.5666828138545,148.07159460354566,107.63700242495668,164.05251393932878,105.99603285476314,99.39265289424932,479.1794409509279,867.0817182836616,1029.239253248372,3001.857419481141,3018.3160940309344,1679.5823321385983,1319.2769650508185,2144.9704843429877,1990.0114755444433,1972.4803155692102,2030.5959088147433,1953.7423289909473,1816.5073899294966,1719.6788787442786,1717.8521330957594,kfold5
98,4,AD,2023-10-11,OK,RR,2023,14.6666666666667,5.99616735828027,35.2666666666667,8.59002361737885,16.5,6.03866849904673,19.3333333333333,6.91491807283521,36.8333333333333,8.65859482640319,39.3333333333333,9.44433175501849,2023-10-11_OK_RR_AD_4,1307.93333333333,251.367003933823,2023-10-11_OK_RR_AD_4,-97.275215726,33.890709225,4_AD_2023,4_AD,0.4569007741072334,13.375435859866318,0.2195309441579865,0.2655271781877546,0.0703585912651705,0.2474026376397904,24.2783367883047,0.1685901326311475,0.6202410101045275,0.569850235465514,0.0549760113189382,-0.1510839075516435,0.2406411720080494,0.3233971743640119,0.0741433518906868,-0.227786845207558,155.0314145157825,163.97891809815076,130.76540227588836,173.29300275099848,128.35764734392706,120.48836525777206,428.398764105481,649.875808953541,759.3529945451526,2048.7180888745897,2783.099801141192,1785.3038987595924,1772.730147286753,1356.439702511082,1260.972110199264,1364.2051220643298,1258.0152241369315,1358.6258214731065,1433.191207708442,1377.1371122565176,1373.6119467257101,kfold5
102,4,PR,2023-05-22,OK,RR,2023,24.7692307692308,7.15713737360234,63.8846153846154,18.0184947719324,26.9230769230769,7.62586691162691,29.2307692307692,8.90980445265862,65.5769230769231,17.794770191094,67.3076923076923,18.2335278665852,2023-05-22_OK_RR_PR_4,730.266666666667,433.543071293576,2023-05-22_OK_RR_PR_4,-97.280600263,33.893944603,4_PR_2023,4_PR,0.5763673414263093,11.42710342198244,0.2717390551142596,0.2784072516083002,0.2625029855265454,0.3503783913049045,33.645801225645286,0.2892992362031895,0.5644373892964237,0.583438228865226,-0.01460791938076,-0.0086987751105893,0.3698997261799801,0.356413186954258,0.1255219923013214,-0.1990941149252616,147.83923904208703,170.2554112414673,113.51231937548232,193.9244195049713,110.74076232554792,101.54182786042088,496.0904344259791,758.6877981750316,717.4399143494993,2681.7771805051,2724.58314562799,1564.2047095065093,1211.4329859815998,1235.0680087916421,948.8833053281376,1061.5291939499095,1016.5840124065638,1044.8074567065491,1069.1870768678714,1304.5459094688645,1236.3564447671183,kfold4
106,4,PR,2023-04-17,OK,RR,2023,8.16666666666667,4.46506232982199,30.0666666666667,20.0962053946602,9.83333333333333,4.25143653882757,12.0,4.06838102172486,32.0,20.154575077429,34.0,20.4433616238318,2023-04-17_OK_RR_PR_4,578.533333333333,217.570390142286,2023-04-17_OK_RR_PR_4,-97.280600263,33.893944603,4_PR_2023,4_PR,0.4238827275783121,14.81038067889278,0.225043042103466,0.2630263845299062,0.0927510119066452,0.2636744776254353,25.2358403814356,0.1910726288129405,0.588462847366861,0.5285147973727358,0.0646676563969208,-0.1350025062088661,0.2579905025203883,0.3998188620059736,0.0867610906616835,-0.2622004185122318,146.6324389224119,155.7686865135824,123.40120148565842,166.62602568040202,121.6839793150805,114.6800619691535,547.1947259977887,857.9935981228477,1021.1039404690569,2524.7000669895383,3308.7936836866397,2095.0400672227606,1109.7418876572078,1031.337207756272,1052.6217142934859,1104.7450474150453,951.6397810056628,950.3003474569916,784.253413078281,831.7658763817342,818.7177316911478,kfold4
107,4,PR,2023-08-14,OK,RR,2023,23.4137931034483,6.50558683736695,48.9310344827586,11.6310269614226,25.8620689655172,6.82288239221013,27.9310344827586,6.19868093389207,51.7241379310345,11.3606355195855,53.7931034482759,11.7758205972627,2023-08-14_OK_RR_PR_4,1055.6,597.709494654385,2023-08-14_OK_RR_PR_4,-97.280600263,33.893944603,4_PR_2023,4_PR,0.4084874727522883,18.13629888901696,0.2760011484299118,0.2295777900121761,0.2302829537885402,0.2878482835526785,27.192452292388545,0.2234703008606519,0.52459196031358,0.4482039250393053,0.0771899316114014,-0.0482641156014142,0.2762200542715011,0.4609154844851673,0.1148397131618041,-0.2392053174394917,132.56432420978982,141.0556701988612,109.28275451131084,154.2414168887823,108.50108931536872,102.7064721894685,612.3042373999313,1071.1849707708254,1310.1453417444177,3120.8961662758925,3436.3707889098264,1952.7111072962296,894.4576201799584,1828.0979055703344,1448.097681809949,1703.1144382621808,1412.5086495756773,1472.7926811610494,1515.1833987342861,1964.8514900047157,2054.591255049223,kfold4
