Plot,time,NDVI,DFI,NDTI,SATVI,NDII7,SAVI,RDVI,MTVI1,NCI,NDCI,PSRI,NDWI,EVI,TCBI,TCGI,TCWI,BAI_126,BAI_136,BAI_146,BAI_236,BAI_246,BAI_346,BLUE,GREEN,RED,NIR1,SWIR1,SWIR2,FMASK,SZA,SAA,VZA,VAA,maskcov_pct,ATSA
112_2020,2020-10-08,0.725445434794223,8.774999949870255,0.3807099544653637,0.2741677579200259,0.5400459385482141,0.46930617965666366,44.67167185601123,0.41197800000000007,0.5556792063354782,0.6141434460736537,-0.031010842775548657,0.2006010575339061,0.4742664030659022,0.33818997500000003,0.19831563500000005,-0.12639263,133.99633256336534,163.27954649057233,93.78398945061059,199.1821309406493,91.48288470731146,83.7376285651747,252.5,622.0,520.5,3271.5,2179.5,977.5,,,,,,,
112_2020,2020-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112_2020,2020-10-15,0.7405954457671691,8.064047468847102,0.3708625804599375,0.28546966193836343,0.5171281982345297,0.4656645746027374,44.488448969936755,0.399582,0.5894073124525083,0.6462072449324787,-0.03008140221087918,0.18099752141583686,0.4738511336059112,0.32563237500000003,0.19195998,-0.132572605,139.1727626948013,167.3567178215195,96.17355381363643,198.879014716047,93.4796173205543,85.60319097850314,246.5,562.5,468.0,3140.5,2178.0,999.5,,,,,,,
112_2020,2020-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112_2020,2020-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112_2020,2020-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112_2020,2020-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112_2020,2020-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112_2020,2020-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112_2020,2020-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
