Plot,time,NDVI,DFI,NDTI,SATVI,NDII7,SAVI,RDVI,MTVI1,NCI,NDCI,PSRI,NDWI,EVI,TCBI,TCGI,TCWI,BAI_126,BAI_136,BAI_146,BAI_236,BAI_246,BAI_346,BLUE,GREEN,RED,NIR1,SWIR1,SWIR2,FMASK,SZA,SAA,VZA,VAA,maskcov_pct,ATSA
FE-21,2023-06-25,0.4310295382850588,9.90586237498954,0.1422986708365911,0.2150700246802782,0.0641927916400085,0.2656415694591728,25.452650078969054,0.1970879999999999,0.5419525065963061,0.4931016862544711,0.0496993987975951,-0.0788259184050212,0.2645754119138149,0.38750195,0.0838321399999999,-0.24303546,148.0850618527985,159.68301208843562,125.37560638644057,172.93419394686256,123.63806291294031,115.97384659496277,566.0,868.0,992.0,2495.0,2922.0,2194.0,,,,,,,
FE-21,2023-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FE-21,2023-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FE-21,2023-07-03,0.471624266144814,8.536497893481116,0.13491743858236,0.2132093803491955,0.101255230125523,0.295033228401539,28.206916474267462,0.2240519999999999,0.5475013728720484,0.4977411639649216,0.0459726443768997,-0.0341284403669724,0.2908720990378978,0.38542761,0.09988229,-0.23349633,146.680500081647,158.98064068223204,120.75209353689532,173.3528788418319,118.83166906093956,111.29090114564322,507.0,824.0,945.0,2632.0,2818.0,2148.0,,,,,,,
FE-21,2023-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FE-21,2023-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FE-21,2023-07-10,0.5054667788057191,9.891738215496757,0.1772503741714774,0.2288144759698899,0.1651117379041006,0.315688105521186,30.18868334635864,0.251364,0.5371300949190396,0.5147180192572215,0.0197392923649906,-0.0125045972784111,0.3248765721287253,0.378826,0.1096571,-0.21627066,148.08835864904907,163.99608458847746,117.65458531420111,181.63050339074616,115.20742544224647,106.86974970011605,547.0,829.0,882.0,2685.0,2753.0,1924.0,,,,,,,
FE-21,2023-07-11,0.4910688140556369,8.681475220983877,0.1457051961823966,0.2199534422403734,0.1166666666666666,0.2989304812834225,28.697080011236388,0.2251079999999999,0.559018759018759,0.5131652661064425,0.0412411626080125,-0.0295406899180484,0.2928234677841801,0.36607557,0.10120455,-0.22243941,147.16313434054396,160.13833423962328,120.73429717734318,175.05013866262237,118.70711089686372,110.9166648504983,459.0,764.0,869.0,2546.0,2701.0,2014.0,,,,,,,
FE-21,2023-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FE-21,2023-07-15,0.4587701898554831,10.566964680888727,0.1660516605166051,0.2203252301397885,0.1171875,0.2847344354555048,27.253420654589892,0.215508,0.5431361909929463,0.4972361147670439,0.0439005439005439,-0.0498338870431893,0.2886638376778518,0.38289301,0.09489827,-0.2283505699999999,150.038258026627,161.1558337604016,121.78041877393213,173.34293694552423,119.3860588060682,111.64768511855134,571.0,842.0,955.0,2574.0,2844.0,2034.0,,,,,,,
FE-21,2023-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FE-21,2023-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FE-21,2023-07-25,0.4182381813484888,12.240634811220009,0.1753686727779992,0.1978723140495867,0.1404237640216036,0.2737571863375043,26.02167587998904,0.198972,0.5295643153526971,0.447361963190184,0.0797814207650273,-0.035827186512118,0.2656973118456035,0.40890425,0.09773004,-0.22829751,143.47786244538,150.16600669221114,118.07300971950043,158.72025042982114,116.35999391575562,110.20721376693766,569.0,907.0,1126.0,2745.0,2949.0,2069.0,,,,,,,
FE-21,2023-07-27,0.4414220307029356,10.37421154326999,0.1545402188519869,0.216635957540911,0.0971709717097171,0.2821645816595891,26.897782591174906,0.210744,0.5492014425553838,0.4871414441147378,0.0605381165919282,-0.0582438852718634,0.2792068413341964,0.40344837,0.09571662,-0.24489622,147.1610622387032,156.57200089585749,121.01284128116944,167.58630032514037,119.04123688457582,112.06295057735213,563.0,875.0,1037.0,2676.0,3007.0,2202.0,,,,,,,
FE-21,2023-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FE-21,2023-07-30,0.3974433468913422,11.421137736927212,0.1526566217287867,0.206768067978533,0.0590048436811977,0.2430703624733476,23.317429072420403,0.168444,0.5458654613134805,0.4741379310344827,0.0760914760914761,-0.0945030120481927,0.2389185790631877,0.38264129,0.07554075,-0.23882572,149.98180909055517,156.6677608487867,127.208492493749,164.37808775493212,125.31508391087426,118.67825510608704,575.0,854.0,1037.0,2405.0,2907.0,2137.0,,,,,,,
FE-21,2023-08-04,0.4748073503260225,11.727670965584108,0.1971229489772982,0.2224908527313137,0.1642489471221338,0.2869596369715786,27.579727613272183,0.216492,0.5401966454598034,0.5007044237813468,0.0365755627009646,-0.0339739856338575,0.2869630638053954,0.35963911,0.0973187,-0.20552518,147.2024229484964,160.23454885904542,120.45599372793788,174.8185786009906,118.2878420962858,110.18080436769336,513.0,795.0,886.0,2488.0,2663.0,1786.0,,,,,,,
