"year","vegtype","siteno","growthform","plot","g.m2","season","shape","radius_m","lat","long"
2018,"wbs",5,"grass",23,5.2,"peak.production","circular",60,43.172316258,-116.7162871
2018,"wbs",5,"grass",24,12.28,"peak.production","circular",60,43.172316258,-116.7162871
2018,"wbs",5,"grass",25,11.65,"peak.production","circular",60,43.172316258,-116.7162871
2018,"wbs",5,"grass",26,11.17,"peak.production","circular",60,43.172316258,-116.7162871
2018,"wbs",5,"grass",27,3.99,"peak.production","circular",60,43.172316258,-116.7162871
2018,"wbs",5,"grass",28,30.41,"peak.production","circular",60,43.172316258,-116.7162871
2018,"wbs",5,"grass",29,36.04,"peak.production","circular",60,43.172316258,-116.7162871
2018,"wbs",5,"grass",30,3.21,"peak.production","circular",60,43.172316258,-116.7162871
2018,"los",1,"forb",21,207.34,"peak.production","circular",60,43.14323135,-116.7361871
2018,"los",1,"forb",22,6.46,"peak.production","circular",60,43.14323135,-116.7361871
2018,"los",1,"forb",23,34.48,"peak.production","circular",60,43.14323135,-116.7361871
2018,"los",1,"forb",24,2.12,"peak.production","circular",60,43.14323135,-116.7361871
2018,"los",1,"forb",25,25.81,"peak.production","circular",60,43.14323135,-116.7361871
2018,"los",1,"forb",26,12.79,"peak.production","circular",60,43.14323135,-116.7361871
2018,"los",1,"forb",28,0.85,"peak.production","circular",60,43.14323135,-116.7361871
2018,"los",1,"forb",29,2.48,"peak.production","circular",60,43.14323135,-116.7361871
2018,"los",1,"forb",30,19.15,"peak.production","circular",60,43.14323135,-116.7361871
2018,"los",1,"grass",21,16.97,"peak.production","circular",60,43.14323135,-116.7361871
2018,"los",1,"grass",22,13.74,"peak.production","circular",60,43.14323135,-116.7361871
2018,"los",1,"grass",23,26.74,"peak.production","circular",60,43.14323135,-116.7361871
2018,"los",1,"grass",24,33.56,"peak.production","circular",60,43.14323135,-116.7361871
2018,"los",1,"grass",25,21.44,"peak.production","circular",60,43.14323135,-116.7361871
2018,"los",1,"grass",26,13.01,"peak.production","circular",60,43.14323135,-116.7361871
2018,"los",1,"grass",27,25.55,"peak.production","circular",60,43.14323135,-116.7361871
2018,"los",1,"grass",28,11.27,"peak.production","circular",60,43.14323135,-116.7361871
2018,"los",1,"grass",29,19.39,"peak.production","circular",60,43.14323135,-116.7361871
2018,"los",1,"grass",30,11.71,"peak.production","circular",60,43.14323135,-116.7361871
2018,"los",2,"forb",21,14.94,"peak.production","circular",60,43.127015833,-116.7368355
2018,"los",2,"forb",22,6.8,"peak.production","circular",60,43.127015833,-116.7368355
2018,"los",2,"forb",23,39.08,"peak.production","circular",60,43.127015833,-116.7368355
2018,"los",2,"forb",24,42.12,"peak.production","circular",60,43.127015833,-116.7368355
2018,"los",2,"forb",25,4.29,"peak.production","circular",60,43.127015833,-116.7368355
2018,"los",2,"forb",26,20.26,"peak.production","circular",60,43.127015833,-116.7368355
2018,"los",2,"forb",27,21.67,"peak.production","circular",60,43.127015833,-116.7368355
2018,"los",2,"forb",28,5.85,"peak.production","circular",60,43.127015833,-116.7368355
2018,"los",2,"forb",29,25.29,"peak.production","circular",60,43.127015833,-116.7368355
2018,"los",2,"forb",30,3.59,"peak.production","circular",60,43.127015833,-116.7368355
2018,"los",2,"grass",21,55.78,"peak.production","circular",60,43.127015833,-116.7368355
2018,"los",2,"grass",22,13.86,"peak.production","circular",60,43.127015833,-116.7368355
2018,"los",2,"grass",23,53.62,"peak.production","circular",60,43.127015833,-116.7368355
2018,"los",2,"grass",24,35.82,"peak.production","circular",60,43.127015833,-116.7368355
2018,"los",2,"grass",25,62.01,"peak.production","circular",60,43.127015833,-116.7368355
2018,"los",2,"grass",26,11.89,"peak.production","circular",60,43.127015833,-116.7368355
2018,"los",2,"grass",27,51.26,"peak.production","circular",60,43.127015833,-116.7368355
2018,"los",2,"grass",28,15.83,"peak.production","circular",60,43.127015833,-116.7368355
2018,"los",2,"grass",29,27.88,"peak.production","circular",60,43.127015833,-116.7368355
2018,"los",2,"grass",30,27.92,"peak.production","circular",60,43.127015833,-116.7368355
2018,"los",3,"forb",21,13.64,"peak.production","circular",60,43.128021228,-116.7388411
2018,"los",3,"forb",22,73.75,"peak.production","circular",60,43.128021228,-116.7388411
2018,"los",3,"forb",23,0.29,"peak.production","circular",60,43.128021228,-116.7388411
2018,"los",3,"forb",24,54.92,"peak.production","circular",60,43.128021228,-116.7388411
2018,"los",3,"forb",25,9.17,"peak.production","circular",60,43.128021228,-116.7388411
2018,"los",3,"forb",26,3.36,"peak.production","circular",60,43.128021228,-116.7388411
2018,"los",3,"forb",28,3.97,"peak.production","circular",60,43.128021228,-116.7388411
2018,"los",3,"forb",29,7.46,"peak.production","circular",60,43.128021228,-116.7388411
2018,"los",3,"forb",30,32.63,"peak.production","circular",60,43.128021228,-116.7388411
2018,"los",3,"grass",21,34.15,"peak.production","circular",60,43.128021228,-116.7388411
2018,"los",3,"grass",22,32.35,"peak.production","circular",60,43.128021228,-116.7388411
2018,"los",3,"grass",23,55.14,"peak.production","circular",60,43.128021228,-116.7388411
2018,"los",3,"grass",24,38.96,"peak.production","circular",60,43.128021228,-116.7388411
2018,"los",3,"grass",25,85.58,"peak.production","circular",60,43.128021228,-116.7388411
2018,"los",3,"grass",26,29.43,"peak.production","circular",60,43.128021228,-116.7388411
2018,"los",3,"grass",27,26.6,"peak.production","circular",60,43.128021228,-116.7388411
2018,"los",3,"grass",28,28.37,"peak.production","circular",60,43.128021228,-116.7388411
2018,"los",3,"grass",29,5.31,"peak.production","circular",60,43.128021228,-116.7388411
2018,"los",3,"grass",30,36.39,"peak.production","circular",60,43.128021228,-116.7388411
2018,"los",4,"forb",21,0.860000000000001,"peak.production","circular",60,43.124853241,-116.7540157
2018,"los",4,"forb",22,8.74,"peak.production","circular",60,43.124853241,-116.7540157
2018,"los",4,"forb",23,2.09,"peak.production","circular",60,43.124853241,-116.7540157
2018,"los",4,"forb",24,1.82,"peak.production","circular",60,43.124853241,-116.7540157
2018,"los",4,"forb",25,17.7,"peak.production","circular",60,43.124853241,-116.7540157
2018,"los",4,"forb",26,6.81,"peak.production","circular",60,43.124853241,-116.7540157
2018,"los",4,"forb",27,2.08,"peak.production","circular",60,43.124853241,-116.7540157
2018,"los",4,"forb",28,3.33,"peak.production","circular",60,43.124853241,-116.7540157
2018,"los",4,"forb",29,37.51,"peak.production","circular",60,43.124853241,-116.7540157
2018,"los",4,"forb",30,81.25,"peak.production","circular",60,43.124853241,-116.7540157
2018,"los",4,"grass",21,29,"peak.production","circular",60,43.124853241,-116.7540157
2018,"los",4,"grass",22,31.33,"peak.production","circular",60,43.124853241,-116.7540157
2018,"los",4,"grass",23,15.86,"peak.production","circular",60,43.124853241,-116.7540157
2018,"los",4,"grass",24,113.32,"peak.production","circular",60,43.124853241,-116.7540157
2018,"los",4,"grass",25,64.3,"peak.production","circular",60,43.124853241,-116.7540157
2018,"los",4,"grass",26,24.84,"peak.production","circular",60,43.124853241,-116.7540157
2018,"los",4,"grass",27,5.06,"peak.production","circular",60,43.124853241,-116.7540157
2018,"los",4,"grass",28,72.79,"peak.production","circular",60,43.124853241,-116.7540157
2018,"los",4,"grass",29,56.08,"peak.production","circular",60,43.124853241,-116.7540157
2018,"los",4,"grass",30,31.8,"peak.production","circular",60,43.124853241,-116.7540157
2018,"los",5,"forb",22,4.96,"peak.production","circular",60,43.127137719,-116.7549636
2018,"los",5,"forb",23,4.16,"peak.production","circular",60,43.127137719,-116.7549636
2018,"los",5,"forb",24,7.69,"peak.production","circular",60,43.127137719,-116.7549636
2018,"los",5,"forb",25,7.32,"peak.production","circular",60,43.127137719,-116.7549636
2018,"los",5,"forb",26,0.57,"peak.production","circular",60,43.127137719,-116.7549636
2018,"los",5,"forb",27,1.09,"peak.production","circular",60,43.127137719,-116.7549636
2018,"los",5,"forb",28,4.51,"peak.production","circular",60,43.127137719,-116.7549636
2018,"los",5,"forb",29,8.19,"peak.production","circular",60,43.127137719,-116.7549636
2018,"los",5,"forb",30,1.15,"peak.production","circular",60,43.127137719,-116.7549636
2018,"los",5,"grass",21,19.86,"peak.production","circular",60,43.127137719,-116.7549636
2018,"los",5,"grass",22,110.91,"peak.production","circular",60,43.127137719,-116.7549636
2018,"los",5,"grass",23,14.25,"peak.production","circular",60,43.127137719,-116.7549636
2018,"los",5,"grass",24,4.76,"peak.production","circular",60,43.127137719,-116.7549636
2018,"los",5,"grass",25,6.03,"peak.production","circular",60,43.127137719,-116.7549636
2018,"los",5,"grass",26,26.77,"peak.production","circular",60,43.127137719,-116.7549636
2018,"los",5,"grass",27,6.17,"peak.production","circular",60,43.127137719,-116.7549636
2018,"los",5,"grass",28,99.06,"peak.production","circular",60,43.127137719,-116.7549636
2018,"los",5,"grass",29,9.91,"peak.production","circular",60,43.127137719,-116.7549636
2018,"los",5,"grass",30,7.8,"peak.production","circular",60,43.127137719,-116.7549636
2018,"mbs",1,"forb",21,69.08,"peak.production","circular",60,43.064119139,-116.7489159
2018,"mbs",1,"forb",22,25.44,"peak.production","circular",60,43.064119139,-116.7489159
2018,"mbs",1,"forb",23,51.93,"peak.production","circular",60,43.064119139,-116.7489159
2018,"mbs",1,"forb",24,35.56,"peak.production","circular",60,43.064119139,-116.7489159
2018,"mbs",1,"forb",25,60.22,"peak.production","circular",60,43.064119139,-116.7489159
2018,"mbs",1,"forb",26,49,"peak.production","circular",60,43.064119139,-116.7489159
2018,"mbs",1,"forb",27,60.69,"peak.production","circular",60,43.064119139,-116.7489159
2018,"mbs",1,"forb",28,7.94,"peak.production","circular",60,43.064119139,-116.7489159
2018,"mbs",1,"forb",29,26.88,"peak.production","circular",60,43.064119139,-116.7489159
2018,"mbs",1,"forb",30,66.23,"peak.production","circular",60,43.064119139,-116.7489159
2018,"mbs",1,"grass",21,4.52,"peak.production","circular",60,43.064119139,-116.7489159
2018,"mbs",1,"grass",22,62.81,"peak.production","circular",60,43.064119139,-116.7489159
2018,"mbs",1,"grass",23,50.42,"peak.production","circular",60,43.064119139,-116.7489159
2018,"mbs",1,"grass",24,2.45,"peak.production","circular",60,43.064119139,-116.7489159
2018,"mbs",1,"grass",25,23.44,"peak.production","circular",60,43.064119139,-116.7489159
2018,"mbs",1,"grass",26,4.91,"peak.production","circular",60,43.064119139,-116.7489159
2018,"mbs",1,"grass",27,10.8,"peak.production","circular",60,43.064119139,-116.7489159
2018,"mbs",1,"grass",28,16.27,"peak.production","circular",60,43.064119139,-116.7489159
2018,"mbs",1,"grass",29,11.32,"peak.production","circular",60,43.064119139,-116.7489159
2018,"mbs",1,"grass",30,6.01,"peak.production","circular",60,43.064119139,-116.7489159
2018,"mbs",2,"forb",21,72.79,"peak.production","circular",60,43.072781143,-116.7701807
2018,"mbs",2,"forb",22,0.26,"peak.production","circular",60,43.072781143,-116.7701807
2018,"mbs",2,"forb",23,10.24,"peak.production","circular",60,43.072781143,-116.7701807
2018,"mbs",2,"forb",24,7.83,"peak.production","circular",60,43.072781143,-116.7701807
2018,"mbs",2,"forb",25,15.94,"peak.production","circular",60,43.072781143,-116.7701807
2018,"mbs",2,"forb",26,1.65,"peak.production","circular",60,43.072781143,-116.7701807
2018,"mbs",2,"forb",27,51.18,"peak.production","circular",60,43.072781143,-116.7701807
2018,"mbs",2,"forb",28,30.22,"peak.production","circular",60,43.072781143,-116.7701807
2018,"mbs",2,"forb",29,5.43,"peak.production","circular",60,43.072781143,-116.7701807
2018,"mbs",2,"forb",30,91.69,"peak.production","circular",60,43.072781143,-116.7701807
2018,"mbs",2,"grass",21,24.08,"peak.production","circular",60,43.072781143,-116.7701807
2018,"mbs",2,"grass",22,0.859999999999999,"peak.production","circular",60,43.072781143,-116.7701807
2018,"mbs",2,"grass",23,11.14,"peak.production","circular",60,43.072781143,-116.7701807
2018,"mbs",2,"grass",24,26.91,"peak.production","circular",60,43.072781143,-116.7701807
2018,"mbs",2,"grass",25,35.56,"peak.production","circular",60,43.072781143,-116.7701807
2018,"mbs",2,"grass",26,30.19,"peak.production","circular",60,43.072781143,-116.7701807
2018,"mbs",2,"grass",27,2.19,"peak.production","circular",60,43.072781143,-116.7701807
2018,"mbs",2,"grass",28,11.35,"peak.production","circular",60,43.072781143,-116.7701807
2018,"mbs",2,"grass",29,25.8,"peak.production","circular",60,43.072781143,-116.7701807
2018,"mbs",2,"grass",30,7.52,"peak.production","circular",60,43.072781143,-116.7701807
2018,"mbs",3,"forb",21,58.52,"peak.production","circular",60,43.071059894,-116.769988
2018,"mbs",3,"forb",22,25.8,"peak.production","circular",60,43.071059894,-116.769988
2018,"mbs",3,"forb",23,58.86,"peak.production","circular",60,43.071059894,-116.769988
2018,"mbs",3,"forb",24,13.67,"peak.production","circular",60,43.071059894,-116.769988
2018,"mbs",3,"forb",25,11.55,"peak.production","circular",60,43.071059894,-116.769988
2018,"mbs",3,"forb",26,15.02,"peak.production","circular",60,43.071059894,-116.769988
2018,"mbs",3,"forb",27,25.77,"peak.production","circular",60,43.071059894,-116.769988
2018,"mbs",3,"forb",28,4.21,"peak.production","circular",60,43.071059894,-116.769988
2018,"mbs",3,"forb",29,76.2,"peak.production","circular",60,43.071059894,-116.769988
2018,"mbs",3,"forb",30,69.83,"peak.production","circular",60,43.071059894,-116.769988
2018,"mbs",3,"grass",21,20.19,"peak.production","circular",60,43.071059894,-116.769988
2018,"mbs",3,"grass",22,25.57,"peak.production","circular",60,43.071059894,-116.769988
2018,"mbs",3,"grass",23,10.09,"peak.production","circular",60,43.071059894,-116.769988
2018,"mbs",3,"grass",24,17.47,"peak.production","circular",60,43.071059894,-116.769988
2018,"mbs",3,"grass",25,16.92,"peak.production","circular",60,43.071059894,-116.769988
2018,"mbs",3,"grass",26,8.77,"peak.production","circular",60,43.071059894,-116.769988
2018,"mbs",3,"grass",27,4.68,"peak.production","circular",60,43.071059894,-116.769988
2018,"mbs",3,"grass",28,30.46,"peak.production","circular",60,43.071059894,-116.769988
2018,"mbs",3,"grass",29,10.23,"peak.production","circular",60,43.071059894,-116.769988
2018,"mbs",3,"grass",30,3.85,"peak.production","circular",60,43.071059894,-116.769988
2018,"mbs",4,"forb",21,9.11,"peak.production","circular",60,43.073200952,-116.761991
2018,"mbs",4,"forb",22,58.63,"peak.production","circular",60,43.073200952,-116.761991
2018,"mbs",4,"forb",23,72.21,"peak.production","circular",60,43.073200952,-116.761991
2018,"mbs",4,"forb",24,124.85,"peak.production","circular",60,43.073200952,-116.761991
2018,"mbs",4,"forb",26,104.94,"peak.production","circular",60,43.073200952,-116.761991
2018,"mbs",4,"forb",27,93.28,"peak.production","circular",60,43.073200952,-116.761991
2018,"mbs",4,"forb",28,72.88,"peak.production","circular",60,43.073200952,-116.761991
2018,"mbs",4,"forb",29,136.04,"peak.production","circular",60,43.073200952,-116.761991
2018,"mbs",4,"forb",30,48.84,"peak.production","circular",60,43.073200952,-116.761991
2018,"mbs",4,"grass",21,37.5,"peak.production","circular",60,43.073200952,-116.761991
2018,"mbs",4,"grass",22,22.73,"peak.production","circular",60,43.073200952,-116.761991
2018,"mbs",4,"grass",24,31.67,"peak.production","circular",60,43.073200952,-116.761991
2018,"mbs",4,"grass",26,4.43,"peak.production","circular",60,43.073200952,-116.761991
2018,"mbs",4,"grass",27,39.82,"peak.production","circular",60,43.073200952,-116.761991
2018,"mbs",4,"grass",28,20.33,"peak.production","circular",60,43.073200952,-116.761991
2018,"mbs",4,"grass",29,42.16,"peak.production","circular",60,43.073200952,-116.761991
2018,"mbs",4,"grass",30,35.74,"peak.production","circular",60,43.073200952,-116.761991
2018,"mbs",5,"forb",21,67.44,"peak.production","circular",60,43.07346037,-116.7602584
2018,"mbs",5,"forb",22,21.67,"peak.production","circular",60,43.07346037,-116.7602584
2018,"mbs",5,"forb",23,42.38,"peak.production","circular",60,43.07346037,-116.7602584
2018,"mbs",5,"forb",24,39.35,"peak.production","circular",60,43.07346037,-116.7602584
2018,"mbs",5,"forb",25,45.2,"peak.production","circular",60,43.07346037,-116.7602584
2018,"mbs",5,"forb",26,95.57,"peak.production","circular",60,43.07346037,-116.7602584
2018,"mbs",5,"forb",27,99.51,"peak.production","circular",60,43.07346037,-116.7602584
2018,"mbs",5,"forb",28,84.49,"peak.production","circular",60,43.07346037,-116.7602584
2018,"mbs",5,"forb",29,26.25,"peak.production","circular",60,43.07346037,-116.7602584
2018,"mbs",5,"forb",30,18.75,"peak.production","circular",60,43.07346037,-116.7602584
2018,"mbs",5,"grass",21,29.36,"peak.production","circular",60,43.07346037,-116.7602584
2018,"mbs",5,"grass",22,14.59,"peak.production","circular",60,43.07346037,-116.7602584
2018,"mbs",5,"grass",23,4.35,"peak.production","circular",60,43.07346037,-116.7602584
2018,"mbs",5,"grass",24,13.78,"peak.production","circular",60,43.07346037,-116.7602584
2018,"mbs",5,"grass",25,18.72,"peak.production","circular",60,43.07346037,-116.7602584
2018,"mbs",5,"grass",26,20.23,"peak.production","circular",60,43.07346037,-116.7602584
2018,"mbs",5,"grass",27,3.4,"peak.production","circular",60,43.07346037,-116.7602584
2018,"mbs",5,"grass",28,18.67,"peak.production","circular",60,43.07346037,-116.7602584
2018,"mbs",5,"grass",29,17.19,"peak.production","circular",60,43.07346037,-116.7602584
2018,"mbs",5,"grass",30,28.02,"peak.production","circular",60,43.07346037,-116.7602584
2019,"wbs",1,"forb",31,3.23,"peak.production","circular",60,43.168158005,-116.7130521
2019,"wbs",1,"forb",32,1.98,"peak.production","circular",60,43.168158005,-116.7130521
2019,"wbs",1,"forb",33,1.62,"peak.production","circular",60,43.168158005,-116.7130521
2019,"wbs",1,"forb",34,0.18,"peak.production","circular",60,43.168158005,-116.7130521
2019,"wbs",1,"forb",35,4.65,"peak.production","circular",60,43.168158005,-116.7130521
2019,"wbs",1,"forb",36,5.97,"peak.production","circular",60,43.168158005,-116.7130521
2019,"wbs",1,"forb",37,5.38,"peak.production","circular",60,43.168158005,-116.7130521
2019,"wbs",1,"forb",38,2.65,"peak.production","circular",60,43.168158005,-116.7130521
2019,"wbs",1,"forb",39,0.100000000000001,"peak.production","circular",60,43.168158005,-116.7130521
2019,"wbs",1,"forb",40,2.74000000000001,"peak.production","circular",60,43.168158005,-116.7130521
2019,"wbs",1,"grass",31,12.88,"peak.production","circular",60,43.168158005,-116.7130521
2019,"wbs",1,"grass",32,12.7,"peak.production","circular",60,43.168158005,-116.7130521
2019,"wbs",1,"grass",33,10.93,"peak.production","circular",60,43.168158005,-116.7130521
2019,"wbs",1,"grass",34,13.27,"peak.production","circular",60,43.168158005,-116.7130521
2019,"wbs",1,"grass",35,28.1,"peak.production","circular",60,43.168158005,-116.7130521
2019,"wbs",1,"grass",36,20.09,"peak.production","circular",60,43.168158005,-116.7130521
2019,"wbs",1,"grass",37,9.7,"peak.production","circular",60,43.168158005,-116.7130521
2019,"wbs",1,"grass",38,41.62,"peak.production","circular",60,43.168158005,-116.7130521
2019,"wbs",1,"grass",39,16.37,"peak.production","circular",60,43.168158005,-116.7130521
2019,"wbs",1,"grass",40,22.46,"peak.production","circular",60,43.168158005,-116.7130521
2019,"wbs",2,"forb",31,2.38,"peak.production","circular",60,43.170171842,-116.7223203
2019,"wbs",2,"forb",32,6.97,"peak.production","circular",60,43.170171842,-116.7223203
2019,"wbs",2,"forb",33,7.07000000000001,"peak.production","circular",60,43.170171842,-116.7223203
2019,"wbs",2,"forb",34,3.62,"peak.production","circular",60,43.170171842,-116.7223203
2019,"wbs",2,"forb",35,3.23,"peak.production","circular",60,43.170171842,-116.7223203
2019,"wbs",2,"forb",36,5.62,"peak.production","circular",60,43.170171842,-116.7223203
2019,"wbs",2,"forb",37,11.28,"peak.production","circular",60,43.170171842,-116.7223203
2019,"wbs",2,"forb",38,4.49,"peak.production","circular",60,43.170171842,-116.7223203
2019,"wbs",2,"forb",39,5.27,"peak.production","circular",60,43.170171842,-116.7223203
2019,"wbs",2,"forb",40,4.36,"peak.production","circular",60,43.170171842,-116.7223203
2019,"wbs",2,"grass",31,5.1,"peak.production","circular",60,43.170171842,-116.7223203
2019,"wbs",2,"grass",32,26.5,"peak.production","circular",60,43.170171842,-116.7223203
2019,"wbs",2,"grass",33,17.01,"peak.production","circular",60,43.170171842,-116.7223203
2019,"wbs",2,"grass",34,33.96,"peak.production","circular",60,43.170171842,-116.7223203
2019,"wbs",2,"grass",35,32.97,"peak.production","circular",60,43.170171842,-116.7223203
2019,"wbs",2,"grass",36,21.54,"peak.production","circular",60,43.170171842,-116.7223203
2019,"wbs",2,"grass",37,8.98,"peak.production","circular",60,43.170171842,-116.7223203
2019,"wbs",2,"grass",38,6.14,"peak.production","circular",60,43.170171842,-116.7223203
2019,"wbs",2,"grass",39,26.85,"peak.production","circular",60,43.170171842,-116.7223203
2019,"wbs",2,"grass",40,33.34,"peak.production","circular",60,43.170171842,-116.7223203
2019,"wbs",3,"forb",31,0.790000000000003,"peak.production","circular",60,43.17160272,-116.7223271
2019,"wbs",3,"forb",32,5.85,"peak.production","circular",60,43.17160272,-116.7223271
2019,"wbs",3,"forb",33,7.89,"peak.production","circular",60,43.17160272,-116.7223271
2019,"wbs",3,"forb",34,1.85,"peak.production","circular",60,43.17160272,-116.7223271
2019,"wbs",3,"forb",35,16.28,"peak.production","circular",60,43.17160272,-116.7223271
2019,"wbs",3,"forb",37,3.49,"peak.production","circular",60,43.17160272,-116.7223271
2019,"wbs",3,"forb",38,0.120000000000001,"peak.production","circular",60,43.17160272,-116.7223271
2019,"wbs",3,"forb",39,1.98,"peak.production","circular",60,43.17160272,-116.7223271
2019,"wbs",3,"forb",40,1.69,"peak.production","circular",60,43.17160272,-116.7223271
2019,"wbs",3,"grass",31,11.37,"peak.production","circular",60,43.17160272,-116.7223271
2019,"wbs",3,"grass",32,8.68,"peak.production","circular",60,43.17160272,-116.7223271
2019,"wbs",3,"grass",33,19.81,"peak.production","circular",60,43.17160272,-116.7223271
2019,"wbs",3,"grass",34,13.33,"peak.production","circular",60,43.17160272,-116.7223271
2019,"wbs",3,"grass",35,24.61,"peak.production","circular",60,43.17160272,-116.7223271
2019,"wbs",3,"grass",37,19.98,"peak.production","circular",60,43.17160272,-116.7223271
2019,"wbs",3,"grass",38,19.49,"peak.production","circular",60,43.17160272,-116.7223271
2019,"wbs",3,"grass",39,8.98,"peak.production","circular",60,43.17160272,-116.7223271
2019,"wbs",3,"grass",40,18.86,"peak.production","circular",60,43.17160272,-116.7223271
2019,"wbs",4,"forb",31,5.62,"peak.production","circular",60,43.170576769,-116.7170546
2019,"wbs",4,"forb",32,0.98,"peak.production","circular",60,43.170576769,-116.7170546
2019,"wbs",4,"forb",33,7.77,"peak.production","circular",60,43.170576769,-116.7170546
2019,"wbs",4,"forb",35,9.26,"peak.production","circular",60,43.170576769,-116.7170546
2019,"wbs",4,"forb",36,0.23,"peak.production","circular",60,43.170576769,-116.7170546
2019,"wbs",4,"forb",37,1.99,"peak.production","circular",60,43.170576769,-116.7170546
2019,"wbs",4,"forb",38,2.37,"peak.production","circular",60,43.170576769,-116.7170546
2019,"wbs",4,"forb",39,2.22,"peak.production","circular",60,43.170576769,-116.7170546
2019,"wbs",4,"forb",40,1.66,"peak.production","circular",60,43.170576769,-116.7170546
2019,"wbs",4,"grass",31,9.49,"peak.production","circular",60,43.170576769,-116.7170546
2019,"wbs",4,"grass",32,9.83,"peak.production","circular",60,43.170576769,-116.7170546
2019,"wbs",4,"grass",33,15.64,"peak.production","circular",60,43.170576769,-116.7170546
2019,"wbs",4,"grass",34,7.43,"peak.production","circular",60,43.170576769,-116.7170546
2019,"wbs",4,"grass",35,9.79,"peak.production","circular",60,43.170576769,-116.7170546
2019,"wbs",4,"grass",36,10.5,"peak.production","circular",60,43.170576769,-116.7170546
2019,"wbs",4,"grass",37,14.51,"peak.production","circular",60,43.170576769,-116.7170546
2019,"wbs",4,"grass",38,14.44,"peak.production","circular",60,43.170576769,-116.7170546
2019,"wbs",4,"grass",39,6,"peak.production","circular",60,43.170576769,-116.7170546
2019,"wbs",4,"grass",40,5.32,"peak.production","circular",60,43.170576769,-116.7170546
2019,"wbs",5,"forb",31,10.93,"peak.production","circular",60,43.172316258,-116.7162871
2019,"wbs",5,"forb",32,3.41,"peak.production","circular",60,43.172316258,-116.7162871
2019,"wbs",5,"forb",33,24.63,"peak.production","circular",60,43.172316258,-116.7162871
2019,"wbs",5,"forb",34,2.85,"peak.production","circular",60,43.172316258,-116.7162871
2019,"wbs",5,"forb",35,1.09,"peak.production","circular",60,43.172316258,-116.7162871
2019,"wbs",5,"forb",36,0.690000000000001,"peak.production","circular",60,43.172316258,-116.7162871
2019,"wbs",5,"forb",37,0.340000000000002,"peak.production","circular",60,43.172316258,-116.7162871
2019,"wbs",5,"forb",38,0.860000000000001,"peak.production","circular",60,43.172316258,-116.7162871
2019,"wbs",5,"forb",39,2.71,"peak.production","circular",60,43.172316258,-116.7162871
2019,"wbs",5,"forb",40,7.25,"peak.production","circular",60,43.172316258,-116.7162871
2019,"wbs",5,"grass",31,26.39,"peak.production","circular",60,43.172316258,-116.7162871
2019,"wbs",5,"grass",32,10.68,"peak.production","circular",60,43.172316258,-116.7162871
2019,"wbs",5,"grass",33,14.01,"peak.production","circular",60,43.172316258,-116.7162871
2019,"wbs",5,"grass",34,20.43,"peak.production","circular",60,43.172316258,-116.7162871
2019,"wbs",5,"grass",35,7.66,"peak.production","circular",60,43.172316258,-116.7162871
2019,"wbs",5,"grass",36,37.69,"peak.production","circular",60,43.172316258,-116.7162871
2019,"wbs",5,"grass",37,49.22,"peak.production","circular",60,43.172316258,-116.7162871
2019,"wbs",5,"grass",38,5.94,"peak.production","circular",60,43.172316258,-116.7162871
2019,"wbs",5,"grass",39,31.21,"peak.production","circular",60,43.172316258,-116.7162871
2019,"wbs",5,"grass",40,16.87,"peak.production","circular",60,43.172316258,-116.7162871
2019,"los",1,"forb",31,1.11,"peak.production","circular",60,43.14323135,-116.7361871
2019,"los",1,"forb",32,2.27,"peak.production","circular",60,43.14323135,-116.7361871
2019,"los",1,"forb",33,2,"peak.production","circular",60,43.14323135,-116.7361871
2019,"los",1,"forb",35,9.09,"peak.production","circular",60,43.14323135,-116.7361871
2019,"los",1,"forb",36,3.02,"peak.production","circular",60,43.14323135,-116.7361871
2019,"los",1,"forb",37,20.81,"peak.production","circular",60,43.14323135,-116.7361871
2019,"los",1,"forb",38,1.31,"peak.production","circular",60,43.14323135,-116.7361871
2019,"los",1,"forb",40,1.37,"peak.production","circular",60,43.14323135,-116.7361871
2019,"los",1,"grass",31,7.26,"peak.production","circular",60,43.14323135,-116.7361871
2019,"los",1,"grass",32,9.37000000000001,"peak.production","circular",60,43.14323135,-116.7361871
2019,"los",1,"grass",33,5.93,"peak.production","circular",60,43.14323135,-116.7361871
2019,"los",1,"grass",34,21.58,"peak.production","circular",60,43.14323135,-116.7361871
2019,"los",1,"grass",35,16.92,"peak.production","circular",60,43.14323135,-116.7361871
2019,"los",1,"grass",36,4.32,"peak.production","circular",60,43.14323135,-116.7361871
2019,"los",1,"grass",37,15.89,"peak.production","circular",60,43.14323135,-116.7361871
2019,"los",1,"grass",38,3.95,"peak.production","circular",60,43.14323135,-116.7361871
2019,"los",1,"grass",39,24.42,"peak.production","circular",60,43.14323135,-116.7361871
2019,"los",1,"grass",40,25.11,"peak.production","circular",60,43.14323135,-116.7361871
2019,"los",2,"forb",31,21.87,"peak.production","circular",60,43.127015833,-116.7368355
2019,"los",2,"forb",32,3.1,"peak.production","circular",60,43.127015833,-116.7368355
2019,"los",2,"forb",33,1.69,"peak.production","circular",60,43.127015833,-116.7368355
2019,"los",2,"forb",34,2.93,"peak.production","circular",60,43.127015833,-116.7368355
2019,"los",2,"forb",35,30.94,"peak.production","circular",60,43.127015833,-116.7368355
