ID,Pasture,Treatment,Date,Date_mean,Year,Season,Low,High,Biomass_kg_ha,long,lat,PP_g,ID_yr,NDVI,DFI,NDTI,SATVI,NDII7,SAVI,RDVI,MTVI1,NCI,NDCI,PSRI,NDWI,EVI,TCBI,TCGI,TCWI,BAI_126,BAI_136,BAI_146,BAI_236,BAI_246,BAI_346,BLUE,GREEN,RED,NIR1,SWIR1,SWIR2,CPER_2022,OLS_2022,OLS,LASSO,PLS,PCR,SVR,RF,GBR,kfold
9,N,IMP,2020-12-09,2020-12-09,2020,12,14.0,19,688.0,-81.1795,27.1451,17.2,9_2020,0.7411964195270333,7.291441347710073,0.3249938321590869,0.2623137151989678,0.459409842460319,0.4160343424569481,40.56250264034336,0.3341394857285499,0.5999083926900433,0.6605643878483598,-0.0332397224186468,0.1580123912412941,0.423026867696551,0.2780807608324037,0.1572581370033635,-0.1247252824642207,148.40711318411948,173.55453853033129,106.11170114645098,198.07826379446192,102.8383842094546,93.78268039257144,241.8046743658709,474.0102921601637,388.2637292958134,2615.784714863253,1904.9757106144896,968.3027920491796,2180.561742641896,1901.5153823571864,2336.2839476571244,2149.746883363578,2243.535287120148,2326.669840277621,2689.965173969033,2455.115285714286,2489.1798387845374,
9,N,IMP,2020-10-15,2020-10-15,2020,10,36.0,43.33333333,3532.0,-81.1795,27.1451,88.3,9_2020,0.7488081821339063,7.286644330705894,0.3446960685425574,0.2461324633197446,0.5195802071005305,0.4389711199968093,42.601720016388334,0.3755003028321261,0.5458300702304744,0.6374597542029237,-0.0447508388549449,0.2174316951295351,0.4533357636709996,0.2884776316475306,0.1758750120676091,-0.1046313191783303,142.02297157827044,172.24015373411106,101.74097689818343,203.2620828280984,98.88474776405975,89.92248449517336,245.75541871160755,531.1723866574918,395.6487158485932,2856.472397695385,1782.4053830612877,861.5996970920999,1708.5439389347218,2020.3783664416928,2091.232757120678,2206.2291578090235,2260.638225101601,2304.316705275189,2647.579359775164,2760.209952380953,2462.146529312735,
9,N,IMP,2020-08-13,2020-08-13,2020,8,67.0,72.66666667,2632.0,-81.1795,27.1451,65.8,9_2020,0.8277933153571181,5.522872470805631,0.4159956817070646,0.2972207108760633,0.6597591020913105,0.597291134737029,56.36346078839911,0.5945157900493572,0.5195384439767715,0.6819235922197866,-0.0628005921619899,0.3368278843887251,0.6511699944347302,0.383171431528669,0.2814624766966119,-0.1015386082194165,129.62338468119847,172.61040135648304,78.98113219949393,219.25396935791343,76.71077531027053,70.18272745154218,250.92358789054768,663.4639774197426,396.23189189243647,4235.312341247279,2096.87711625356,864.7267961809218,449.8388681250631,3258.5323069024057,2982.462625828086,3228.484359130304,2544.2888623283475,2906.2976507851995,2912.3780312173244,4039.0025714285703,3155.279759953743,
9,N,IMP,2020-06-11,2020-06-11,2020,6,51.0,55.33333333,3292.0,-81.1795,27.1451,82.3,9_2020,0.790014854187216,6.203931407508455,0.3755296000428728,0.312259054970045,0.5705580906848656,0.5813987202356252,55.11669237410422,0.5968818457004642,0.5449075244854094,0.6824690277302505,-0.0496860346723885,0.2708572325631254,0.6576144251470383,0.4093926945953225,0.2816530022821973,-0.1300924645761624,135.4450371739417,175.98869479717686,82.48473441196117,215.8049874214169,80.03404160471436,73.49080853744769,330.7085164496877,692.4925103325967,455.0813062035289,4342.898652428039,2373.085571044749,1096.0827092753557,392.5166268861713,2674.0639800270774,2523.968954143573,2220.2793641367466,2092.825398630812,2328.578648712207,2432.181967506937,3242.7516666666656,2441.9701818343,
9,N,IMP,2020-03-25,2020-03-25,2020,3,,38,3272.0,-81.1795,27.1451,81.8,9_2020,0.7724451787965032,6.587330330880262,0.3464935607150299,0.3102093402458677,0.4901714989661508,0.4932416230129162,47.03615970082728,0.4352170105255619,0.6071534504075992,0.6922285614145319,-0.043243161857454,0.1741715239484492,0.5353414651183742,0.3396041748838159,0.2028768002278191,-0.1475531214298815,147.80904262304568,178.5716310685745,95.50260483854484,207.13542656556325,92.19678873759632,84.39857974701354,322.0331807854575,563.5895643762415,419.3043337058017,3285.3356846847832,2305.538696935884,1119.950541453147,954.9127220461183,1775.7448246095478,2190.729621025176,2063.8467995636624,1730.585718126333,2117.254860915508,2053.8789968874667,2875.0315476190467,2122.1264592568523,
10,P,IMP,2020-12-09,2020-12-09,2020,12,30.0,33,3580.0,-81.1735,27.1459,89.5,10_2020,0.5842635582300848,11.464658174046104,0.2793623897021378,0.2656778843803444,0.2781159697732788,0.3328317957636169,32.326416032707144,0.2486925699444195,0.614861131362511,0.5852688132154019,0.0227978121703982,-0.0018175475250416,0.3278281195770459,0.313809631112479,0.119294290694739,-0.178570233165959,150.66129270403218,164.2586290711874,115.30269657868013,178.32937137842302,112.2587843174006,103.92564532153726,348.2899253471765,582.3513404570369,638.8703529398219,2427.131018854642,2440.241442946885,1372.729762697835,2434.51565399684,2252.2504511811767,2191.405296867713,2385.5589158127736,2354.221119132342,2332.4947855034984,2881.5232686120257,3074.362245230248,2511.062298409327,kfold6
10,P,IMP,2020-10-15,2020-10-15,2020,10,61.0,63.33333333,3696.0,-81.1735,27.1459,92.4,10_2020,0.6910929039004573,8.75024220787278,0.3351141579239499,0.2689496080408544,0.4670473835895565,0.4611102313624527,43.92265572377748,0.4210727295266112,0.5493766820989783,0.6022095327857979,-0.0172132793830129,0.1749665881736752,0.477260094493198,0.356279598277085,0.2011346255370906,-0.1382503745568222,136.84399815548235,164.32897318310503,96.290498616205,197.71747202839407,93.9171034330906,86.58913772692216,295.6843444438239,659.8930649380777,565.3798933818641,3387.106801464099,2266.545340479756,1142.342607942542,947.1408960814333,2121.1365384044525,2078.19446645286,2249.023550252988,2691.1925581299074,2692.1094494593326,3262.998447466293,3493.764455985875,2753.5750786908484,kfold6
10,P,IMP,2020-08-13,2020-08-13,2020,8,47.0,54.66666667,2836.0,-81.1735,27.1459,70.9,10_2020,0.8243232417759574,5.71250712073703,0.4185262940560907,0.2896326243615101,0.66725724920272,0.59233251462009,55.89795492765447,0.5845191327170958,0.517623355165733,0.6683088350414517,-0.0596152928198493,0.3427700384474966,0.6349163172780496,0.3797576092155637,0.2788357264636283,-0.0983745559391221,128.49407325053826,169.60400892398474,78.88199054875503,217.00624435065745,76.67389074057934,70.1530892136358,229.7133793908405,657.530895314795,409.8491718935206,4200.687948722527,2063.518622384656,844.9216279880455,473.0122319433673,3360.7446876698627,3128.130469379165,3579.350814009985,3095.7388410532085,3295.780137200711,3460.6774137462457,4278.25657296754,3636.2233267198158,kfold6
10,P,IMP,2020-06-11,2020-06-11,2020,6,30.0,31,1636.0,-81.1735,27.1459,40.9,10_2020,0.8021763093721936,5.685848838414657,0.3796822790759454,0.2943973332885353,0.5898501823112818,0.5705121157978795,53.9857189912145,0.5592039860306489,0.549084090493062,0.6911742888926768,-0.0482319835205026,0.2959020809241966,0.6240260086643686,0.3759197018685253,0.2661511985270414,-0.1151117470276847,135.45391327514776,174.0687447082333,84.17217686706476,213.19922054558543,81.69060077440867,74.98152646194058,263.49589023285336,618.8159479762505,405.4387780914855,4057.64119148472,2134.0923328484064,989.64178598003,512.5202492043946,2644.0394976000243,2652.62506615004,2348.359317234635,2737.644330392321,2572.644255324504,3009.2456692402016,2598.2933361541845,2689.9541554125854,kfold6
10,P,IMP,2020-03-25,2020-03-25,2020,3,,26,1356.0,-81.1735,27.1459,33.9,10_2020,0.7768929416064156,6.222345738381414,0.3267019446228186,0.2993976797556275,0.4920822847173763,0.5007073023286198,47.709068012712,0.4563496686605229,0.5571942645478879,0.6849793056639699,-0.0649704891798593,0.1982332669971926,0.5564685020503913,0.3454043670556534,0.2053815064106354,-0.1411489525097012,143.65332537662206,181.847246142362,94.90291877981312,216.26569040242995,91.85944460008685,83.56728923268788,360.2738843477761,635.7510006651364,418.673656332562,3352.601454559239,2236.359691925361,1135.2664321739962,776.151437655907,1477.9043871944402,1604.730998224398,1271.753179729261,1038.1578257120536,1330.5349141339964,653.1435737041252,1621.9224082376581,1191.3772729004913,kfold6
11,N,IMP,2020-12-09,2020-12-09,2020,12,25.0,32.66666667,2940.0,-81.1803,27.1485,73.5,11_2020,0.7434393550151176,7.411230780883599,0.3366035954614809,0.2813756904025723,0.4742903561915303,0.4492516409124893,43.19779629261399,0.3779679492012833,0.595541687727986,0.6597608412680054,-0.0349362039758591,0.1640204508214661,0.4636643522408414,0.3110597791572683,0.1780207977327273,-0.1358242117476102,144.52939501456515,172.36416707508403,100.43889492646689,200.78364147534896,97.40173437681112,89.01577213183577,267.6422637987891,535.8973046997369,433.3356203099002,2947.0045538964896,2114.3930498706764,1047.7901778275173,1473.757419410604,1929.768849339276,2231.4661463538205,2142.154473473414,2221.1339079618942,2118.5450556877777,2531.8507947784506,2793.5907777777775,2530.105865870938,kfold7
11,N,IMP,2020-10-15,2020-10-15,2020,10,43.0,46.33333333,3428.0,-81.1803,27.1485,85.7,11_2020,0.7476507282535538,7.311887649727627,0.3413965226756061,0.2779928718422132,0.5004271118384961,0.4723428087896016,45.24876628932325,0.420601920749815,0.563691356588514,0.6489012361499191,-0.0423380846410865,0.1954805877611357,0.4902446694956701,0.3300332271864303,0.1970356339376131,-0.1294001879747884,138.55701123956658,170.26203360813665,96.51438116705506,205.37116364572893,93.89416750319498,85.7452196470722,263.0847261155868,596.9398356396406,452.8396397589785,3217.5777660953104,2118.961615727839,1038.0063282169867,1075.94546942644,1911.4163009316662,2001.6402954760526,2095.5202228893672,2179.906766568633,2174.2928417034723,2549.0758100742146,2961.492666666667,2821.5920127063027,kfold7
11,N,IMP,2020-08-13,2020-08-13,2020,8,62.0,66.33333333,3452.0,-81.1803,27.1485,86.3,11_2020,0.8044060584762294,6.132761727103284,0.3951171708471819,0.3013935230223499,0.6201713533932232,0.5793788598019896,54.70112680884398,0.5758876808941868,0.5237453823310125,0.6664616413458242,-0.0602207966266327,0.2987834372617364,0.6234631715455861,0.3914516137201265,0.2711530859618699,-0.1166777962531143,128.47413428003668,169.79317045169574,80.76200528730499,218.2191769392046,78.63747090239325,71.96057584813146,260.782059065489,702.3374528216823,448.9826557545314,4173.734965141415,2244.063091092943,972.6525291663268,463.28686798761976,2777.48271493771,2577.9376728548855,2722.8450468730075,2491.919953800274,2833.4991514854164,2873.806304016716,3776.2246666666674,3192.641392849834,kfold7
11,N,IMP,2020-06-11,2020-06-11,2020,6,49.0,51.33333333,2388.0,-81.1803,27.1485,59.7,11_2020,0.7095173806511524,8.356505790005546,0.3434234156861233,0.2917988504856614,0.4600702555813417,0.4790880875460748,45.50570680684799,0.4432187800854938,0.555451953972729,0.64073320276385,-0.0299423892592423,0.1649167339325057,0.5074541698317763,0.3707763939710096,0.2072322808605452,-0.1551839396189116,137.91494126573917,168.96026241807706,95.40189452420204,203.20955223509145,92.9309259496617,85.47150887467158,328.92129411858986,681.127872212883,550.4129237793818,3486.7132580145744,2451.898036379642,1240.1616281747897,781.8032768338077,1839.8255999165724,1874.5054527716218,1601.2177842102008,2034.667984782177,2132.784409956225,2514.8665838518623,2299.055761904761,2098.2539995807774,kfold7
