Unnamed: 0,Block_name,Treatment,Pasture,Date,Site,Ranch,Year,Low.reading_mean,Low.reading_sd,High.reading_mean,High.reading_sd,Low.rounded_5_mean,Low.rounded_5_sd,Low.rounded_10_mean,Low.rounded_10_sd,High.rounded_5_mean,High.rounded_5_sd,High.rounded_10_mean,High.rounded_10_sd,Sample_ID_vor,Date.y,Site.y,Ranch.y,Treatment.y,Block_name.y,Year.y,mean_biomass,sd_biomass,Sample_ID_bio,X_coord,Y_coord,ID,NDVI,DFI,NDTI,SATVI,NDII7,SAVI,RDVI,MTVI1,NCI,NDCI,PSRI,NDWI,EVI,TCBI,TCGI,TCWI,BAI_126,BAI_136,BAI_146,BAI_236,BAI_246,BAI_346,BLUE,GREEN,RED,NIR1,SWIR1,SWIR2,CPER_2022,OLS_2022,OLS,LASSO,PLS,PCR,SVR,RF,GBR,kfold
109,4,PR,4_PR,2023-06-19,OK,RR,2023,23.43333333,5.823160259,36.13333333,6.511175186,25.16666667,5.795856625,27.66666667,6.789105539,38.0,6.512587282,39.66666667,7.183954023,2023-06-19_OK_RR_PR_4,6/19/2023,OK,RR,PR,4,2023,1460.533333,268.0542831,2023-06-19_OK_RR_PR_4,-97.28060026,33.8939446,4_PR_2023,0.588000555,11.53956976,0.286529033,0.287017872,0.292523537,0.371890935,35.48681805,0.314533745,0.565645662,0.584079316,-0.01421178,0.007068992,0.384936446,0.373900952,0.139729913,-0.202189271,141.3155934,165.5268168,108.5723971,193.9861241,106.303851,97.54192834,462.8571761,790.1650502,747.2632999,2885.048522,2832.64026,1571.366707,1070.6989205827258,1272.9973795136648,1330.1896025153349,1409.0371175364703,1404.2380467624848,1418.0850988298378,1364.090005119035,1465.5573184499426,1547.05408975799,
110,4,PR,4_PR,2023-10-11,OK,RR,2023,18.79310345,7.546897709,36.37931034,9.762954007,20.68965517,7.874477072,23.10344828,8.495144948,38.79310345,9.69675686,41.37931034,10.59788993,2023-10-11_OK_RR_PR_4,10/11/2023,OK,RR,PR,4,2023,1089.866667,494.2191039,2023-10-11_OK_RR_PR_4,-97.28060026,33.8939446,4_PR_2023,0.454142334,14.15112288,0.232959162,0.26943727,0.089106139,0.253696977,24.73904853,0.179997601,0.602919187,0.563823598,0.043347319,-0.146467283,0.248100218,0.339453147,0.077672016,-0.231892713,150.0148633,162.3506529,128.4198662,175.8354733,126.580276,118.3290878,454.3332743,717.0818841,807.6365734,2155.720825,2894.73311,1804.151718,1597.1279236453902,1323.5946398978529,1386.7512623883165,1377.1482359842632,1359.5252554491449,1314.6171166678903,1256.739326589815,1287.115693171216,1149.5077886533338,
111,4,PR,4_PR,2023-07-17,OK,RR,2023,30.8,5.101723847,51.9,7.635443668,32.83333333,5.363242286,34.66666667,5.713464637,53.66666667,7.420072187,56.33333333,7.183954023,2023-07-17_OK_RR_PR_4,7/17/2023,OK,RR,PR,4,2023,1103.733333,422.6099226,2023-07-17_OK_RR_PR_4,-97.28060026,33.8939446,4_PR_2023,0.54157342,12.9757985,0.281114037,0.266924548,0.253635995,0.319421657,30.87147689,0.249356858,0.574334622,0.561439624,0.012697791,-0.028263191,0.317487929,0.344676202,0.114317393,-0.198246417,144.4982546,161.8241166,116.0614893,181.6104256,113.928484,105.2938217,419.3551548,715.6054965,753.007903,2525.172022,2708.830666,1526.867001,1787.2451493894444,1714.0924786803805,1742.1503690781342,1675.9176203339132,1700.491973774197,1711.097487734504,1751.8744232133256,1782.7137102242946,1728.55988300889,
112,4,PR,4_PR,2023-09-12,OK,RR,2023,18.93333333,6.169632713,51.9,15.00884797,20.83333333,6.029143779,24.0,6.746646677,54.0,14.93664783,56.33333333,15.64329389,2023-09-12_OK_RR_PR_4,9/12/2023,OK,RR,PR,4,2023,1149.066667,157.920824,2023-09-12_OK_RR_PR_4,-97.28060026,33.8939446,4_PR_2023,0.382205298,18.40731504,0.259970009,0.225045727,0.173802453,0.252533409,24.04491417,0.181613453,0.534746911,0.455026446,0.08519644,-0.088731203,0.242517324,0.425473349,0.092703823,-0.234439197,138.3990599,145.3875935,117.3815678,155.1975175,116.4250143,110.5511656,603.3954896,989.7270679,1231.736663,2755.118261,3257.303446,1911.528245,1300.5364482446378,1633.2355669347326,1370.8692243134074,1533.1567437097258,1344.6921563659907,1402.029944292835,1335.6525823565084,1795.8912727181294,1976.7203456308737,
114,5,AD,5_AD,2023-04-17,OK,RR,2023,6.233333333,3.539757768,18.03333333,9.85579939,8.333333333,3.790490218,11.66666667,3.790490218,20.0,10.0,22.66666667,10.14832527,2023-04-17_OK_RR_AD_5,4/17/2023,OK,RR,AD,5,2023,520.2666667,270.713743,2023-04-17_OK_RR_AD_5,-97.27746242,33.89082156,5_AD_2023,0.432581335,14.09003728,0.216416569,0.258180724,0.091195717,0.263187553,25.27113129,0.188841138,0.588822409,0.53173919,0.062657741,-0.127262032,0.258081752,0.385060133,0.085358986,-0.253108086,148.1556701,157.5305469,124.4175663,168.2543105,122.5511107,115.4466899,525.5103858,818.7622722,971.5608144,2448.489359,3168.564056,2043.295082,1210.3309205231542,992.273955428382,811.9466602056158,945.8328336299376,804.0685760642381,876.4864252679557,724.3425874721528,749.7401993161388,774.1813751706842,
116,5,AD,5_AD,2023-05-23,OK,RR,2023,25.96551724,10.33884063,66.24137931,14.66203838,28.10344828,10.55713986,30.34482759,11.48998279,68.27586207,14.53295897,70.34482759,14.99589435,2023-05-23_OK_RR_AD_5,5/23/2023,OK,RR,AD,5,2023,870.6666667,435.9626161,2023-05-23_OK_RR_AD_5,-97.27746242,33.89082156,5_AD_2023,0.552064187,11.21129452,0.241732191,0.272865839,0.206892853,0.331266339,31.8802843,0.266890328,0.571224722,0.577463719,-0.004625319,-0.036049786,0.349966041,0.359623569,0.114116635,-0.213491732,151.8285922,171.0191846,117.3555943,190.4863497,114.3617408,105.1891399,524.0213926,761.6996221,751.0597001,2592.938171,2798.835596,1713.486735,1172.9767410256154,1104.584391807231,773.9001379882964,695.9876237825697,734.004464481301,738.8390749234089,752.6918700060044,884.6372965865738,830.8760681232106,
117,5,AD,5_AD,2023-06-20,OK,RR,2023,20.34482759,7.251974421,31.51724138,9.23742655,22.93103448,7.382077884,24.13793103,8.667361346,33.62068966,9.248219107,35.51724138,9.851108312,2023-06-20_OK_RR_AD_5,6/20/2023,OK,RR,AD,5,2023,1155.466667,514.5728896,2023-06-20_OK_RR_AD_5,-97.27746242,33.89082156,5_AD_2023,0.472267815,13.22563004,0.226087925,0.271034508,0.124369102,0.291452293,27.92646856,0.223650773,0.584700859,0.550110476,0.035693009,-0.10448834,0.296629426,0.390798363,0.097444027,-0.25120499,149.6650863,162.4851433,121.3679364,176.5521257,119.0011868,111.0161423,558.1551057,832.5223362,924.3549746,2576.970701,3183.699868,2011.06967,1059.396755870632,924.1136192883566,709.1097913674744,760.432144471664,668.3912507221131,741.6657560948637,617.6369061727491,760.3992241895427,815.9337317243692,
118,5,AD,5_AD,2023-07-18,OK,RR,2023,28.72413793,6.973913391,50.62068966,9.60064653,30.51724138,7.481504288,32.4137931,7.394579295,52.5862069,9.317867787,54.82758621,9.494618647,2023-07-18_OK_RR_AD_5,7/18/2023,OK,RR,AD,5,2023,1307.666667,353.2005361,2023-07-18_OK_RR_AD_5,-97.27746242,33.89082156,5_AD_2023,0.591599482,11.12613099,0.277614619,0.275785565,0.287930117,0.358732939,34.46823735,0.291590403,0.578034226,0.584238597,-0.004854493,0.011289223,0.367021395,0.347280094,0.132193657,-0.190139109,145.6485881,166.4612838,111.4453271,189.3783366,108.8175638,100.0696208,420.9094685,702.4403815,688.6694199,2698.684232,2633.016532,1486.949436,1405.938129259521,1516.1541986618552,1509.3192396442332,1476.421711840729,1500.9717963291214,1415.9219210850854,1504.9891566815688,1487.8318180667593,1500.4185300294369,
119,5,AD,5_AD,2023-09-13,OK,RR,2023,21.31034483,11.4114712,47.65517241,17.56676217,22.5862069,11.99856313,25.51724138,12.41721354,49.31034483,17.46037033,51.03448276,17.59562194,2023-09-13_OK_RR_AD_5,9/13/2023,OK,RR,AD,5,2023,2275.0,839.0861219,2023-09-13_OK_RR_AD_5,-97.27746242,33.89082156,5_AD_2023,0.379844333,17.95080174,0.249269543,0.229753531,0.138168679,0.237696667,22.78067616,0.160178744,0.558124676,0.472907444,0.093303534,-0.114031699,0.227419097,0.396568848,0.081960261,-0.233000435,143.9376413,148.8817786,122.2789884,155.6384727,120.8534509,115.1257258,565.2438976,891.1070882,1134.653613,2510.848068,3132.6605,1879.214726,1656.5086284910603,1454.7757044036084,1328.877339686407,1292.0049532645364,1351.695597243392,1343.003211673614,1224.2648350061654,1381.3381796262215,1690.222112006,
121,5,AD,5_AD,2023-08-15,OK,RR,2023,24.3,8.634933061,54.7,16.26748396,26.33333333,8.801776205,28.66666667,9.371024061,57.33333333,16.12095089,60.33333333,15.42128697,2023-08-15_OK_RR_AD_5,8/15/2023,OK,RR,AD,5,2023,1297.666667,291.4799113,2023-08-15_OK_RR_AD_5,-97.27746242,33.89082156,5_AD_2023,0.451962306,16.31972346,0.276085467,0.245452844,0.233928722,0.299730192,28.45042542,0.229251668,0.553349986,0.487298314,0.063958841,-0.044694467,0.289614039,0.413716945,0.115050266,-0.224454858,137.5950741,147.6798235,111.6500695,161.4795809,110.200686,103.7019945,523.5448587,905.9240608,1089.541198,2880.485239,3154.082689,1791.756168,1318.501163917569,1774.3729398814785,1783.632320198074,1697.929464175064,1662.825746236058,1541.1104123621597,1536.1735917012488,1529.1131946376624,1316.3462264362954,
126,5,AD,5_AD,2023-10-11,OK,RR,2023,12.33333333,6.707347147,37.2,13.25193545,14.5,6.207614901,16.0,6.746646677,39.83333333,12.89769649,42.0,13.7464729,2023-10-11_OK_RR_AD_5,10/11/2023,OK,RR,AD,5,2023,1356.866667,456.8962712,2023-10-11_OK_RR_AD_5,-97.27746242,33.89082156,5_AD_2023,0.443481166,13.78932618,0.218874181,0.261261687,0.060846225,0.236965663,23.32332864,0.161057672,0.609671415,0.564413802,0.05129347,-0.159691414,0.231508213,0.320347921,0.068765756,-0.225252922,154.8339321,164.5479184,132.5276538,174.6297012,130.3043798,122.2419057,445.7201123,666.8704345,766.0788046,1992.010596,2754.72337,1770.573455,1776.300147272883,1428.2923993703894,1089.9895196114103,1209.2837551066182,1249.742825282407,1361.2925381020918,1253.4782554525552,1324.3809166641902,1486.956213554084,
127,5,PR,5_PR,2023-08-14,OK,RR,2023,27.6,8.23616918,55.03333333,17.6292925,29.33333333,8.380327264,31.66666667,8.74281314,57.16666667,17.20481756,59.33333333,17.40656502,2023-08-14_OK_RR_PR_5,8/14/2023,OK,RR,PR,5,2023,1355.533333,475.0978622,2023-08-14_OK_RR_PR_5,-97.27805106,33.89464368,5_PR_2023,0.464815145,16.41788983,0.290261581,0.239695074,0.276322969,0.312684756,29.63861126,0.249965982,0.527234198,0.477218445,0.04779362,-0.014659537,0.299962928,0.417325409,0.12342107,-0.211019501,131.6990277,145.4336927,108.2502957,166.0600401,107.4376382,100.5287241,503.2863424,954.0383804,1096.248223,2986.183758,3080.981861,1699.128044,1275.5137138996347,1998.3847615328605,2052.814953610965,1977.674274867241,1962.5558837639712,1960.244992460547,1946.0530635920543,1772.1856460826034,1424.617957180051,
128,5,PR,5_PR,2023-10-11,OK,RR,2023,16.33333333,6.561819204,40.03333333,15.21905188,18.0,6.898275647,19.33333333,6.914918073,42.33333333,15.18468678,44.66666667,14.79359911,2023-10-11_OK_RR_PR_5,10/11/2023,OK,RR,PR,5,2023,1771.933333,933.0311692,2023-10-11_OK_RR_PR_5,-97.27805106,33.89464368,5_PR_2023,0.504654816,13.02313152,0.247814067,0.271015956,0.145936853,0.277487384,27.14265887,0.20701633,0.59076341,0.579486319,0.010762939,-0.105308538,0.275994172,0.321308855,0.08749651,-0.208730557,149.2164215,166.4453302,125.697881,184.891959,123.6550598,114.0710527,429.3561181,686.5419539,706.5267403,2165.790327,2672.437832,1612.556553,1676.7964799220929,1371.1148466376198,1337.1567464117106,1336.0365952595216,1274.2339673500703,1172.0876365408042,1392.1849950996734,1498.2691477106266,1392.752685414797,
133,5,PR,5_PR,2023-05-22,OK,RR,2023,29.84,10.41905306,71.44,11.20669443,32.2,10.31584542,34.4,10.83205121,73.0,11.36515141,74.8,10.45625809,2023-05-22_OK_RR_PR_5,5/22/2023,OK,RR,PR,5,2023,1028.6,427.6562919,2023-05-22_OK_RR_PR_5,-97.27805106,33.89464368,5_PR_2023,0.630745207,10.11735559,0.288824672,0.282795011,0.33197878,0.390528543,37.39751936,0.331908911,0.561999656,0.60130692,-0.027985608,0.048974174,0.410431609,0.354185129,0.147246212,-0.183258792,143.5418847,170.2281672,107.4593254,199.0699385,104.8511678,95.86757992,433.8472193,729.2924278,649.2296467,2867.417957,2603.80961,1440.413733,1126.36733251279,1313.3901737192484,1248.0445887046694,1247.051690900345,1269.2014092055724,1210.9861333636534,1272.302367375784,1242.3215675870283,1326.3393748986764,
135,5,PR,5_PR,2023-06-19,OK,RR,2023,23.6,7.190031413,38.93333333,6.25290737,25.66666667,7.512441787,27.66666667,8.172001542,40.66666667,6.530212719,42.33333333,7.738543627,2023-06-19_OK_RR_PR_5,6/19/2023,OK,RR,PR,5,2023,2071.4,738.4440182,2023-06-19_OK_RR_PR_5,-97.27805106,33.89464368,5_PR_2023,0.56579699,11.79270878,0.270434944,0.281829394,0.260398822,0.357756798,34.15682187,0.299978302,0.564622136,0.573380808,-0.006579337,-0.010163906,0.369305473,0.381292925,0.132594228,-0.213343614,142.0978569,164.5575793,110.6527813,190.9974219,108.4716343,99.80399065,485.6596307,811.5116434,792.6405085,2855.37943,2920.075999,1680.081461,1043.442709280213,1144.8174486852367,1115.434330297118,1114.8712341734283,1125.3574423981752,1167.2965352049082,1114.572908035487,1172.8559762052353,1197.809863317397,
136,5,PR,5_PR,2023-04-17,OK,RR,2023,10.63333333,3.917100734,23.53333333,9.339324842,12.5,4.100042052,14.33333333,5.04006933,25.0,9.559252604,27.0,9.153857299,2023-04-17_OK_RR_PR_5,4/17/2023,OK,RR,PR,5,2023,734.4,576.8833782,2023-04-17_OK_RR_PR_5,-97.27805106,33.89464368,5_PR_2023,0.418203054,14.91929126,0.221975693,0.254636336,0.100581742,0.263019807,25.13179314,0.191634929,0.576030812,0.515092026,0.064451291,-0.124439393,0.257253541,0.404308647,0.087347613,-0.258308136,145.1671747,154.5452481,122.5551567,165.8796386,120.9875947,113.9752898,561.4663878,885.0693888,1051.490732,2562.57864,3287.362644,2090.208739,1097.3903933004362,961.2205515036712,926.4544744511692,986.920340514368,821.7508641165215,877.2363607405952,679.4280260106366,877.136107730981,958.8813223044092,
138,5,PR,5_PR,2023-07-17,OK,RR,2023,33.37931034,5.505930524,53.4137931,9.983977311,35.68965517,5.464845105,36.89655172,6.037648712,55.34482759,9.629848916,58.27586207,9.661767628,2023-07-17_OK_RR_PR_5,7/17/2023,OK,RR,PR,5,2023,1914.333333,634.792636,2023-07-17_OK_RR_PR_5,-97.27805106,33.89464368,5_PR_2023,0.619731115,10.85575022,0.30241179,0.282415672,0.336089732,0.379543654,36.40267745,0.317208177,0.567353745,0.596088886,-0.020852004,0.037980807,0.390077345,0.34676575,0.142835396,-0.180181686,141.7601562,166.9819263,108.1209931,195.5363297,105.7213756,96.77535933,400.8893521,712.0761464,652.7295026,2791.271869,2584.999034,1385.514082,1317.1209242883983,1512.8940865163793,1655.3231278450244,1652.0962447085988,1634.1073934764297,1593.129939520126,1660.077994643892,1589.4774575485917,1860.672493632484,
139,5,PR,5_PR,2023-09-12,OK,RR,2023,19.42857143,9.803357593,51.07142857,16.50124254,21.78571429,10.2933173,24.28571429,10.3381965,53.39285714,16.99964986,56.42857143,18.09732653,2023-09-12_OK_RR_PR_5,9/12/2023,OK,RR,PR,5,2023,1520.266667,479.1194367,2023-09-12_OK_RR_PR_5,-97.27805106,33.89464368,5_PR_2023,0.388303034,17.94297,0.25521363,0.227130154,0.163316236,0.248476594,23.74938192,0.176397073,0.541123528,0.464881056,0.080068192,-0.095199054,0.237828479,0.406827701,0.08851014,-0.228961007,139.7793736,147.3942208,119.3641692,157.2616332,118.3650413,112.049554,571.206276,941.3143076,1161.884963,2625.816179,3144.974693,1860.115771,1513.032360089518,1553.9629897187667,1428.1501530801986,1461.4875310106038,1461.9366629060992,1370.8929110049312,1253.9978946368244,1502.0085401447077,1524.9434475427083,
143,6,AD,6_AD,2023-05-23,OK,RR,2023,25.8,9.970300725,70.96666667,9.689963999,27.16666667,10.3126415,29.33333333,11.12106834,72.83333333,9.798252249,74.33333333,10.40004421,2023-05-23_OK_RR_AD_6,5/23/2023,OK,RR,AD,6,2023,970.5333333,340.9005173,2023-05-23_OK_RR_AD_6,-97.27998663,33.89189243,6_AD_2023,0.57235126,11.15006127,0.259076333,0.27309808,0.251681795,0.34784716,33.40413588,0.289510332,0.552937353,0.578317084,-0.020681792,-0.006998931,0.373556603,0.358618079,0.122890422,-0.199659952,149.3291747,172.5853379,114.4557134,196.2642433,111.5685376,102.0835166,533.2152266,781.3127204,725.5123542,2675.550372,2712.131919,1599.212279,1131.17815957853,1076.7057027745966,606.3522723971553,710.1611884982535,756.8329096349723,711.218984318373,783.6930037544515,991.9807338745112,989.962261293879,
144,6,AD,6_AD,2023-09-13,OK,RR,2023,13.8,6.824903688,49.9,16.96924195,16.0,7.357848261,19.0,8.030115729,52.0,16.99898577,54.66666667,16.76065453,2023-09-13_OK_RR_AD_6,9/13/2023,OK,RR,AD,6,2023,1811.266667,778.3028682,2023-09-13_OK_RR_AD_6,-97.27998663,33.89189243,6_AD_2023,0.396205805,17.89536442,0.261219422,0.234301921,0.163304401,0.248444608,23.792185,0.176386478,0.54741979,0.477774886,0.07391314,-0.101420451,0.238668447,0.393216435,0.086703777,-0.225519093,141.0036153,149.4644673,120.6178972,160.2965533,119.5201954,112.9160518,552.1077802,904.2704435,1100.179444,2537.32029,3084.820653,1803.128114,1690.1307506473192,1609.2800813178974,1518.6037267135896,1536.9602917788875,1584.4836718339443,1482.70422486357,1377.3201940120423,1625.503939764694,1514.0561270135704,
147,6,AD,6_AD,2023-06-20,OK,RR,2023,12.6,6.729246512,30.0,7.73705816,14.16666667,7.081220104,16.0,7.701320979,32.0,7.381243704,34.0,6.746646677,2023-06-20_OK_RR_AD_6,6/20/2023,OK,RR,AD,6,2023,525.1333333,207.0568489,2023-06-20_OK_RR_AD_6,-97.27998663,33.89189243,6_AD_2023,0.511257812,12.83656039,0.247903926,0.268533241,0.188499981,0.309915894,29.77252466,0.24632148,0.564459846,0.556610267,0.009135245,-0.061591513,0.321046568,0.368090798,0.105921003,-0.2198652,147.7163622,165.7911223,118.6312836,185.3142454,116.2530795,107.3821283,532.6199078,806.0260536,827.5990303,2561.535586,2900.274946,1750.581527,1236.7532457116224,1125.6696088677345,802.6659881123342,884.9549876428518,868.5773691384437,836.1205509830068,842.8303213396202,1177.5711868391445,973.9044586426976,
148,6,AD,6_AD,2023-04-17,OK,RR,2023,6.9,2.695462343,16.56666667,6.673071636,9.0,3.321819194,10.66666667,2.537081317,18.83333333,6.782753654,21.33333333,6.814453875,2023-04-17_OK_RR_AD_6,4/17/2023,OK,RR,AD,6,2023,624.0,206.1915226,2023-04-17_OK_RR_AD_6,-97.27998663,33.89189243,6_AD_2023,0.421610834,14.75459451,0.223536099,0.25350323,0.097404707,0.25552457,24.55285513,0.186562749,0.568745119,0.522647277,0.051632751,-0.12867761,0.252026823,0.384476615,0.081197039,-0.247399186,145.7336164,157.5254111,125.083768,171.5048015,123.6573846,116.05483,550.2736103,861.9557113,986.8654321,2417.758942,3138.605615,1998.540155,1247.4005870985973,1047.456085453745,907.150569612705,953.0739835198476,825.6121856453011,898.3811033443383,740.1051009983697,828.6444183626654,946.9479003525609,
149,6,AD,6_AD,2023-10-11,OK,RR,2023,9.633333333,8.976918039,34.53333333,18.2619509,11.16666667,9.439766703,12.66666667,10.14832527,36.33333333,18.56643864,38.33333333,18.21013991,2023-10-11_OK_RR_AD_6,10/11/2023,OK,RR,AD,6,2023,1291.066667,805.8499976,2023-10-11_OK_RR_AD_6,-97.27998663,33.89189243,6_AD_2023,0.492822971,13.13981003,0.240992442,0.268782758,0.123324586,0.265577978,26.09055054,0.194667135,0.592450702,0.579954829,0.013770787,-0.120743211,0.263377357,0.316781354,0.081105957,-0.210706357,150.2979353,166.895793,128.0781086,184.4982552,126.1023504,116.5777607,430.8308928,680.4096503,706.8651037,2087.380282,2663.037463,1633.131785,1686.343658321926,1382.4179202042967,1286.6792098728686,1283.8303672157535,1215.7100917006455,1139.6968385434286,1369.126831217642,1139.530808959326,1263.879635245405,
150,6,AD,6_AD,2023-07-18,OK,RR,2023,25.26666667,8.233377542,48.76666667,7.332889224,27.83333333,8.578575291,30.33333333,8.899179867,50.83333333,7.320652568,52.66666667,7.396799556,2023-07-18_OK_RR_AD_6,7/18/2023,OK,RR,AD,6,2023,1099.866667,541.5798322,2023-07-18_OK_RR_AD_6,-97.27998663,33.89189243,6_AD_2023,0.514188082,12.89206438,0.251837769,0.272896356,0.180870708,0.303556966,29.29233005,0.231882146,0.590633766,0.567060516,0.022235321,-0.074162041,0.304652926,0.352556315,0.10339179,-0.218067888,148.6080131,163.7710967,119.7730019,180.3301573,117.3441527,108.7813895,464.6886919,732.300748,786.5244379,2455.559447,2848.144353,1702.837726,1488.809861479516,1322.292841100639,1244.9962755219826,1257.0755665612285,1235.9761119289838,1163.5541796069194,1217.4525209078115,1370.3538935755887,1205.5133311322202,
155,6,AD,6_AD,2023-08-15,OK,RR,2023,24.55172414,9.11273131,62.86206897,16.64487081,26.72413793,9.475142486,28.27586207,10.37475147,64.65517241,16.14283535,67.5862069,15.73330689,2023-08-15_OK_RR_AD_6,8/15/2023,OK,RR,AD,6,2023,1274.6,347.4444992,2023-08-15_OK_RR_AD_6,-97.27998663,33.89189243,6_AD_2023,0.45010709,16.21664822,0.272667337,0.2556425,0.20557402,0.290992838,27.69880148,0.219660669,0.566642182,0.505095963,0.06073542,-0.070907878,0.279573548,0.401883003,0.107730845,-0.230505022,138.4681597,149.3951031,114.5315207,163.934832,113.2227494,106.377541,497.7320608,874.1840618,1039.307495,2743.612524,3162.594051,1808.258123,1404.382542396486,1613.2257825836275,1841.243824715198,1783.279863416408,1735.6422272233674,1627.8343286737786,1495.2531405923455,1582.680252857066,1334.7023392905253,
157,6,PR,6_PR,2023-10-11,OK,RR,2023,19.86666667,4.6366853,39.6,13.6700024,21.5,4.183300133,23.33333333,5.466722736,41.33333333,13.3863887,43.0,13.1699763,2023-10-11_OK_RR_PR_6,10/11/2023,OK,RR,PR,6,2023,1821.866667,241.2204524,2023-10-11_OK_RR_PR_6,-97.27487779,33.89442065,6_PR_2023,0.5629545,11.63501886,0.264615895,0.27828427,0.214391497,0.317540601,30.90574858,0.249768209,0.582733438,0.598798023,-0.012655194,-0.051781634,0.3207322,0.323054788,0.106620872,-0.196399805,146.2202139,168.5587917,119.7513452,192.8627928,117.6231352,107.7850187,404.265175,682.816652,648.6071971,2346.048408,2594.53268,1512.602354,1496.0294872457162,1286.6774912821686,1467.200478529907,1466.1224564008294,1426.29828512017,1348.0675103596254,1454.1987896445462,1324.1693697561786,1141.864318642267,
158,6,PR,6_PR,2023-09-12,OK,RR,2023,17.43333333,4.606467218,44.56666667,17.87636338,19.83333333,4.6392875,22.0,4.842341981,46.33333333,17.90460032,48.33333333,18.01978478,2023-09-12_OK_RR_PR_6,9/12/2023,OK,RR,PR,6,2023,1099.266667,358.9028095,2023-09-12_OK_RR_PR_6,-97.27487779,33.89442065,6_PR_2023,0.394151444,17.93878392,0.259232835,0.217207017,0.192010862,0.256368758,24.47824468,0.186826732,0.523984359,0.449575268,0.076067079,-0.069568656,0.244859614,0.413385159,0.094826946,-0.21953958,137.1406781,145.5496626,116.6914195,157.1989,115.8709884,109.5063882,575.6162808,973.8259977,1193.674966,2729.252541,3096.00692,1814.562887,1465.975204617644,1740.4788317338682,1525.2063413296364,1457.2446194689455,1544.4714501613605,1449.7145622656285,1539.052660240574,1361.600373497182,1289.819652125486,
159,6,PR,6_PR,2023-04-17,OK,RR,2023,9.833333333,3.733199916,24.0,14.36710803,11.83333333,3.824452481,13.33333333,5.466722736,26.0,14.93664783,28.33333333,15.10499651,2023-04-17_OK_RR_PR_6,4/17/2023,OK,RR,PR,6,2023,794.4666667,387.8971754,2023-04-17_OK_RR_PR_6,-97.27487779,33.89442065,6_PR_2023,0.452883151,13.73963152,0.223984877,0.255235405,0.13152441,0.281542686,26.94812248,0.210996764,0.574456654,0.526075668,0.050306883,-0.0948281,0.276212536,0.389820571,0.095960691,-0.243140347,144.3661229,156.3878548,120.5035833,170.7479739,118.8646393,111.4286598,514.2742459,841.5031048,970.239442,2574.959115,3116.622499,1977.270212,1178.1355402692543,1096.6619846618644,1095.265496640764,1017.8127338320544,891.2701494938831,932.0564825899264,904.1383795882624,739.925937123498,877.05488574563,
161,6,PR,6_PR,2023-08-14,OK,RR,2023,33.48275862,7.744217611,57.79310345,15.771537,35.17241379,7.960029458,37.5862069,8.72401137,59.82758621,14.90941449,62.06896552,14.23760372,2023-08-14_OK_RR_PR_6,8/14/2023,OK,RR,PR,6,2023,1676.266667,588.8667172,2023-08-14_OK_RR_PR_6,-97.27487779,33.89442065,6_PR_2023,0.492918673,15.60190976,0.300008121,0.238305094,0.317118592,0.334956234,31.72709909,0.278357773,0.514217376,0.479043874,0.0346869,0.021440875,0.324600467,0.414368239,0.136081422,-0.197078167,130.1529884,146.3472889,105.1708742,171.3097337,104.2957844,97.22645584,482.1261965,948.3489446,1050.024993,3093.214137,2963.107889,1603.723724,1203.8140798965062,2154.452252040622,2213.334383977688,2177.84201585808,2235.9032460817834,2309.282502184103,2420.2224503084394,2121.7398720240844,2138.48198029284,
162,6,PR,6_PR,2023-05-22,OK,RR,2023,29.03448276,8.300097928,67.93103448,12.21220418,31.20689655,8.308254546,33.10344828,8.905635566,69.82758621,11.8384029,71.37931034,11.25171032,2023-05-22_OK_RR_PR_6,5/22/2023,OK,RR,PR,6,2023,1076.266667,205.6159786,2023-05-22_OK_RR_PR_6,-97.27487779,33.89442065,6_PR_2023,0.622471947,9.815670346,0.270280275,0.273992666,0.311870784,0.382893238,36.71108774,0.32337154,0.55761884,0.594400969,-0.025590015,0.047952359,0.406737899,0.352647107,0.142378294,-0.184282461,146.7715284,172.0194763,109.2363729,198.2615773,106.3847171,97.33706158,459.8950723,728.5894854,656.4518553,2823.938448,2571.849685,1486.209682,1127.2073116526224,1316.2979075655485,987.821256513956,964.1540338070708,1018.4510471339694,951.7061554152148,1106.7752413855,1123.286514463192,1134.9156901799488,
165,6,PR,6_PR,2023-06-19,OK,RR,2023,17.26666667,5.21227552,32.13333333,10.7116866,19.33333333,5.3712731,21.66666667,5.920934999,33.5,10.67950018,34.66666667,10.7425462,2023-06-19_OK_RR_PR_6,6/19/2023,OK,RR,PR,6,2023,1037.84,341.4612833,2023-06-19_OK_RR_PR_6,-97.27487779,33.89442065,6_PR_2023,0.539561063,12.05148817,0.251998321,0.274389237,0.227728952,0.344847265,32.88230974,0.285716184,0.565340474,0.557646092,0.007021417,-0.025425593,0.353463985,0.391886658,0.127192493,-0.224016549,142.7870011,162.3602738,112.0476885,185.7288099,109.9142959,101.5830323,507.3551002,835.0237075,854.6686105,2860.090756,3008.540957,1797.854245,993.6571184929464,1101.880793387876,1011.286106735678,1018.623017358646,1051.417773292476,1059.8333457003275,1055.4920493700645,1304.2534126309922,1078.1925884210625,
